doc_idx,text,true_label
574,burn pound today day check burn fat,17
575,attack journalist send message lt gt cnbc twitter lt gt,13
576,death rock roll sunday farmer market sunday farmer market crisis bu,75
577,duck security expert warn stuxnet boomerang security,7
578,youtube video gm chevy super bowl commercial bumblebee,10
579,sundance sexytime park city sundance,16
580,lady press ahead fitness campaign fort jackson sc obama battling childh,46
581,sundance interview demi moore airing tonight,16
582,buy acai berry weight loss product read buy acai berry weight loss product,17
583,cnn tech hack facebook unlocks security facebook adding security feature afte,11
584,egypt journalist targeted hilton hotel cairo pro mubarak supporter led army rio,13
585,thousand protest jordan demand pm step,48
586,sidney crosby concussion raise safety debate hockey spark discussion,38
587,gear salmon fishing,5
588,traffic depot update study city red light camera fewer fatal accident traffic camera,41
589,nyc feb entrepreneur fashion lover networkers join brightnight join,76
590,movie review rite anthony hopkins rite photo warner bros left explore,1
591,espn nba celtic kendrick perkins knee surgery will season debut tuesday cavalier celtic,9
592,seriously wonder american overweight starbucks trenta cup unhealthy detail,32
593,venezuela chavez threatens seize bank efe president hugo chavez threatened expropriate venezuelan,34
594,disease health risk bed bug bite,57
595,joe buck seat couldn accommodated super bowl,77
596,hawaii offer obama birth document honolulu jan upi bid quiet birthers hawaiian legisl,72
597,wall street set edge labour market data eyed gmt future dow jones,70
598,movie review rite movie moviereviews,1
599,dead moscow airport explosion cnn,62
600,lake shore drive closed blizzard,39
601,tax proposed fund flood relief,66
602,follow johnny mac jeanne pledge text drive,54
603,murray djokovic battle fill vacuum,49
604,christina aguilera defends fumbling national anthem super bowl,15
605,ice scrutiny chipotle broadens,35
606,anton yelchin choked felicity jones mtv sundance celebrity photo booth,16
607,robert kubica involved serious rallye accident,45
608,protest yemen,6
609,news uk foreign office urgently checking briton caught explosion rep,62
610,makeshift portrait studio sundance,16
611,luster texting driving,54
612,kinda wished lived life kim kardashian,12
613,master scholarship international relation austria beasiswa scholarship,29
614,time thinking financial aid join fafsa day sunday dean,29
615,rite review movie,1
616,pm pm hosting baited sea fishing contest prize st,5
617,vw superbowl commercial imho winner sweet adorable,10
618,healthy weight loss acai berry bamadems acai berry ambria dealcenter,17
619,fly lt gt fishing lt gt film tour showing providing comfy winter escape,5
620,acai berry health benefit weight loss improvement,17
621,fishing delaware water gap national recreation area article delaware water gap national recreation,5
622,sundance film festival bing style check scene sundance film festival bing,16
623,status chevy cruze super bowl ad love superbowl commercial check imabzzagenr,10
624,acai berry weight loss diet plan healthy weight reduction number diet plan,17
625,game fish seek ferret finding volunteer arizona game fish department offering rare opportuni,5
626,mary kate ashley olsen younger sister hit sundance,16
627,well cant drive thing will text drive,54
628,weight loss diet plan acai berry antioxidant popular supplement include antioxidant rich acai berry,17
629,horse racing handicapping,73
630,hey mid hudson public employee job security mclaughlin hope helped,55
631,somali pirate flown seoul somali men suspected hijacking south korean cargo ship arabian,74
632,facebook privacy setting user,11
633,reagan appointed judge obamacare pound sand patient protection affordable care,36
634,video christina aguilera sings national anthem loud super bowl xlv post sbnation,15
635,find best buy upgraded upgrade buy program,60
636,commit texting tweeting driving,54
637,iran iran hang iranian dutch woman drug smuggling iranelection,67
638,podominick texting drive died,54
639,iphone share smartphones phone asymco chart,8
640,touching story protester protecting museum jan egypt,64
641,acai berry fact lose weight acai berry lose super online deal net lfittips,17
642,taco bell beef taco meat filling,47
643,facebook privacy setting user,11
644,calling participate calling week january,56
645,watched extreme makeover tonight awesome apart,54
646,doritos commercial funniest,10
647,blog protect facebook account hacker fbs security feature,11
648,vancouver men busted illegal ice fishing three ice fishing prohibited barbed hook ba,5
649,smile katrina face extreme makeover aww seriously dont text drive,54
650,oscar nomination list king speech lead nomination,25
651,fishing southwest ohio realtime article copious system air force job health care medic,5
652,calgary gal fish tank aquarium amp stand access price dropped,5
653,full http support facebook making site secure user fb,11
654,check video chrysler eminem imported detroit super bowl commercial ad,10
655,vinson rule entire hcr law lack severability clause entire text,36
656,illinois supreme court rahm chicago resident eligible mayor examiner illinois suprem illinois,19
657,hey kris big fan watch kardashian lot love day,12
658,damaged artifact egyptian national museum cap al jazeera live stream egypt jan,64
659,don text drive,54
660,lovee thee kardashians lt hehe seasonn nee episode righhht noww watch watch watch lt,12
661,videotwitter net boston celtic kendrick perkins play cleveland cavalier kendrick perkins coming,9
662,acai berry detox scam acai berry detox scam rachel weight loss blog acai weight loss experien,17
663,fly fishing catch day magnificent fishing lodge,5
664,keith olbermann join current tv report,14
665,planning fly fishing trip,5
666,fishing tackle summary,5
667,post debt consolidation debt consolidation,22
668,online american social networking twitter politics campaign,23
669,somali pirate expand motherships extend range game changer navy,74
670,aguilera repeat national anthem ap,15
671,king speech lead oscar list film stuttering british monarch movie founder,25
672,acai berry diet side effect lose weight fast acai berry diet side effe,17
673,poway hold youth fishing derby nathan scharn angler will chance test,5
674,best commercial superbowl doritos guy saved best haha,10
675,terrific abc news story role climate change play extreme winter weather,78
676,comed crew restoring power customer chicago,39
677,chipotle ice problem investigation state news immigration,35
678,journalist van trouw mishandeld ro nieuws,13
679,orange glazed chicken wing recipe,27
680,fishing piece pmd cycle top bottom fly assortment pale morning dun prolific hatche,5
681,stock climb merger deal stock boost onslaught corporate merger market open monday,70
682,hahaha good news wino starbucks trenta hold bottle,32
683,christina aguilera defends fumbling national anthem super bowl,15
684,don djokovic pleb tennis equivalent bum fucking murray moment australianopen,49
685,iran hang iranian dutch woman drug smuggling tehran amsterdam reuters iranian dutch woman arrested,67
686,poll christina aguilera botch national anthem super bowl singer repeat accidentally tarnishing othe,15
687,fast food caught immigration crosshairs,35
688,yuck taco bell meat beef,47
689,avenue kill obamacare florida federal judge rule obamacare,36
690,crappie fishing hot percy priest wft newsanyone bass percy priest reall,5
691,fabulous recipe mexican caldo pollo chicken soup jalepeno cheese cornbread,27
692,black swan artistically perfect portman acting brilliant plot shallow doesn affect overwhelming experience,18
693,justice extend protection workplace retaliation supreme court ruled employer sued,37
694,supreme court rule man sue firm retaliation,37
695,best buy sell verizon iphone best buy announced wednesday will offer verizon iphone,60
696,loved larry good pier thought kardashians bimbo type fun loving great kudos,12
697,love fishing fly fishing reel hot seller ebay info,5
698,check delicious chicken recipe,27
699,bloodied beaten bbc journalist camera report going hospital egypt democracynow,13
700,wanting fish chesapeake checkout virginia beach fishing charter ad,5
701,audi green car superbowl commercial top ten super bowl commercial time,10
702,recording artist michael marisa help bullying victim amazing song video,56
703,street yemen day rage,6
704,weight loss diet plan acai juice equal nutritional claim acai,17
705,mark kermode oscar tip mark kermode verdict year academy award nomination news,25
706,tune abc check extreme makeover,54
707,hee hee jesse ventura slam tsa lawsuit,24
708,william gibson stuxnet panzergeist sez piece cyberpunk author william gibson share finding,7
709,interesting fishing remains good rest week lt lt,5
710,fish stock exploited thirty percent fish stock monitored fao depleted,5
711,vote best superbowl commercial time awesome,10
712,kia epic ride commercial,10
713,emanuel chicago ballot,19
714,weight loss diet plan south american acai berry currently american lose,17
715,yemen president ali abdallah saleh power year periodically announces won election,6
716,check darth vader superbowl ad hysterical vw academy commercial starring bill hater hadder,10
717,christina aguilera flub national anthem ap celebrity news,15
718,news search moscow blast briton uk foreign office urgently checking briton,62
719,unemployment rate state glance ap ap unemployment rate rose state month fresh evi,53
720,superbowl commercial doritos pepsi stoked commercial sucked,10
721,science fiction author futurist william gibson stuxnet,7
722,reuters tcot cuomo call york budget process sham,55
723,twitter explodes christina aguilera mess national anthem super bowl twitter abuzz commen,15
724,yemen president extend term egypt jordan tunisia,6
725,social medium growing role social medium,23
726,bed bug problem bad bed bug summit washington,57
727,minute update setting facebook secure enabling http,11
728,cb super bowl commercial favorite,10
729,alberta ferretti spring rtw,26
730,chicken chili pillsbury,27
731,omg love taco bell law firm sue taco bell claim beef label misleading,47
732,congratulation novak djokovic winning australian open tennis final melbourne played fantastic game,49
733,bedbug case clinophobia fear going bed,57
734,christina aguilera fu nat anthem super bowl,15
735,kim kardashian fine piece bubble butted sweetness love stuck,12
736,state follow arizona lead push immigration bill power,31
737,aguilera repeat national anthem ap ap christina aguilera flubbed belted,15
738,check video super bowl heineken commercial verry funny,10
739,facebook roll encryption wake ceo fan hacked security central facebook,11
740,definitely nuit blanche starbucks trenta cup hold entire bottle wine,32
741,chicago foot snow hour bout blizzard heading hater,39
742,celebrity sighting sundance film festival,16
743,issue super bowl commercial,10
744,king speech rule producer guild award king speech claimed crown best film,25
745,volkswagen sneak peek cute superbowl commercial fav,10
746,tsa scanner spot bomb dong tsa,24
747,pell grant set academic year,29
748,chicken piccata dinner yum,27
749,beverly hill calif ap british monarchy saga king speech lead academy award,25
750,tim cook step steve job apple san francisco chronicle,21
751,chicken cutlet caper sauce recipe simply recipe,27
752,movie review rite horror thriller,1
753,toughens sanction belarus join eu widening sanction belarus leader follow,3
754,fishing news freshest fishing content delivered directly browser matter web,5
755,congrats firth portman bale leo sag award best picture highest award best ensemble king speech,25
756,james franco sundance drag,16
757,gbmiii ap king speech top film producer award los angeles ap king speech claimed,25
758,celebnews king speech tom hooper reign supreme director guild award celebritynews,25
759,immigration law enforced consistently,31
760,poll christina aguilera botch national anthem super bowl,15
761,ashley nj teen launch anti bullying program,56
762,james franco sundance drag tmz,16
763,yemen protest call president saleh,6
764,pledge text driving,54
765,demi moore ashton kutcher sexy sundance showbiz spy,16
766,seriously guy dont text drive addicted texting phone cant driving,54
767,poll gop catch dems social medium younger internet user pew lik socialmedia,23
768,guardian journalist arrested beaten egypt,13
769,weight loss acai berry bitcomet blog acai berry diet acai diet acai bromelain weight loss acai pow,17
770,asia pacific entrepreneur award golden key international honour society beasiswa scholarship,29
771,christina aguilera muffed lyric national anthem,15
772,identity theft social medium smith credit report refinance discovered,65
773,senate teabaggers desperate caucusing member teatards tea thursday,30
774,nominee announced annual academy award,25
775,fit entire bottle wine starbucks trenta scary,32
776,twelve oscar nod king speech approved don understand academy hate leonardo dicaprio,25
777,creamy chicken mushroom pot pot pie topper abc news rachael ray share meal reheat,27
778,bullet rescuer hit captain arai mahomed somali pirate captured south,74
779,unemployment rate drop metro area,53
780,christina aguilera ruin national anthem super bowl xlv beyonce band escort nf,15
781,cuomo budget hit school toddler yonkers longer attend pre school syra,55
782,oprah winfrey reveal family secret,79
783,essential weight loss diet pill guide best acai berry diet help promoting,17
784,acai berry best healty fruit pinoy pen article acai create originates acai berry,17
785,lat ten thousand turn rival rally yemen,6
786,looter destroy mummy egyptian museum official jan egypt daddy,64
787,ainge team month nba trade deadline celtic president basketball,9
788,explosion kill moscow airport explosion ripped international arrival hall moscow bu,62
789,big surprise colin firth natalie portman win sag award,25
790,eu urged overhaul fishing policy,5
791,australia deadly flood crisis forced people flee home monday vast swath muddy water spr,66
792,motorola xoom super bowl commercial tip hat apple spot video,10
793,acai berry medicine food acai berry benefit northcountry boypost ron duckett acai berry,17
794,energy conservation tip south hill electric heating cooling,61
795,hey hear taco bell sued beef filling beef told good enema,47
796,ahmed mansour prominent journalist beaten arrested egypt aljazeera jan,13
797,relevance fly fishing rod fly fishing outdoor activity fly fishing seriously exciting fan,5
798,update al jazeera english reporting egypt security police arrested al jazeera arabic bureau clief aj journalist cairo,13
799,credit card debt relief program avoid bankruptcy settle debt day reliable,22
800,employment gaining speed jobless rate washington reuters employment shifted,53
801,haha funny news king speech top film producer award ap,25
802,motorola attack apple superbowl commercial motorola apple,10
803,caption contest win ticket gear fly fishing film tour tim romano fly fishing film tour kick,5
804,black men america scholarship deadline february female student apply,29
805,acai berry acai diet info acai berry detox product curious acai berry,17
806,fact identity theft,65
807,leanspa acai berry diet fact fiction acai berry weight loss fad buyer,17
808,hilarious doritos commercial pitched superbowl,10
809,great tip protecting privacy facebook receive lot question,11
810,acai berry improve health lose weight acai acai berry fruit,17
811,trout biting tackle read urban phoenix az metro lake fishing trip local park,5
812,extreme makeover,54
813,recipe chicken cutlet,27
814,thousand egyptian form human chain egypt museum protect looting aljazeera,64
815,angling free fishing access wft newsby cathy pelletier chronicle dunnville peopl,5
816,google news budget plan spread pain albany time union reutersbudget plan spread painalbany time unionmajor,55
817,dumb as skechers commercial wack as kimkardashian superbowl worst,10
818,fox news correspondent beaten hospitalized fleeing molotov cocktail egypt video treated spy military,13
819,thousand protest jordan reform cnn news,48
820,blackberry beating iphone smartphone battle,8
821,ditto pepsi max commercial win lmao superbowl,10
822,exclusive charlie sheen doesn rehab charlie sheen refusing enter reh,20
823,texting driving good idea,54
824,mba scholarship nottingham university business school uk beasiswa scholarship,29
825,dtn news judge strike part health care law federal judge ruled presiden,36
826,super bowl xlv christina aguilera repeat national anthem espn,15
827,acai berry effective weight loss health benefit article will explain aca,17
828,news sen paul tea party hold power hill predicted tea party movement,30
829,super bowl recipe buffalo chicken pizza,27
830,breaking al jazeera journalist arrested cairo egypt crowd grows tahrir,13
831,chevy run deep chevrolet commercial superbowl ad check imabuzzagent,10
832,christina aguilera fluff national anthem,15
833,npr fda approves drug prevent preterm birth,69
834,andreawoo talked chrysler superbowl commercial,10
835,facebook instant personalization privacy setting sharing innermost secret,11
836,oscar nomination draw attention pa gas drilling gasland fracking,43
837,identity theft cost infographic online fraud crime rise mo,65
838,federal judge florida strike obama health care plan south florida,36
839,stuxnet concern iranian health ministry york time published report week describing stuxnet,7
840,eliza dushku drop sundance adorable ll admit thing eliza dushku,16
841,blog post beefy,47
842,volkswagen commercial force superbowl toocute,10
843,lizzie olsen storm sundance film festival kevin dolak buzz worthy film premiering week,16
844,exsteme makeover grabbing heart don text drive,54
845,king speech land nomination award season favorite social network trail true grit,25
846,will facebook privacy seriously site import facebook profile permission cnn,11
847,china praise hu trip fruitful yahoo news,4
848,unique college scholarship student,29
849,watch australian open men tennis final live online will history andy murray,49
850,superbowl commercial kale fitblog,10
851,charlie sheen leaf hospital medical emergency,20
852,french journalist arrested cairo,13
853,super bowl xlv christina aguilera repeat national anthem,15
854,journalist attacked detained egypt big hollywood,13
855,obamacare struck stage set showdown federal judge monday struck,36
856,fishing rule federal panel table kevin wadlow annual harvest popular recreational fish,5
857,best super bowl commercial commercial super bowl cream advertisi,10
858,sedative free whale fishing,5
859,yemen protest february day rage video news egypt jan mubarak syria libya jordan ugc,6
860,list journalist threatened attacked detained reporting egypt,13
861,egyptian army start rounding journalist jpost,13
862,twitter facebook blocked egypt news jan politics sm jan,23
863,airhead christina aguilera screw national anthem super bowl xlv tcot tlot,15
864,missouri court rule immigrant adoption right terminated illegally missouri supreme court tuesday overtu,31
865,photo star sundance hollywood contingent set shop mid,16
866,taco bell sued selling fake meat damn wonder fake lmao eating taco bell month ago haha,47
867,jmg court rule rahm emanuel ineligible mayor chicago opponent white house,19
868,toyota renews scholarship program donation american indian college fund denver jan prnewswi,29
869,cnn anti government protest yemen hundred anti government protester gathered news,6
870,quick avgolemono orzo chicken soup recipe,27
871,favorite superbowl commercial vw,10
872,andy murray australian open final will face djokovic atptennis yeg,49
873,academy award nominee,25
874,south korea target pirate incorporation anti piracy operation gulf aden op,74
875,social network king speech aim oscar,25
876,swanson vitamin review weight review acai berry buy calorie control weight swanson vitam,17
877,novak australian open champion,49
878,sending prayer marquis daniel boston celtic pray going okxo,9
879,acai berry eating regimen review lose lb rapid zwak org info acai berry benefit yo,17
880,crappie fishing wild fish recipe fishing tip minnesota fishing news wi,5
881,chevy volt commercial prolly best simple tell great story nicely brandbowl superbowl,10
882,don text drive,54
883,storm sign global warming mama believing,78
884,thousand protest jordan reform,48
885,amazing guardian journalist record audio arrest transport egypt police van jan,13
886,fed crack bedbug,57
887,protest sanaa yemen feb,6
888,nobel peace prize wikileaks,50
889,mbah moute nba concussion protocol usa today share friend sport basketball nba,38
890,popular fly fishing smallmouth bass auction,5
891,vincent tabak man accused jo yeates murder deeply saddened death,42
892,queensland flood blog arrived brisbane january surprised green,66
893,holy ball bloody omg novak djokovic australian open,49
894,fda ok viibryd treat depression fda approved drug called viibryd treat adult major depressiv,69
895,watch chrysler superbowl commercial youtube ad blitz channel,10
896,parent student educator tip preventing bullying ten district school organized event,56
897,rp cooking update italian recipe food cooking recipe,27
898,national hockey league concussion rise sidney crosby marc ap sport staff associated pressp,38
899,announcement lyon township high school host free college financial planning seminar feb patch,29
900,southeast australia set week flood,66
901,trout fishing tip learn wedding preparation trout fishing tip help catch bigger,5
902,lady focus military family childhood nutrition overstatement chi,46
903,greg biffle justin bieber address danger texting driving extreme makeover mtv,54
904,debt settlement program ftc law debt settlement better article learn,22
905,haha christina aguilera spelled bad sing fucked national anthem super bowl lol,15
906,journalist egypt brutally silenced equipment confiscated freedom press,13
907,waiting kktn tonight love kardashians,12
908,chipotle mexican grill received immigration custom enforcement notice inspection restaurant,35
909,minute court ruling allows rahm emanuel atlantic wire,19
910,latest news jesse ventura force tsa submission jennifer abel thing pr guardian usa,24
911,list academy award nomination chicago sun time,25
912,justin bieber jon stewart body snatching victim video,80
913,christina aguilera flub national anthem singing er rampart watched gallant,15
914,engel today egyptian unrest continues journalist targeted egypt jan,13
915,gear salmon fishing,5
916,lose weight world effective nutrition acai weight loss acai berry weight loss,17
917,natalie portman colin firth king speech winner sag melissa teo christian bale,25
918,save energy cash quick easy tip article will help save ton money saving en,61
919,bioportfolio news fda approves drug reduce preterm delivery risk pharmaceutical busi bioportfolio news,69
920,climate change update bizarre weather destroyed crop legendary fund manager jeremy grantham weig,78
921,bully sense anxiety relaxation technique,56
922,alert best buy announces buy program electronics news alert,60
923,thing social medium revolution activist twitter,23
924,king speech dominates oscar nomination,25
925,full list oscar nominee,25
926,favorite superbowl commercial doritos snicker darth vader volkswagen commercial pretty funny,10
927,changing facebook place privacy setting opportunity business location based mobile marketin,11
928,egyptian army start rounding journalist egyptian military rounded journalist thursday,13
929,cuomo expose dirty budget trick cut announced today,55
930,black swan trippy natalie portman good performance,18
931,watch christina agulilera botch national anthem super bowl michael mccarthy usa today heard,15
932,cal grant financial aid application california student launched student maximize aid option app,29
933,future iran nuclear talk ahmadinejad afp afp iran president mahmoud ahmadinejad,44
934,oscar nomination box office help king speech soar tuesday dilemma box,25
935,chrysler commercial eminem best bad car terrible superbowl,10
936,carp secret homemade fish bait recipe catch bigger carp pole bending time tested fish bait,5
937,news video white stripe call quits read breakup rip bummer,28
938,couldn place tsa unveils modest body scanner abc news,24
939,today president alisaleh yemen vowed election support peaceful transition power feb,6
940,eminem super bowl commercial damn chrysler commercial imported detroit,10
941,egypt turn internet long broadcast violence strongarms journalist leave,13
942,olbermann land current grow york adage outspoken tv host keith olbermann fresh,14
943,acai berry scam free trial weight loss genius scam associated acai berry supposed,17
944,lmao check funny commercial doritos pepsi max,10
945,identity theft cost infographic,65
946,yemen day rage draw ten thousand,6
947,legal news study red light camera save life nwindiana,41
948,king speech top directing prize,25
949,tunisia egypt yemen,6
950,recognizes reduced state spending key solving ny fiscal crisis,55
951,usa national anthem hard song sing,15
952,chevy volt super bowl commercial discovery sb sbxlv,10
953,white stripe officially broke thought record devastated,28
954,catalan tv team foreign journalist detained military police cairo,13
955,pirate battle free norwegian ship,74
956,briton killed moscow blast uk foreign office report british citizen,62
957,glenn beck fran piven michael tomasky comment free americafirst,71
958,facebook privacy setting user facebook privacy setting extremely detailed,11
959,discus fish aquarium,5
960,superbowl pepsi commercial best,10
961,king speech lead oscar race nomination nominee annual academy award,25
962,navy destroys pirate mother ship arrest pirate indian navy coast guard joint operatio,74
963,latest dallas super bowl fiasco seat north texas rough week super bowl host,77
964,charlie sheen abuse,20
965,industry boo oscar nod gasland,43
966,american fishing wire duo lock snap size lb sizescorrosion resistant black finish,5
967,footballer destroying kid brain game,38
968,journalist attacked detained egypt rtdna condemns assault,13
969,florida immigration law focused employer hasn enforced politics ap miamiherald,31
970,president yemen ali abdullah saleh will seek extend presidential term pas power son jan yemen feb,6
971,lfc king speech nominated oscar bad considering game,25
972,ih industry news chipotle scrutiny ice,35
973,justin bieber extreme makeover fan kid teen warning text drive inspired touched,54
974,robert redford open anniversary sundance film festival protest planned,16
975,judge entire hc law piper,36
976,saltwater fish tank harmful human help,5
977,packer win super bowl christina aguilera national anthem wrong news sky xy,15
978,pak thousand yemeni demand govt change thousand yemeni street capital sanaa inspir,6
979,facebook privacy setting nicholas jackson facebook privacy option,11
980,don text drive example cell phone driving backseat,54
981,novak djokovic champion australian open,49
982,checkout fishing fishinggear deal save,5
983,uk news neighbour remanded jo yeates murder,42
984,tracyjones college student file fafsa fafsa government eligibility,29
985,hahaha doritoes commercial best superbowl,10
986,neighbour remanded jo yeates murder,42
987,watching keeping kardashins lol,12
988,hashtags tv ad superbowl audi launch commercial twitter hashtag,10
989,gas industry doesn gasland oscar nod figure fracking marcellus,43
990,illinois supreme court rahm emanuel ballot illinois supreme court issued ruling allowing rahm,19
991,dont text drive,54
992,eric sharp hot spot ice fishing eric sharp detroit free press eric sharp wisp smelt vi,5
993,pensacola salt water fishing guide undoubtedly best tourist destination map unite,5
994,australian open men final andy murray novak djokovic,49
995,mann texting driving,54
996,dutch freeze contact iran hanging iranelection well late,67
997,viibryd approved treat depression adult psych central news,69
998,lady army health initiative model fitness nutrition mimi hall usa today time,46
999,pepsi max ad pepsi refresh message superbowl commercial,10
1000,crispy chicken drumstick ranch dressing recipe,27
1001,don fda approved ingredient list taco bell beef,47
1002,joined totally loving khloe kardashian,12
1003,carpetbagger will oscar friend nomination academy award will academy award oscar,25
1004,thefighter best ensemble film king speech will win best picture oscar,25
1005,today talker aguilera botch star spangled banner clip survey colt,15
1006,whatproblem charlie sheen enter rehab cbs halt production hit series,20
1007,list journalist attacked egypt,13
1008,hooper boost oscar chance dga win king speech tom hooper won director movie,25
1009,commercial winning audi time luxury prison pepsi max dieting wife husband superbowl,10
1010,king speech star santa barbara international film festival santa barbar artimpactnetpr,25
1011,kia optimum commercial dumbest,10
1012,christina aguilera fluff american national anthem super bowl xlv,15
1013,christina aguilera forgets national anthem super bowl,15
1014,day ago driving started text thought,54
1015,gabrielle giffords good condition transfer rehab,0
1016,best fishing spot lm clickrealstyle,5
1017,buy acai berry cicerone superiority lfittips,17
1018,house kill arizona style immigration bill rep rick rand house pas ari,31
1019,read goldman sachs manipulated red light photo industry geico ticket higher insurance rate,41
1020,twitter explodes christina aguilera mess national anthem super bowl,15
1021,newsshare yemen president won extend term pas son reuters,6
1022,china half import tax consumer electronics president hu news china will halve,4
1023,trout fishing duo slated lmfa longview news journal local event trou,5
1024,rp cooking update chicken vegetable stir fry recipe readyseteat food recipe cook,27
1025,sign pledge abc makeachange,54
1026,weight loss acai berry diet improvement acai berry diet individual large amount accept,17
1027,trial pirate suspected hijacking south korean freighter samho jewelry arabian sea,74
1028,beth yarrow memorial award medical science university south wale australia beasi,29
1029,obama care,36
1030,journalist harassed attacked detained cairo nigh cnn ben wedema,13
1031,professor ken albala wrote op taco bell meat,47
1032,anti government protest start yemen,6
1033,alarabiya crew attacked pro mubarak protester cairo egypt,13
1034,taco bell lawsuit claim chain beef meat,47
1035,oscar nominee,25
1036,michelle obama atlanta move campaign,46
1037,big news chicago rahm emanuel eligible chicago mayor court,19
1038,topix super bowl football gree jpg christina aguilera flubbed belted,15
1039,pew republican democrat social medium,23
1040,supreme court issue landmark decision constitution void,37
1041,bomber kill russia biggest airport,62
1042,acai berry weight loss diet plan healthy weight reduction,17
1043,man tased mpd fight fishing tourney jan year cable wisconsin man,5
1044,today jan judge declares obamacare total thought,36
1045,gamble care egyptian museum artifact freedom people egypt,64
1046,assistance offered student aid form,29
1047,super bowl commercial,10
1048,study red light camera save life,41
1049,perfect super bowl party food bbq chicken pouch post,27
1050,fave st half commercial doritos grandpa superbowl,10
1051,king speech boardwalk empire nab sag award king speech continued reign hbo prohibiti,25
1052,doritos super bowl commercial offensive video dorito,10
1053,supreme court pass poultry case,37
1054,dreamed men ship game ausopen murray djokovic great showdown,49
1055,best worst super bowl commercial,10
1056,remembering alex brown,54
1057,textin driving remember alex brown teamfresh,54
1058,ten thousand march yemen president ap news,6
1059,djokovic british hope fading usual sorus murray,49
1060,australian disaster linked global warming,78
1061,egyptian uprising play social medium site despite government internet restriction egypt,23
1062,kardashian love mami,12
1063,lady obama call move fitness nutrition campaign national,46
1064,illinois court emanuel stay chicago ballot chicago reuters white house chief st news,19
1065,fly fishing,5
1066,stein report gt south dakota bill target illegal immigration,31
1067,tennis star hoping third time lucky scottish tennis star andy murray set break duck grand,49
1068,steve job health private matter joe wilcox betanewssadly reaffirm position stated du,21
1069,doritos commercial clear doritos work superbowl,10
1070,faster forward news corp launch tablet daily app ipad designed scratch dail,63
1071,foxchicago blizzard trap driver lsd hour,39
1072,white stripe broke feel inevitable duo remarried gonna work commonsense,28
1073,thousand rally government yemen,6
1074,anton yelchin choked felicity jones mtv sundance celebrity photo booth,16
1075,physically congratulate pepsi woman physically harmed making commercial brandbowl superbowl,10
1076,justin influence text drive,54
1077,vital sign helmet guard aaron rodgers,38
1078,great info college financial aid time apply,29
1079,carney picked obama press secretary mike allen politico,33
1080,npr news ill high court emanuel chicago mayor,19
1081,suicide bombing moscow airport kill,62
1082,kayak fishing extreme sport wavewalk fishing kayak angler kayak fishing extreme sport,5
1083,king speech lead oscar nomination nomination,25
1084,judge strike healthcare reform law unjust law unjust men gandhi,36
1085,extremely good analysis difficult will murdoch money daily blog,63
1086,birthers hawaii bill charge president obama birth record effort silence birthers,72
1087,doritos funnyass commercial superbowl pug ftw,10
1088,budlight commercial superbowl fingerscrossed,10
1089,amazes taco bell lawsuit usda call beef taco percent beef meat realfood,47
1090,fishnewseu issf urge limit tuna fishing capacity international seafood sustainabili eu tweet daily,5
1091,dead moscow airport explosion,62
1092,defglam christina aguilera apologizes screwing national anthem,15
1093,breaking news federal court rule obamacare afternoon federal judge florida ruled,36
1094,al jazeera protestors create human shield egyptian museum protect egypt egipto jan,64
1095,long awaited era djokovic australianopen replay,49
1096,fda approves drug reduce risk premature birth time,69
1097,watching rite therite,1
1098,online american social networking twitter republican catch democrat social,23
1099,guardian music birmingham city council cut bcmg reversed protest kicking fuss work,51
1100,ice fishing iowa,5
1101,personal loan debt consolidation,22
1102,stealth mode making invisible facebook personal finance news yahoo fina,11
1103,acai berry weight loss diet plan healthy weight reduction,17
1104,kia optimum epic ride big game commercial,10
1105,glenn beck france fox piven york time falsely depicts controversy tcot,71
1106,post christina aguileras national anthem apology slammed taylor hick christina aguileras nation,15
1107,haha arod fed doritos commercial superbowl,10
1108,kristin kreuk sundance stroll rachael leigh cook kristin kreuk rachael leigh cook greet crowd,16
1109,sundance film festival celebrity sighting,16
1110,journalist social medium report egyptian demonstration audioboo,23
1111,interested fly fishing guide prague,5
1112,homerun ohio chrysler superbowl commercial struck chord detroiters,10
1113,drive text include tweeting,54
1114,firth portman bale leo win screen actor prize ap king speech won best actor trophy sunday,25
1115,facebook privacy setting user,11
1116,state union small business key winning future small business fu,52
1117,family ice fishing clinic derby idaho fishing idaho,5
1118,oscar nod best picture torn king speech inception,25
1119,charity slam asbo replacement plan tackle anti social behaviour will repla,56
1120,dead moscow airport explosion explosion attributed russia investigative committee cnn,62
1121,catch catfish hand,5
1122,stock market daily stock market analysis january nse asi retreat,70
1123,nyfall fashion week feb ny fashion week fall will feb,76
1124,pro mubarak rioter chase reporter cairo hotel beaten threatened beheading,13
1125,texan driver promise text drive lt,54
1126,cost australia flooding enormous news atlanta nyc,66
1127,budweiser spamming crappy commercial superbowl beer suck drink micros quit die,10
1128,belarus promise adequate response eu sanction belarus voiced readiness proportionate,3
1129,stealth mode making invisible facebook personal finance news yahoo fina,11
1130,risk taker mike cairo january afp egypt police arrest al jazeera english journalist channel,13
1131,moviefone intrview makingof interview sundance filed celebrity interview video sundance film fe,16
1132,facebook twitter revolution mediapost searchblog overview internet blackout af,23
1133,jesse ventura wrestling star governor true american hero,24
1134,general fishing newscoarse fish today meeting ifi aci angling ireland,5
