doc_idx,text,true_label
1049,"""what's the method to improve credit score",5
1050,what month is my card expired in,5
1051,tell me what this song is called that's playing,2
1052,remind me to put gas in my car,2
1053,i'd like a meal suggestion from thailand,9
1054,"hey, how are you",4
1055,what kind of things to you like to outside of work,4
1056,i didn't understand you,3
1057,what place are you from,4
1058,are there any travel advisories for the us,0
1059,please return to default settings,3
1060,let me know what's on my shopping list,2
1061,thanks for the reply,4
1062,how many days off have i taken so far this year,6
1063,how much money have i spent on fast food lately,7
1064,how many calories are in a burger,9
1065,stop the process,3
1066,how do i ask for a limit increase on my discover card,5
1067,tell david my location,8
1068,what is the city mpg on this car,1
1069,tell me how much money i've spent on fast food in the past week,7
1070,what do i owe to jcp,7
1071,can you monitor my package's progress,2
1072,i want you to cancel my reservation for 5 at red robin,9
1073,where would century bank have their routing number listed,7
1074,how many times can 3 be divided into 1253,8
1075,"please flip a coin, i choose heads!",8
1076,make my location available with david and kate,8
1077,can i reserve tables at the new york restaurant,9
1078,set a 2 minute timer,8
1079,i need you to phone sal,8
1080,what is the weather doing now,8
1081,how far out is flight dl123,0
1082,skip to the next track,2
1083,i think i lost my phone,8
1084,would it be possible to change your name to coraline,3
1085,give me my todo list,2
1086,what is the amount of my taken off days so far,6
1087,i would like to know the timezone for britain,0
1088,take toilet paper off my shopping list and add paper towels,2
1089,eleven madison park takes reservations right,9
1090,i would like it if you would turn the bedroom lights on low until i'm finished reading,2
1091,roll a die please,8
1092,what is a british pound worth in mexican pesos,0
1093,can i rename you bob,3
1094,do you prefer cats or dogs,4
1095,can people safely travel to cambodia,0
1096,please speak a bit faster,3
1097,"how do you spell ""exactly",8
1098,what should i do to get my car jump started,1
1099,give me a fun fact about koala,4
1100,could you find out if my bank charges transaction fees on my american card if use internationally,5
1101,may i ask your age,4
1102,is the wait at pizza hut long,9
1103,could you tell me how old you are,4
1104,please go though the bullet points on my reminder list,2
1105,your date of birth,4
1106,what roundtrip flights from orlando to vegas are available from thursday to monday,0
1107,do they take reservations at applebeesi,9
1108,how many teaspoons will make one tablespoon,8
1109,how old,4
1110,"book a rental car to rhode island for friday, tomorrow",0
1111,i need to replace a card that my daughter spilled juice on,5
1112,tell me the current account balance,7
1113,let me know how to rollover my 401k,6
1114,are there are any good places in washington that serve cheese pizza,9
1115,you're right,3
1116,when will i received a replacement card,5
1117,do you know if vacation got approved,6
1118,get me a table for five at itta bena at three,9
1119,i am in the market for a new insurance plan,6
1120,give me examples of what to ask you,4
1121,what things do you know how to do,4
1122,do i have a fraudulent transaction on my account,7
1123,insert mowing on the chore list,2
1124,what is my payment going to be,6
1125,what do i need to make macaroni,9
1126,tell me what tomorrow's date is,8
1127,"thanks for your help, goodbye!",4
1128,does osteria francescana take reservations,9
1129,tell me about this car's highway mpg,1
1130,what's the average review for olive garden,9
1131,i have a false charge on my account from mcdonald's,7
1132,tell my location to david,8
1133,what's my savings account interest rate,7
1134,how far has my application for the hsbc card gone till now,5
1135,will this recipe still be good if i use milk instead of eggs,9
1136,where is my current location,1
1137,do i have calendar events on march 19th,2
1138,i need a hotel between january 1st through 3rd in jacksonville near the stadium,0
1139,tell me the expiration date on my credit card,5
1140,what do i need to do to get my car jump started,1
1141,does sweden use the same kind of socket or do i need a converter,0
1142,what restrictions do they have for carry-on,0
1143,where were you processed,4
1144,spell the word aaron,8
1145,would you tell me about your hobbies,4
1146,can you tell me britain's timezone,0
1147,please tell me how to find out when my rent is due,7
1148,"that was a mistake, undo that",3
1149,what would be the best way to deal with lost luggage,0
1150,what is the expiration month and year on my credit car,5
1151,can you tell me what time it is in dallas,8
1152,are there good clam places in cleveland,9
1153,tell me the time in las vegas,8
1154,where do i go for my credit score,5
1155,what sorts of vaccinations should i get prior to a trip to hong kong,0
1156,my tires are how low on air,1
1157,"what time is it in adelaide, australia right now",8
1158,empty the contents of my to do list,2
1159,please let me know how to change the oil,1
1160,transer $800 from my checking to savings account,7
1161,what timezone is britain in,0
1162,"flip us a coin, i call heads",8
1163,i'll be confirming my reservation for joseph at red lobster,9
1164,where can i find when my car payment bill is due,7
1165,can you suggest a thai restaurant,9
1166,signing off,4
1167,i do not want my reservation anymore,9
1168,when it my citi card expired,5
1169,i need some suggestions for dinner places tonight,9
1170,what is the minimum payable amount for my rent bill this month,7
1171,how old will you be,4
1172,do i need a states visa to get to cuba,0
1173,maybe we can go to the next song,2
1174,what time is it in california,8
1175,"i have lost my card, what am i supposed to do",5
1176,where would the routing number for first utah be located,7
1177,alert my bank i'm checking out seattle for the next month,0
1178,hows the city mpg of this car,1
1179,i'm out of all my checks can i get some new ones,7
1180,"does my card ending in 1234, or any of my cards, expire soon",5
1181,remove wrestlemania from my calendar for may 7th,2
1182,please cancel my reservation for tim at jb's,9
1183,can you assist me to convert kilos to pounds,8
1184,please clear my calendar,2
1185,how do i set up a direct deposit,6
1186,start the timer,8
1187,"march 2nd through march 18th, i'm going to need a jeep in frankfort",0
1188,tell me when my water bill is due,7
1189,reserve a meeting room for 5pm on friday,6
1190,can i put in a pto request for september 1st to september 8th,6
1191,what fuel should i use for this car,1
1192,tell me my debit card's rewards balance,5
1193,what number of calories are in a pizza,9
1194,find me an uber to the liberty bell,1
1195,ist all carry-on restrictions applicable to my flight,0
1196,do you like appreciate cats or dogs more,4
1197,would you tell me how old you are,4
1198,how can i get get a copy of my w2 for tax purposes,6
1199,share location with david,8
1200,is my request going to be approved for vacation,6
1201,what was the date of the last time i took my car to the shop,1
1202,how many minutes am i from texaco,1
1203,go my to checking account and switch my pin to 1234,7
1204,set a timer,8
1205,"""i'll be travelling from lax and headed to phl for 120 on the 10th of may",0
1206,you can cancel the task,3
1207,what points have i earned on my visa,5
1208,play the song called wreckless love,2
1209,"pull up my electric bill, i want to pay it",7
1210,what is the routing number for pnc,7
1211,get rid of my to do list,2
1212,your a bot aren't you,4
1213,"ai, what is your name",4
1214,when's the next time i have to get an oil change,1
1215,whats the combined total of the money inside my bank accounts,7
1216,i would like the interest rate for my savings account,7
1217,how many minutes will it take to get to the empire state building in manhattan,1
1218,what is the lowest amount i must pay on my verizon bill,7
1219,what's 15% of 68,8
1220,what's the date on my last pay stub,6
1221,"give me the routing number of my checking account at my main bank, first commerce",7
1222,when does this car need oil changes,1
1223,"flip a coin, heads",8
1224,do you know the process to rollover my 401k,6
1225,ya,3
1226,please notify my bank i'm going to africa between tomorrow and next tuesday,0
1227,the statement is false,3
1228,when will tofu expire if i keep it in the freezer,9
1229,which vaccines are meant for cuba,0
1230,is my credit score over 700 yet,5
1231,are you doing alright,4
1232,may i have your name,4
1233,i would like to make a phone call,8
1234,set the alarm now,8
1235,it is good to see you,4
1236,what's the wait period until the next day off,6
1237,what location were you born,4
1238,don't forget to set an alarm for noon,8
1239,are you from here or somewhere else originally,4
1240,i can't seem to track down my luggage,0
1241,how do i locate the due date for my bug bill,7
1242,is event on my calendar,2
1243,share my location with this person,8
1244,i dont want to listen to this song,2
1245,can you tell me how to change my oil please,1
1246,i've lost my phone somewhere,8
1247,put the volume to 4,3
1248,i have to cancel my reservation after all,9
1249,ai roll the dice,8
1250,what's the time to destination going via bus to omaha,1
1251,are there any holidays coming and when,6
1252,"""i'll leave to lax and go to phl for $120 on nov 5th",0
1253,we have to speak in english,3
1254,"do you know how to spell, bourgeois",8
1255,what is the minimum i can pay on my credit card bill,7
1256,i wanna know how long until the next day off,6
1257,what would you suggest for japanese,9
1258,can you text dave and tell him i like his paper,8
1259,what were the things i want to recall,2
1260,how much is alorie intake,9
1261,there has been unauthorized use of my visa,7
1262,can 401ks be moved,6
1263,what is the minimum i can pay on my phone bill,7
1264,did the manager approve my vacation yet,6
1265,whisper mode,3
1266,i need you to clear my todo list,2
1267,what's the french word you use for potato,0
1268,do you know which insurance plan i have,6
1269,i must understand the nearest gas station to glendale,1
1270,what does my checking account at chase earn in interest,7
1271,set the tv on,2
1272,can i get someone to look at my check engine light that is on,1
1273,why does us bank have a hold on my account,7
1274,i need to know how to do direct deposit with my paycheck at nations bank,6
1275,when will i get my order,2
1276,how many points have i earned with my paypal credit card so far,5
1277,i need to know how many days i toof off,6
1278,you take sweeping of my todo list,2
1279,i'm in the mood for slow songs and nothing else,2
1280,how much time before my new card is mailed to me,5
1281,have i already got eggs down on the shopping list,2
1282,are you able to put a stop on my bank account,7
1283,give me some ideas for boosting my credit score,5
1284,why was my card not working at target,5
1285,let me know when the replacement card will arrive,5
1286,is a socket converter necessary if i'm travelling to london,0
1287,why is my luggage not here,0
1288,that's false,3
1289,"take soda from my shopping list, and while you're at it add tea",2
1290,tell me what meal to eat from texas,9
1291,what is the best way to remove this appointment,2
1292,has my application for discover card gone through yet,5
1293,i'd like to request a vacation,6
1294,the temperature at ac is what,2
1295,has my application for american express gone through yet,5
1296,please give me my current credit score,5
1297,how many calories are in a taco,9
1298,what's up with my order,2
1299,remove milk and add eggs to my shopping list,2
1300,i want to be called timothy,3
1301,hush,3
1302,tell me what my savings account routing number is,7
1303,i need to change the credit limit i have,5
1304,please delete the reservation for roberts at village tavern,9
1305,is there a fee if i use my card in france,5
1306,what interest rate does my checking account come with,7
1307,what credit score number do i have,5
1308,can you assist me with finding my phone,8
1309,start responding to joe,3
1310,where's my phone at,8
1311,what is my amex minimum payment,7
1312,who am i speaking with,4
1313,what would the date be 5 days from today,8
1314,what've i spent on gas this month,7
1315,what's my phone's location,8
1316,what's my oil change status,1
1317,i have used how much pto so far,6
1318,can you increase my credit limit to $1000,5
1319,what kind of gas does your car use,1
1320,can i move some money around,7
1321,which day is it now,8
1322,what will i get paid this year,6
1323,i can't find my luggage,0
1324,oven set it to 350,2
1325,"could you help me locate my phone, please",8
1326,can i get to work on my fuel tank,1
1327,how old are you turning,4
1328,timezone in salt lake city,0
1329,i need to convert kilos to pounds,8
1330,can you help me pay my bill,7
1331,i would like to know what you can help with,4
1332,what company designed this,4
1333,roll a four sided die for me,8
1334,go into whisper mode until the plane lands,3
1335,i want you to call me bailey,3
1336,i placed an order and i need it tracked,2
1337,what do you think about changing your name to heath,3
1338,how do i use my card reward points for my next flight,5
1339,safety concerns for malaysia,0
1340,turn on the tv on channel 6,2
1341,how much is 5 us dollars worth in canadian dollars,0
1342,"what's a good, popular american meal",9
1343,tell me how to roll over my 401k,6
1344,go to the next song and play it,2
1345,i want to explore a new place but don't know where i should go do you have any ideas,0
1346,how many sick days do i have,6
1347,i was at publix trying to buy some food but my card wouldnt work,5
1348,read my list of reminders,2
1349,what's your designation,3
1350,when is my meeting with jim scheduled for,6
1351,what is the status of the order i placed with you yesterday,2
1352,please tell me how to get a new credit card,5
1353,i need to know when my water bill is due,7
1354,how can i request a new credit card,5
1355,find my current location,1
1356,lasagna takes how long to cook,9
1357,help me pick a new location to travel to,0
1358,please give me the pin number for my checking account,7
1359,what are you feeling today,4
1360,how much longer before the card is mailed to me,5
1361,what is the largest transaction i have made on video games this month,7
1362,"ai, call me deb",3
1363,do i have enough gas in my tank to make it to washington dc,1
1364,i'd like to start calling you jake,3
1365,what time is it in the greenwich timezone,8
1366,change voice to female,3
1367,what did they name you,4
1368,how many weeks of vacation time do i have,6
1369,i am grateful for the help,4
1370,tell me a blonde joke,4
1371,tell me what your name is,4
1372,what is your name,4
1373,i don't want you synced to my phone anymore,3
1374,where is the nearest wal mart,1
1375,"give me vacation days remaining, please",6
1376,are you able to remind me about something,2
1377,i want to know what kind of gas this car uses,1
1378,i want to know my credit rating,5
1379,i would like for you to unsync my phone,3
1380,"i need help spelling ""exquisite",8
1381,how long does it take to bake a cake,9
1382,do i need to get any shots before i travel to south africa,0
1383,pull up everything i need to make a pasta dish,9
1384,find me a recipe for chili,9
1385,is there a way to order checkbooks for a chase account,7
1386,not so loud,3
1387,scan you find me a chicken recipe,9
1388,las vegas weather today,8
1389,set the oven temperature to 350,2
1390,let me know what my credit score is today,5
1391,friday needs to be clear on my calendar,2
1392,what do i go by,3
1393,would you tell me my bank balance,7
1394,can you find what my credit score is,5
1395,i must know how many points have i earned with my credit card,5
1396,tell me what the status is for my aa flight,0
1397,can you do a coin flip for me ai,8
1398,what's wells fargo's routing number,7
1399,tell me how to jump start my car,1
1400,"ai, what is your given name",4
1401,increase the volume,3
1402,what's the balance in my bank accounts,7
1403,can i used the same type of plug in z as i do in the us,0
1404,whats the current exchange rate between usd and eur,0
1405,who made you,4
1406,set whisper mode to off,3
1407,i have a revolving store card and defaulted so will my fico score be affected,5
1408,i lost all my stuff that i had packed,0
1409,tell me how much i have been buying as of late,7
1410,i wanna know your maker,4
1411,i am not sure,3
1412,talk fast,3
1413,what subjects are you experienced in,4
1414,does it take long to get to yankee stadium in the bronx,1
1415,what events do i have going on on march 11th,2
1416,what is 400 times 2,8
1417,when will i need my next oil change,1
1418,how much pto is gone,6
1419,what do i have to do if i lost my luggage,0
1420,how do you refer to me,3
1421,what firm do you work for,4
1422,when will our next day off be,6
1423,"i don't like this song, can skip it",2
1424,when will i hear back about my days off,6
1425,i want to report fraudulent activity on my navy federal card,7
1426,get mom on the phone,8
1427,give me today's date,8
1428,i need some directions to phoenix,1
1429,how's my amazon order doing,2
1430,what is the miles per gallon,1
1431,can you link up with my phone,3
1432,i need to rent a car from traveler's rent a car downtown and make it from friday the 6th to monday the 9th cheapest available,0
1433,can you report a lost card for me,5
1434,i need a recipe for chili,9
1435,absolutely,3
1436,can you teach me how to change my oil in my car,1
1437,please reserve a meeting room for 1:00 pm on tuesday,6
1438,how much is $30 usd in canadian dollar,0
1439,go to whisper mode until this movie is over,3
1440,can you trll me where to get my w2,6
1441,what are my total bills this month,7
1442,what is the square root of 95,8
1443,is my card's apr a decent rate,5
1444,"tell me my routing number at my bank, community trust",7
1445,i am needing to know what some of your hobbies are,4
1446,what should i squirrel away to pay in taxes,6
1447,i want to know how to change my oil,1
1448,when is my paycheck arriving,6
1449,who should i talk to about the fact that i inadvertently split my card almost in half,5
1450,i need to use a timer,8
1451,i need a table at gemma for nine at two,9
1452,what was the date of my last oil change,1
1453,how many more miles can i drive on my current tank,1
1454,what is my apr rate,5
1455,tv turn it on,2
1456,what stuff am i trying to remember,2
1457,transfer four and sixty seven dollars from bank of oklahoma checking to security bank account,7
1458,for checkbooks can i order them for my chase account,7
1459,would you let me know the status of my american airlines flight,0
1460,please lower the sound,3
1461,tell me who made you please,4
1462,text mark and tell him to leave now,8
1463,when is my card expired,5
1464,connect to my device,3
1465,what is the name of this song that's on right now,2
1466,was there any progress on my vacation request,6
1467,can you flip a coin for me,8
1468,how would i say thank you if i were mexican,0
1469,what do i bring in over a year,6
1470,how to change oil and what oil type,1
1471,place my order alexa,2
1472,you can vacuuming of my todo list,2
1473,please begin a timer,8
1474,i made a transaction recently,7
1475,i have to report fraudulent activity the bank of america card,7
1476,turn the oven to 350,2
1477,what's the apr on my capital one venture card,5
1478,what's the name you use for me,3
1479,what's the calorie content of french fries,9
1480,is my car due for it's next oil change,1
1481,is the bill due today,7
1482,date please,8
1483,please block my discover account immediately,7
1484,what is the timezone for san francisco,0
1485,can you speak quieter,3
1486,make a reservation for chik-fil-a at 3 o' clock please,9
1487,what is the weather,8
1488,find square root of 453,8
1489,is garlic on my grocery list,2
1490,set an alarm for 6 am tomorrow,8
1491,what information can you give me on the meaning of life,4
1492,when's the next time i ought to change my oil,1
1493,is travel to monterrey safe now,0
1494,"looking at this week only, have i overspent on hoagies",7
1495,tell me: car gas mileage,1
1496,pull up the songs under slow,2
1497,could you set a timer,8
1498,can you reserve a room for a friday meeting at 5pm,6
1499,i would like to change the name on my first hawaiian bank account,7
1500,how much gas do i have in my tank,1
1501,give me a fun fact about kangaroo,4
1502,that is incorrect,3
1503,pto i have used so far is how much,6
1504,please allow my account to freeze,7
1505,what's the due date for my comcast bill,7
1506,it is damaging to my credit score if i miss one credit card payment,5
1507,the time is what,8
1508,can i edit my insurance policy,6
1509,i need to know your age,4
1510,who is the person that brought you to life,4
1511,i need to know what traffic is going to be like at 3:00 pm on the new jersey turnpike heading into camden from north jersey,1
1512,when is the soonest holiday,6
1513,i shall know how low are my tires on air,1
1514,you talk too slow,3
1515,start using a different accent,3
1516,"for this design, what company did it",4
1517,what knowledge do you have on certain subjects,4
1518,i need to know the calorie content of spaghetti,9
1519,where is the nearest arco gas station to macdonalds,1
1520,what is the square root of 36,8
1521,tell me when today's meeting is supposed to happen,6
1522,what is the lowest amount i can pay for my cellphone bill,7
1523,i need to know what's good for chinese around here,9
1524,roger that,3
1525,pull up the map and show my location,1
1526,give me an eta on when i will arrive at my destination,1
1527,i gotta know the the carry-on restrictions for american airlines,0
1528,keep volume at 4 all the time,3
1529,will you let me know my bank balance,7
1530,can i make a car maintenance appointment,1
1531,how long do i cook this for,9
1532,any update on my vacation,6
1533,i am not able to say,3
1534,will it be ok to sub turkey for beef,9
1535,might,3
1536,is grocery shopping on my reminders list,2
1537,tell david where i am,8
1538,not sure to be honest,3
1539,i need to rent a car for may 8th to may 25th in danville and i'd like a ford,0
1540,go ahead and cancel my reservation for 5 at red robin,9
1541,how much have i spent on my debit card this month,7
1542,i need to increase credit limit for my chase card,5
1543,is there traffic on i-95 north to new york from philadelphia,1
1544,"talk to you soon, bye!",4
1545,will i be able to visit peru without a travel visa,0
1546,could someone look at my check engine light that's on,1
1547,what are the minutes needed to cook the meal,9
1548,what do i need for a plug in wales,0
1549,ai throw the dice on the table,8
1550,what hobbies do you like to do,4
1551,what is this song name,2
1552,not right now,3
1553,i want to get the w-2 form,6
1554,what is the current time in dallas,8
1555,"ai, please flip a simulated coin",8
1556,i'd like to you order everything that's on my shopping list,2
1557,what is my compensation,6
1558,i need the time zone for la,0
1559,let me know how many pounds are in 10 kilos,8
1560,i would like to know my vacation days balance,6
1561,can you connect to my phone,3
1562,what is my credit score number,5
1563,turn on the tv,2
1564,"can you say that again, please",3
1565,where is the closest gas station to glendale,1
1566,what day did i last take my car in,1
1567,how soon milk expires,9
1568,i have a car payment that needs to be paid,7
1569,can you text bill and tell him i love him,8
1570,delete jury duty from my calendar for may 7th,2
1571,"i heard some woman say she was going to yerd me, what's that mean",8
1572,i think there's a fraudulent charge from mcdonald's on my account,7
1573,could you share my credit card's apr,5
1574,i need to put a stop on my bank account,7
1575,as my visa got a high enough limit on it,5
1576,which insurance plan to i have,6
1577,you can take laundry off my todo list,2
1578,tell me what some of your hobbies are,4
1579,how can i raise my credit score,5
1580,please stop my account,7
1581,tell fred that i don't have his guitar,8
1582,what is the definiton of auspicious,8
1583,i need $360 transfered from savings to checking account,7
1584,i need to bring my car in because the check engine light is staying lit,1
1585,what time is it in the eastern timezone,8
1586,i lost my card and need to report it,5
1587,how many days milk can be preserved,9
1588,change device talking speed,3
1589,i have a crap transaction from guitar center on my account,7
1590,come again,3
1591,can my credit limit be increased by 500 dollars,5
1592,what are some fun cheap activities to do in colorado,0
1593,are there restrictions for carrying lighters in my backpack on a plane,0
1594,i would like to start calling you heath,3
1595,i would like to change the name on my first bankcard account,7
1596,milk will go bad in my fridge when,9
1597,how many dollars can i get for 20 yen,0
1598,what is the total number of pets that you have,4
1599,what is the limit on my visa,5
1600,i need to call my boss,8
1601,can you roll an eight sided die and tell me what it comes up as,8
1602,how can i rehabilitate my poor credit score,5
1603,what is the level of air pressure of my tires,1
1604,can you please provide me with assistance in moving money from one account to another,7
1605,can you tell me my apr on my credit card,5
1606,i need a timer for 45 minutes,8
1607,how many minutes are involved in the preparation of curry,9
1608,i really would like to get a new insurance plan,6
1609,i need to understand how many points have i earned with my credit card,5
1610,would you change your voice to the male british accent for me,3
1611,how many points do i have to cash,5
1612,how many vacation days do i still have available,6
1613,tell me something funny about horses,4
1614,find the next holiday,6
1615,do you take orders from someone else,4
1616,"flip a coin, you're tails and i'm heads",8
1617,what is the name of the person who made you,4
1618,how do i order some more checks for my bank of america account,7
1619,is there a substantial credit limit on my visa,5
1620,i think i've misplaced my phone,8
1621,are you a pet owner and what kind,4
1622,can you remind me to finish a task,2
1623,make sure to put eggs on the grocery list,2
1624,get me a hotel in phoenix near chase field from january 4th to the 8th,0
1625,can you tell me what hobbies the ai has,4
1626,what day will i earn my payment from work,6
1627,are there any travel bulletins about haiti,0
1628,text jean and tell him to call work,8
1629,how long do i boil eggs,9
1630,find travel alerts for haiti,0
1631,there is no way in heck that is true,3
1632,can i use lettuce instead of rice,9
1633,i need to make a call,8
1634,what is my bank routing number,7
1635,i need a thai food suggestion,9
1636,tell me my car's tire pressure,1
1637,tell me how to go about reporting a damaged card,5
1638,i want an uber for one person to go to bank of america,1
1639,what's something interesting about bees,4
1640,will i need to get a plug converter when i visit guam,0
1641,can you call alexa,8
1642,can you set the alarm for noon,8
1643,can i apply here for a new card,5
1644,my account needs to be frozen,7
1645,what date is it tomorrow,8
1646,my card declined,5
1647,do you know what is for dinner,9
1648,what transactions do i have on groceries from yesterday,7
1649,what's the exhange rate between mxn and gbp,0
1650,please add this song to my country music playlist,2
1651,speak with a male british accent,3
1652,is the mexican place crowded at night,9
1653,i last got my oil changed when,1
1654,who do i contact about updating my insurance,6
1655,tell me how busy red robin is at 5 pm,9
1656,can you tell me where my item is,2
1657,i am really not sure,3
1658,what do i do to get a visa card,5
1659,what's the timezone now in hiram,0
1660,i'd like to go to malaysia so do i need a visa,0
1661,please go ahead and change my name,3
1662,can someone look at my check engine light that's on,1
1663,what is the name of the place you work at,4
1664,help me to remember to pick up stan later,2
1665,are you computer or human,4
1666,20 yen is how many dollars,0
1667,does bill's house of chop suey accept reservations,9
1668,could you please inform me what health plan i am currently on,6
1669,is it payday,6
1670,it appears that my luggage has been lost,0
1671,i've lost my luggage what should i do now,0
1672,tell me what my federal taxes amount to,6
1673,i want you paired to my phone,3
1674,what day it today,8
1675,can you see if i have any vacation days available for a request,6
1676,i want a new insurance plan,6
1677,what do my vacation days amount to,6
1678,i need to tell you about my lost card,5
1679,can you find me a rice recipe,9
1680,i don't want you connected to my phone anymore,3
1681,i want to know the ingredients for making pizza,9
1682,tell ann and scott where i am,8
1683,"find me a car rental for the weekend in asheville, nc via priceline",0
1684,can you cancel that,3
1685,what does mature mean,8
1686,how does one say wonderful in german,0
1687,call to mom,8
1688,drop some beats,2
1689,let me know the ingredients i will need for pasta making,9
1690,i want to hear a joke about elephants,4
1691,i'm leaving for montreal tomorrow and need to let my bank know,0
1692,i need to know what my credit score is,5
1693,do i need vaccinations if i go this country,0
1694,how to activate direct deposit to chase account,6
1695,mpg for this car please,1
1696,what does my shopping list contain,2
1697,when did i last collect my salary,6
1698,look up the song that's on right now,2
1699,i was in australia trying to buy chips and my cards got declined,5
1700,what type of gas do i use in this car,1
1701,i need you to tell me the credit limit for my republic bank card,5
1702,read my to-do list items,2
1703,"what time is it right now in adelaide, australia",8
1704,could you send a text to bill saying no,8
1705,will i make it to my current destination on this fuel tank,1
1706,put what i'm listening to on my workout playlist,2
1707,what is the day now,8
1708,i was wondering what my credit score is,5
1709,where is the closest bathroom to the statue of liberty,1
1710,can i get you to change your language setting to russian,3
1711,i need to know whether you are a human or are a computer,4
1712,would i need a visa in taiwan,0
1713,where is the closest pharmacy,1
1714,does the shopping list have apples on it,2
1715,"is ""cleaning the bathroom"" an item on my todo list",2
1716,lets play some music by korn,2
1717,what is expire of milk,9
1718,i need to know where the hospital closest to me is,1
1719,get a table for me at 7 for 3 people at olive garden,9
1720,make a reservation for 2 tonight at 7:00 at outback steakhouse,9
1721,did carrots get on my shopping list,2
1722,please book a meeting room for thusday at 4:00,6
1723,call alexa at home,8
1724,set an alarm for 5am,8
1725,"what traffic can i expect on the way to the newark, new jersey from philadelphia",1
1726,convert 20 yen to dollars,0
1727,is it possible to read my to-do list again,2
1728,play the song called i want it that way,2
1729,should i get a travel visa if i want to go to guyana,0
1730,how can i get a visa card,5
1731,i need to know the gas type for this vehicle,1
1732,i need to add something to my calendar for next tuesday,2
1733,could you tell me what the weather is in austin,8
1734,cancel my reservation for dinner tonight,9
1735,when is next month's cable bill due,7
1736,i need to know why my card got declined,5
1737,find the nutrition info for ketchup for me,9
1738,what do food critics say about gramercy tavern,9
1739,what do i need to do to cook a chicken,9
1740,how much of my pto is left,6
1741,what is the proper spelling of corporate,8
1742,i want a rental car that is available tomorrow and that i can keep for four days please find me one,0
1743,when can i expect to be paid,6
1744,tell me all the things i need to buy to make pasta,9
1745,is my meeting with frank on my calendar,2
1746,set an alarm to wake me up at 5:30am,8
1747,what is my b of a credit card's apr,5
1748,i need to set a reminder to call lisa for her birthday,2
1749,is $30 usd more or less in canada,0
1750,alert my bank of my travel to dubai for the dates april 14th through april 22nd,0
1751,how long before the replacement card is mailed to me,5
1752,what do i need to buy for spaghetti,9
1753,find for me a hotel with great reviews in ho chi minh,0
1754,tell me some fun activities to do in oklahoma city,0
1755,what do you call me,3
1756,please add the song i'm listening to right now to my relaxation playlist,2
1757,i lost my credit card recently  how long does take to get a new one in the mail,5
1758,you can dusting off my todo list,2
1759,do you know what song is playing on the speaker,2
1760,what is the amount of my state taxes,6
1761,give me restaurant reccomendations,9
1762,what mpg does this car get in the city,1
1763,i want to tell susan that the meeting has been cancelled,8
1764,what is the carry-on policy for flights on lufthansa,0
1765,turn up the volume,3
1766,"flip a coin, i call heads!",8
1767,can you tell me how to change my oil and what kind i use,1
1768,can you share something funny about traveling,4
1769,how many gallons do i have left in my gas tank,1
1770,have i gotten around to adding the bike ride to my calendar yet,2
1771,get me an uber for 3 people uptown,1
1772,what were my last 10 charges on my credit card,7
1773,my card became damaged when i dropped it in the parking lot and it got ran over,5
1774,there's a false charge on my account from mcdonald's,7
1775,go faster,3
1776,can you find any good places in cleveland that serve clams,9
1777,tell me my credit raing,5
1778,how many calories can i expect to be in fries,9
1779,my meeting with alice is scheduled for when,6
1780,how long should i boil eggs,9
1781,i need to call my dad,8
1782,show me some restaurants that have high reviews for eating out,9
1783,i need to know traffic patterns heading to the george washington bridge from manhattan,1
1784,what is the time in est,8
1785,i need a dice roll for a six sided die,8
1786,when do i get my next pay check,6
1787,what's the status of my virgin airlines flight,0
1788,"i would like you to change the settings back to factory default now, please",3
1789,would you say i've spent too much money on chips as of late,7
1790,is electricity the same in france,0
1791,find the nutrition info for cucumbers for me,9
1792,this process needs to stop,3
1793,take toilet paper off my shopping list,2
1794,i wanna know the carry-on rules for the flight i have,0
1795,"can i get some more checkbooks sent to me, please",7
1796,would you be able to freeze my bank account,7
1797,is there a status update on my vacation approval,6
1798,i'm having trouble remembering the pin number to my card,7
1799,how much do i have in my savings account,7
1800,i want to know how to go about getting a new credit card,5
1801,how do i get to the subway by foot,1
1802,do i need a vaccine for the congo,0
1803,please tell me how do i change the account pin number,7
1804,not sure,3
1805,what are some fun silly things to do in new jersey,0
1806,where is wells fargo's routing number listed,7
1807,whats your age range,4
1808,get me a hotel room big enough for 4 people from may 3 to may 5 in boston,0
1809,is new york in mountain timezone,0
1810,give me tips on improving my credit score,5
1811,how much do i pay the irs,6
1812,how many inches are in 36 feet,8
1813,if i'm in portland can i still use my card without getting charged extra,5
1814,is everything ok today,4
1815,i want my account locked out,7
1816,does bank of america give credit cards to people like me,5
1817,i have to jump start my car,1
1818,i need a delivery tracked,2
1819,i do not want my phone synced anymore,3
1820,switch off whisper mode,3
1821,how do i find the interest rate for my checking account,7
1822,which timezone is denver located,0
1823,what is the proper cooking time for this,9
1824,how come my chase account has a hold on it,7
1825,what could help me locate myself,1
1826,my card has become too frayed and torn to use,5
1827,please repeat the last thing,3
1828,are you able to find my recent transactions for me,7
1829,"if soda isn't on my shopping list, go ahead and add it for me",2
1830,what's my savings account interest,7
1831,tell me the current balance of my bank accounts,7
1832,look for me a table at carl's cabin for twelve at eight,9
1833,can you recommend for me when to next get my oil changed,1
1834,i need to know how to change oil in a car,1
1835,tell me a fun fact about cars,4
