doc_idx,true_label,kmeans_k5_s0,kmeans_k5_s1,kmeans_k5_s2,kmeans_k10_s0,kmeans_k10_s1,kmeans_k10_s2,kmeans_k20_s0,kmeans_k20_s1,kmeans_k20_s2,kmeans_k40_s0,kmeans_k40_s1,kmeans_k40_s2,kmeans_k80_s0,kmeans_k80_s1,kmeans_k80_s2,gmm_k5_s0,gmm_k5_s1,gmm_k5_s2,gmm_k10_s0,gmm_k10_s1,gmm_k10_s2,gmm_k20_s0,gmm_k20_s1,gmm_k20_s2,gmm_k40_s0,gmm_k40_s1,gmm_k40_s2,gmm_k80_s0,gmm_k80_s1,gmm_k80_s2,spectral_k5_s0,spectral_k5_s1,spectral_k5_s2,spectral_k10_s0,spectral_k10_s1,spectral_k10_s2,spectral_k20_s0,spectral_k20_s1,spectral_k20_s2,spectral_k40_s0,spectral_k40_s1,spectral_k40_s2,spectral_k80_s0,spectral_k80_s1,spectral_k80_s2,ward_k5,ward_k10,ward_k20,ward_k40,ward_k80,leiden_k5_s0,leiden_k5_s1,leiden_k5_s2,leiden_k10_s0,leiden_k10_s1,leiden_k10_s2,leiden_k20_s0,leiden_k20_s1,leiden_k20_s2,leiden_k40_s0,leiden_k40_s1,leiden_k40_s2,leiden_k80_s0,leiden_k80_s1,leiden_k80_s2
817,3,0,0,4,0,2,1,17,16,10,5,8,6,60,58,12,1,0,1,9,8,6,9,8,6,15,6,7,43,48,8,1,0,0,5,1,2,10,5,13,2,36,10,25,6,2,1,1,1,1,4,1,1,1,4,4,4,6,6,6,3,2,4,17,15,7
818,17,4,3,0,4,9,5,4,11,19,4,28,4,71,36,11,0,2,3,7,3,7,13,17,7,18,26,17,3,33,14,1,0,4,1,4,6,0,11,10,30,19,36,74,38,13,2,4,9,19,36,0,0,0,0,3,2,16,17,17,10,12,12,49,49,43
819,7,0,1,4,0,8,4,12,10,16,34,15,32,67,15,25,1,0,1,9,8,6,19,13,17,30,35,28,48,42,36,1,0,0,5,1,2,2,9,3,4,10,24,45,51,42,1,1,2,2,8,1,1,1,4,4,4,10,10,10,25,6,7,46,64,41
820,20,4,3,0,4,9,0,4,14,0,21,14,0,19,28,21,4,2,0,5,5,0,5,5,0,3,7,0,8,46,68,3,3,3,4,5,4,4,13,7,14,26,27,18,42,68,2,4,7,14,28,0,0,0,7,7,8,8,7,7,2,1,3,30,23,9
821,13,4,3,0,3,1,2,11,1,15,26,34,38,29,66,53,0,2,3,0,7,3,10,7,3,11,9,3,41,11,71,1,0,4,1,4,6,1,2,9,3,2,2,26,22,8,3,6,11,22,43,0,0,0,0,6,5,1,2,2,4,3,0,44,12,21
822,7,0,1,2,0,8,4,12,10,16,24,15,12,73,41,68,1,0,1,9,8,6,19,13,17,8,23,16,7,26,73,1,0,0,5,1,2,2,9,18,27,24,32,55,14,53,1,1,2,3,9,1,1,1,4,4,4,10,10,10,12,6,7,1,37,33
823,4,4,3,0,4,4,5,15,4,18,20,32,11,51,61,57,0,2,3,7,3,7,16,16,15,26,25,21,10,19,15,1,0,4,1,4,6,19,18,19,37,31,20,33,10,6,2,4,8,16,31,0,0,0,0,3,2,7,1,1,20,20,21,13,26,17
824,2,3,2,3,8,7,9,11,18,15,26,9,3,29,66,53,2,1,4,8,1,2,18,1,2,22,20,2,18,74,43,2,4,4,7,3,0,7,3,15,39,17,11,13,73,76,3,6,13,28,55,2,3,2,2,2,1,0,0,0,0,4,1,62,34,78
825,5,0,1,1,9,6,3,9,6,3,28,37,33,68,79,54,2,3,3,6,4,8,6,4,8,27,4,6,37,5,6,1,0,0,8,9,5,18,10,1,24,38,22,44,63,67,3,7,15,34,68,2,2,4,5,5,6,3,3,3,1,0,2,21,38,35
826,12,3,2,3,8,7,9,19,7,9,16,22,31,37,4,30,2,1,4,8,1,2,18,1,2,25,20,27,44,63,77,2,4,4,7,3,0,7,3,15,13,22,13,13,79,0,5,10,20,40,79,2,3,2,2,2,1,0,0,0,0,4,1,15,9,12
827,11,3,2,3,8,7,9,8,7,9,27,23,17,52,32,49,2,1,4,8,1,2,8,1,18,24,22,19,9,59,20,2,4,4,7,3,0,16,16,12,19,0,5,1,8,54,5,10,19,39,78,2,3,2,2,2,1,0,0,0,18,18,14,42,3,13
828,17,4,3,0,4,9,5,4,11,19,4,28,4,4,65,11,0,2,3,7,3,7,13,17,7,18,15,17,70,3,14,1,0,4,1,4,6,0,11,10,22,27,15,4,18,24,2,4,9,20,37,0,0,0,0,3,2,16,17,17,10,12,12,9,17,15
829,10,2,0,4,5,2,1,5,12,12,22,10,28,58,53,33,1,0,1,1,0,1,1,19,1,20,27,1,20,23,50,1,0,0,0,6,1,12,17,11,23,34,38,2,17,43,1,2,3,5,12,1,1,1,3,0,3,4,5,4,14,8,18,7,20,4
830,5,0,1,1,9,6,3,9,6,3,37,33,33,49,79,27,2,3,3,6,4,8,6,4,8,27,4,6,37,5,6,1,0,0,8,9,5,18,10,1,24,38,22,68,2,1,3,7,15,34,68,2,2,4,5,5,6,3,3,3,1,0,2,21,13,14
831,6,2,4,1,2,3,6,1,17,6,30,31,29,25,29,44,3,3,2,4,2,5,17,12,10,13,13,5,57,15,72,1,0,0,2,8,8,14,14,2,11,1,39,52,28,63,3,7,14,32,65,3,2,3,1,1,0,17,15,15,17,17,17,55,1,53
832,10,2,0,4,5,2,1,5,12,14,10,10,28,14,12,65,1,0,1,1,0,1,1,19,1,20,27,1,20,61,23,1,0,0,0,6,1,12,17,11,0,13,28,22,77,77,1,2,3,5,12,1,1,1,3,0,3,4,5,4,14,8,18,7,39,4
833,12,3,2,3,8,7,9,19,7,9,16,22,31,37,4,30,2,1,4,8,1,2,18,1,2,25,20,27,44,63,32,2,4,4,7,3,0,7,3,15,13,22,13,13,79,0,5,10,20,40,79,2,3,2,2,2,1,0,0,0,0,4,1,15,9,12
834,5,2,4,1,2,3,6,11,18,15,11,34,25,23,66,39,3,3,2,4,2,5,11,2,19,37,21,18,19,64,41,1,0,0,1,4,6,8,19,3,39,17,11,38,0,21,3,6,13,28,59,3,2,3,1,1,0,19,19,19,19,19,19,58,29,46
835,11,3,2,3,8,7,9,8,7,9,27,23,17,36,67,29,2,1,4,8,1,2,8,1,18,24,22,19,77,27,70,2,4,4,7,3,0,16,16,12,19,0,5,19,40,52,5,10,19,39,76,2,3,2,2,2,1,0,0,0,18,18,14,51,3,30
836,11,3,2,3,8,7,9,8,7,9,32,23,7,52,30,79,2,1,4,8,1,2,18,1,2,22,20,2,72,31,2,2,4,4,7,3,0,7,3,15,28,32,21,57,59,35,5,10,19,39,78,2,3,2,2,2,1,0,0,0,0,23,1,53,53,49
837,12,3,2,3,8,7,9,19,7,9,16,22,31,41,4,30,2,1,4,8,1,2,18,1,2,25,20,27,44,63,32,2,4,4,7,3,0,7,3,15,13,22,13,13,79,0,5,10,20,40,79,2,3,2,2,2,1,0,0,0,0,4,1,15,9,12
838,15,4,3,0,3,1,2,3,1,2,3,5,2,42,1,36,0,2,3,0,7,3,10,7,3,11,9,3,69,11,71,1,0,4,1,4,6,1,2,9,3,2,2,35,55,46,3,6,11,22,42,0,0,0,0,6,5,1,2,2,4,3,0,16,28,23
839,6,2,4,1,2,3,6,1,17,6,30,31,29,25,75,44,3,3,2,4,2,5,17,12,10,13,13,5,57,15,72,1,0,0,2,8,8,14,14,2,11,1,39,16,75,9,3,7,14,32,65,3,2,3,1,1,0,17,15,15,17,17,17,6,1,5
840,15,4,3,0,3,1,2,3,1,2,3,13,2,61,44,24,0,2,3,0,7,3,10,7,3,11,9,3,69,11,71,1,0,4,1,4,6,1,2,9,3,2,2,35,55,46,3,6,11,22,42,0,0,0,0,6,5,1,2,2,4,3,0,38,28,52
841,20,4,3,0,4,9,0,4,14,17,25,14,0,66,8,20,4,2,0,5,5,0,5,5,0,3,7,26,76,77,31,3,3,3,4,5,4,4,13,7,12,15,7,12,7,3,1,2,4,7,15,0,0,0,7,7,8,8,7,7,2,1,3,20,10,26
842,13,2,2,3,2,5,8,2,5,8,2,3,9,2,11,74,3,3,2,4,9,5,15,15,5,10,8,10,14,66,39,0,2,1,3,7,3,3,6,8,9,9,6,6,12,4,4,8,17,37,73,3,2,3,1,1,0,12,12,12,6,7,6,11,6,10
843,12,3,2,3,8,7,9,19,7,9,16,22,31,37,4,30,2,1,4,8,1,2,18,1,2,25,20,27,44,63,77,2,4,4,7,3,0,7,3,15,13,22,13,13,79,0,5,10,20,40,79,2,3,2,2,2,1,0,0,0,0,4,1,15,9,12
844,8,1,4,1,1,0,7,18,19,7,17,27,36,24,26,59,1,0,1,1,0,9,14,18,9,14,18,11,15,51,44,1,0,0,0,6,1,17,4,4,31,30,17,48,37,72,1,3,6,12,24,1,1,1,3,0,3,15,16,16,11,13,13,5,5,6
845,9,1,0,4,6,2,1,6,0,13,6,26,18,48,7,16,1,0,1,1,0,9,1,0,9,1,0,20,67,0,42,1,0,0,0,6,1,8,19,3,18,6,35,41,19,38,1,2,4,10,20,1,1,1,3,0,3,11,9,9,16,15,16,66,16,11
846,11,3,3,3,8,7,2,8,7,9,27,23,17,17,67,29,2,1,4,8,1,2,8,1,18,24,22,19,77,27,70,2,4,4,7,3,0,16,16,12,19,0,23,19,40,52,5,10,19,39,76,2,3,2,2,2,1,0,0,0,18,18,14,51,3,30
847,17,4,3,0,4,9,5,4,11,19,4,28,4,4,65,11,0,2,3,7,3,7,13,17,7,18,32,17,28,33,14,1,0,4,1,4,6,0,11,10,22,27,15,4,18,24,2,4,9,19,36,0,0,0,0,3,2,16,17,17,10,12,12,9,17,15
848,14,0,1,0,4,6,2,0,13,19,0,39,10,31,74,56,0,2,3,0,7,3,0,11,13,0,11,30,58,10,12,1,0,4,1,4,6,9,1,16,15,5,12,72,65,30,3,6,12,25,49,0,0,0,9,8,5,9,8,8,8,9,9,10,8,8
849,6,2,4,1,2,3,6,1,17,6,30,31,29,25,75,44,3,3,2,4,2,5,17,12,10,13,13,5,57,15,72,1,0,0,2,8,8,14,14,2,11,1,39,16,75,9,3,7,14,32,65,3,2,3,1,1,0,17,15,15,17,17,17,6,1,5
850,10,2,0,4,5,2,1,5,12,12,22,10,28,58,53,33,1,0,1,1,0,1,1,19,1,20,27,1,20,23,50,1,0,0,0,6,1,12,17,11,23,34,38,2,17,43,1,2,3,5,12,1,1,1,3,0,3,4,5,4,14,8,18,7,20,4
851,9,0,0,4,0,2,1,17,16,10,18,8,6,5,38,45,1,0,1,9,8,6,9,8,6,15,33,7,30,67,53,1,0,0,5,1,2,10,5,13,2,36,10,25,6,2,1,1,1,1,2,1,1,1,4,4,4,6,6,6,3,2,4,18,19,7
852,8,1,4,1,2,0,7,11,19,15,17,6,26,23,5,64,1,0,1,1,0,9,14,18,9,14,18,36,15,51,28,1,0,0,0,6,1,8,19,3,4,19,35,22,37,72,3,6,13,31,64,1,1,1,3,0,3,15,16,16,24,25,11,67,67,60
853,5,0,1,1,9,6,3,9,6,3,37,33,33,65,50,27,2,3,3,6,4,8,6,4,8,27,4,6,37,5,6,1,0,0,8,9,5,18,10,1,24,38,22,44,63,1,3,7,15,34,68,2,2,4,5,5,6,3,3,3,1,0,2,21,38,35
854,20,4,3,0,4,9,0,4,14,0,25,14,0,72,8,67,4,2,0,5,5,0,5,5,0,3,7,0,66,46,0,3,3,3,4,5,4,4,13,7,25,29,16,29,34,28,2,4,7,14,28,0,0,0,7,7,8,8,7,7,2,1,3,41,23,26
855,6,2,4,1,9,3,3,9,17,3,7,6,33,65,50,78,2,3,3,6,4,8,6,4,8,27,4,6,37,78,6,1,0,0,8,9,5,18,19,1,24,38,22,27,32,60,3,7,15,33,67,2,2,4,5,5,6,3,3,3,24,0,25,65,63,61
856,4,4,3,0,4,4,5,15,4,18,20,2,11,32,24,43,0,2,3,7,3,7,16,16,15,26,25,21,10,72,15,1,0,4,1,4,6,19,18,19,10,21,23,23,61,79,2,4,8,15,30,0,0,0,0,3,2,7,1,1,20,20,21,13,48,17
857,2,3,2,3,8,7,9,14,18,4,29,7,21,38,14,19,2,1,4,2,1,2,2,10,14,34,10,14,60,36,11,2,4,4,7,3,0,5,0,6,1,11,8,9,13,26,3,6,13,26,52,2,3,2,2,2,1,14,14,14,7,10,8,29,36,29
858,10,2,0,4,5,2,1,5,12,14,22,10,28,14,53,65,1,0,1,1,0,1,1,19,1,20,27,1,20,61,23,1,0,0,0,6,1,12,17,11,0,13,28,0,33,70,1,2,3,5,12,1,1,1,3,0,3,4,5,4,14,8,18,7,39,4
859,19,2,2,2,2,5,8,2,2,1,36,17,24,63,17,46,3,3,2,4,9,5,4,9,12,16,17,15,79,65,18,0,2,1,3,7,3,11,8,17,33,3,0,8,1,17,4,8,16,35,70,3,2,3,1,1,0,18,18,18,15,16,11,50,30,47
860,17,4,3,0,4,9,5,4,11,19,4,28,4,71,36,47,0,2,3,7,3,7,13,17,7,18,26,17,3,33,14,1,0,4,1,4,6,0,11,10,30,19,36,74,38,13,2,4,9,19,36,0,0,0,0,3,2,16,17,17,10,12,12,49,49,43
861,7,0,1,2,0,8,4,12,10,16,35,15,32,67,15,25,1,0,1,9,8,6,19,13,17,8,16,38,50,9,17,1,0,0,5,1,2,2,9,18,21,10,24,45,51,42,1,1,2,2,6,1,1,1,4,4,4,10,10,10,12,6,7,46,64,41
862,14,4,3,0,4,4,2,0,13,19,0,39,10,32,23,28,0,2,3,0,7,3,0,11,13,0,11,30,58,76,12,1,0,4,1,4,6,9,1,16,15,5,12,15,8,67,3,6,11,22,43,0,0,0,9,8,5,9,8,8,8,9,9,10,8,8
863,19,2,0,4,6,2,1,6,0,13,32,6,1,64,18,25,1,0,1,1,0,9,1,0,9,21,31,20,23,57,62,1,0,0,0,6,1,8,19,3,35,39,29,46,76,61,1,2,4,7,15,1,1,1,3,0,3,11,9,9,22,22,22,73,62,48
864,10,2,0,4,5,2,1,5,12,14,10,0,35,47,0,51,1,0,1,1,0,1,1,19,1,36,19,34,36,17,13,1,0,0,0,6,1,8,19,3,32,7,4,54,43,40,1,2,4,9,18,1,1,1,3,0,3,4,5,4,23,8,23,39,43,16
865,15,4,3,0,3,1,2,3,1,2,39,13,2,79,1,66,0,2,3,0,7,3,10,7,3,11,9,3,11,11,71,1,0,4,1,4,6,1,2,9,3,2,2,26,22,8,3,6,11,22,43,0,0,0,0,6,5,1,2,2,4,3,0,16,59,23
866,11,3,2,3,8,7,9,8,7,9,27,23,17,36,32,49,2,1,4,8,1,2,8,1,18,9,1,31,33,1,60,2,4,4,7,3,0,16,16,12,19,0,5,1,57,15,5,10,20,40,80,2,3,2,2,2,1,0,0,0,18,18,14,14,3,13
867,13,2,2,3,2,5,8,2,5,8,2,3,9,2,11,74,3,3,2,4,9,5,15,15,5,10,8,10,34,7,67,0,2,1,3,7,3,3,6,8,9,9,6,6,12,4,4,8,17,36,71,3,2,3,1,1,0,12,12,12,6,7,6,34,41,37
868,12,3,2,3,8,7,9,19,7,9,16,22,31,7,4,30,2,1,4,8,1,2,18,1,2,22,20,2,18,74,43,2,4,4,7,3,0,7,3,15,28,32,21,42,35,10,5,10,20,40,79,2,3,2,2,2,1,0,0,0,0,4,1,24,18,20
869,14,0,1,0,4,6,2,0,13,19,0,39,10,31,54,50,0,2,3,0,7,3,0,11,13,0,11,30,0,10,12,1,0,4,1,4,6,9,1,16,15,5,12,72,65,30,3,6,12,25,50,0,0,0,9,8,5,9,8,8,8,9,9,10,8,8
870,14,0,1,0,4,6,2,0,13,19,0,39,10,31,74,50,0,2,3,0,7,3,0,11,13,0,11,30,58,76,12,1,0,4,1,4,6,9,1,16,15,5,12,15,65,69,3,6,12,25,49,0,0,0,9,8,5,9,8,8,8,9,9,10,8,8
871,1,4,3,0,4,4,5,16,15,5,13,16,20,8,10,4,0,2,3,7,3,7,7,3,11,6,30,8,38,13,4,1,0,4,1,4,6,6,12,0,5,4,33,10,41,59,2,4,9,18,34,0,0,0,0,3,2,2,11,11,9,11,10,52,61,62
872,14,0,1,0,0,4,2,0,13,19,19,39,10,28,76,56,0,2,3,0,7,3,0,11,13,0,11,30,0,56,78,1,0,4,1,4,6,9,1,16,15,5,12,36,9,48,1,1,1,1,2,0,0,0,9,8,5,9,8,8,8,9,9,27,35,28
873,17,4,3,0,4,9,5,4,11,5,4,28,4,4,36,11,0,2,3,7,3,7,13,17,7,18,32,17,28,3,14,1,0,4,1,4,6,0,11,10,4,19,33,10,41,59,2,4,9,19,36,0,0,0,0,3,2,16,17,17,10,12,12,49,49,43
874,9,1,0,4,6,2,1,6,0,13,6,4,37,64,7,16,1,0,1,1,0,9,1,0,9,21,31,20,23,57,38,1,0,0,0,6,1,8,19,3,4,19,35,22,8,67,3,6,13,27,54,1,1,1,3,0,3,11,9,9,33,34,32,36,74,48
875,9,1,4,1,1,0,7,18,19,7,1,27,18,24,26,22,1,0,1,1,0,9,14,18,9,14,18,36,15,51,44,1,0,0,0,6,1,17,4,4,31,30,18,58,60,27,1,3,6,13,25,1,1,1,3,0,3,15,16,16,11,13,13,31,31,27
876,10,2,0,4,5,2,1,5,12,12,10,10,13,58,12,18,1,0,1,1,0,1,1,19,1,20,27,1,20,61,50,1,0,0,0,6,1,12,17,11,0,13,28,2,77,77,1,2,3,5,12,1,1,1,3,0,3,4,5,4,14,8,18,7,25,4
877,2,3,2,3,8,7,9,14,18,4,29,29,21,38,14,19,2,1,4,2,1,2,2,10,14,34,10,14,60,36,11,2,4,4,7,3,0,5,0,6,1,11,8,9,13,26,5,9,18,38,74,2,3,2,2,2,1,14,14,14,7,10,8,29,36,29
878,14,0,1,0,4,6,2,0,13,19,0,39,10,31,74,56,0,2,3,0,7,3,0,11,13,0,11,30,58,76,12,1,0,4,1,4,6,9,1,16,15,5,12,15,9,69,3,6,12,25,49,0,0,0,9,8,5,9,8,8,8,9,9,10,8,8
879,20,4,3,1,4,3,6,11,18,15,26,9,3,29,66,53,3,3,2,4,2,5,11,2,19,37,21,18,19,64,41,1,0,4,1,4,6,8,19,3,39,17,11,70,74,45,2,4,7,14,26,3,2,3,1,1,0,19,19,19,19,19,19,28,34,32
880,19,2,2,2,2,5,8,2,2,1,36,17,24,27,17,55,3,3,2,4,9,5,4,9,12,16,17,15,4,12,37,0,2,1,3,7,3,11,8,17,33,3,0,31,1,17,4,8,16,35,70,3,2,3,1,1,0,18,18,18,15,16,11,2,7,3
881,14,0,1,0,4,6,2,0,13,19,0,39,10,31,23,50,0,2,3,0,7,3,0,11,13,0,11,30,58,76,12,1,0,4,1,4,6,9,1,16,15,5,12,15,9,69,3,6,12,25,49,0,0,0,9,8,5,9,8,8,8,9,9,10,8,8
882,13,2,2,3,2,5,8,2,5,8,2,3,23,2,52,74,3,3,2,4,9,5,15,15,5,10,8,10,14,66,39,0,2,1,3,7,3,3,6,8,9,9,6,6,12,4,4,8,17,37,73,3,2,3,1,1,0,12,12,12,6,7,6,11,6,10
883,16,1,0,4,6,0,7,6,0,13,33,4,37,34,70,5,1,0,1,1,0,9,12,14,16,31,29,37,78,35,56,1,0,0,0,6,1,8,19,3,29,23,1,69,20,62,1,2,4,8,16,1,1,1,3,0,3,11,9,9,22,22,22,71,60,58
884,3,0,0,4,0,2,1,17,16,10,5,8,30,45,38,52,1,0,1,9,8,6,9,8,6,15,6,7,16,67,8,1,0,0,5,1,2,10,5,13,2,36,10,25,6,2,1,1,1,1,2,1,1,1,4,4,4,6,6,6,3,2,4,18,19,7
885,8,1,4,1,1,0,7,18,19,7,17,30,36,56,33,73,1,0,1,1,0,9,14,18,9,14,18,23,59,25,79,1,0,0,0,6,1,17,4,4,17,8,17,47,36,47,1,3,6,12,24,1,1,1,3,0,3,15,16,16,11,13,13,5,5,6
886,4,4,3,0,4,4,5,15,4,18,20,32,11,51,61,57,0,2,3,7,3,7,16,16,15,26,25,21,10,19,15,1,0,4,1,4,6,19,18,19,37,31,20,33,10,6,2,4,8,16,31,0,0,0,0,3,2,7,1,1,20,20,21,13,26,17
887,18,0,1,2,7,8,4,7,8,11,38,36,15,43,63,69,2,4,4,3,6,4,3,6,4,5,5,4,54,62,48,4,1,2,6,2,9,13,7,5,7,12,25,7,15,12,3,6,13,28,59,4,4,2,8,9,9,13,13,13,5,5,5,3,4,0
888,13,2,0,4,5,2,1,5,12,14,10,10,13,47,12,2,1,0,1,1,0,9,1,0,9,36,19,34,1,58,13,1,0,0,0,6,1,8,19,3,35,39,29,71,25,14,4,8,17,36,71,1,1,1,3,1,3,12,12,12,33,34,32,36,46,38
889,19,2,2,1,2,3,6,11,18,15,32,6,26,75,5,64,3,3,2,4,9,5,11,2,19,23,39,18,46,30,66,0,2,1,3,7,3,8,19,3,4,19,11,38,0,21,3,6,13,27,53,3,2,3,1,1,0,19,19,18,24,25,11,67,67,60
890,9,1,0,4,5,2,1,5,12,14,10,10,13,47,60,65,1,0,1,1,0,9,1,0,9,36,19,34,1,58,13,1,0,0,0,6,1,8,19,3,0,13,28,11,56,73,1,2,4,9,18,1,1,1,3,0,3,4,5,4,14,8,18,33,22,45
891,16,2,4,1,2,3,6,11,18,15,26,34,3,29,66,53,3,3,2,4,2,5,11,2,19,4,21,24,45,49,57,1,0,0,1,4,6,8,19,3,39,17,11,64,72,49,3,6,13,28,57,3,2,3,1,1,0,2,19,19,29,30,27,57,69,56
892,3,0,0,4,0,2,1,17,16,10,18,8,39,5,58,12,1,0,1,9,8,6,9,8,6,15,6,7,43,67,8,1,0,0,5,1,2,10,5,13,2,36,10,25,6,2,1,1,1,1,1,1,1,1,4,4,4,6,6,6,3,2,4,17,15,7
893,13,2,2,3,2,5,8,2,5,8,2,3,9,2,11,74,3,3,2,4,9,5,15,15,5,10,8,10,14,44,26,0,2,1,3,7,3,3,6,8,9,9,6,56,64,19,4,8,17,37,73,3,2,3,1,1,0,12,12,12,6,7,6,34,41,37
894,13,2,4,1,0,3,1,11,10,15,34,34,3,29,66,2,1,0,1,1,0,9,1,0,9,21,31,37,23,57,38,1,0,0,9,0,7,8,19,3,4,19,11,17,71,67,1,1,2,2,8,1,1,1,6,0,7,5,4,5,32,14,15,61,72,73
895,9,1,0,4,6,2,1,6,0,13,6,4,18,47,60,16,1,0,1,1,0,9,1,0,9,1,0,20,51,0,42,1,0,0,0,6,1,8,19,3,18,6,35,11,56,73,1,2,4,9,18,1,1,1,3,0,3,11,9,9,16,15,16,12,22,11
896,11,3,2,3,8,7,9,8,7,9,27,23,17,36,32,49,2,1,4,8,1,2,8,1,18,24,22,19,9,59,20,2,4,4,7,3,0,16,16,12,19,0,5,1,57,15,5,10,19,39,78,2,3,2,2,2,1,0,0,0,18,18,14,14,3,13
897,6,2,4,1,2,3,6,1,17,6,30,31,29,25,25,44,3,3,2,4,2,5,17,12,10,13,13,5,57,15,72,1,0,0,2,8,8,14,14,2,11,1,39,52,28,63,3,7,14,32,66,3,2,3,1,1,0,17,15,15,17,17,17,55,1,53
898,1,4,3,0,4,4,5,16,15,5,13,16,20,8,10,4,0,2,3,7,3,7,7,3,11,6,3,8,17,21,4,1,0,4,1,4,6,6,12,0,5,4,33,10,41,59,3,6,13,28,55,0,0,0,0,3,2,2,11,11,9,11,10,8,14,34
899,7,0,1,4,0,8,4,12,10,16,35,15,32,67,15,60,1,0,1,9,8,6,19,13,17,8,23,38,50,26,17,1,0,0,5,1,2,2,9,18,21,10,24,3,3,65,1,1,2,2,6,1,1,1,4,4,4,10,10,10,12,6,7,1,50,41
900,12,3,2,3,8,7,9,19,7,9,16,22,31,37,71,30,2,1,4,8,1,2,18,1,2,25,20,27,44,63,77,2,4,4,7,3,0,7,3,15,13,22,13,13,73,76,5,10,20,40,79,2,3,2,2,2,1,0,0,0,0,4,1,15,9,12
901,17,4,3,0,4,9,5,4,11,19,4,28,4,71,36,47,0,2,3,7,3,7,13,17,7,18,32,17,3,33,14,1,0,4,1,4,6,0,11,10,22,27,15,4,18,24,2,4,9,19,36,0,0,0,0,3,2,16,17,17,10,12,12,9,17,15
902,9,1,0,4,6,0,1,6,0,13,33,35,37,64,20,5,1,0,1,1,0,9,1,0,9,21,31,20,23,57,38,1,0,0,0,6,1,8,19,3,29,23,1,46,76,61,1,2,4,8,16,1,1,1,3,0,3,11,9,9,22,22,22,22,62,48
903,8,1,4,1,1,3,7,11,3,7,1,4,18,35,9,75,1,0,1,1,0,9,1,0,9,21,18,36,64,16,74,1,0,0,9,0,7,8,19,3,8,18,14,5,23,22,3,6,11,23,44,1,1,1,6,0,7,5,4,5,34,33,30,31,76,77
904,20,4,3,0,4,9,0,4,14,17,25,14,0,66,45,26,4,2,0,5,5,0,5,5,0,3,7,26,76,8,31,3,3,3,4,5,4,4,13,7,12,15,7,28,44,23,2,4,7,14,27,0,0,0,7,7,8,8,7,7,2,1,3,43,45,42
905,16,1,0,4,6,3,7,13,3,16,33,35,5,34,70,37,1,0,1,1,0,9,12,14,16,31,29,37,29,68,1,1,0,0,9,0,7,15,15,14,29,23,1,69,20,62,1,3,5,11,23,1,1,1,6,0,7,5,4,5,22,22,22,71,60,58
906,9,2,2,1,2,3,6,11,18,15,26,9,3,23,6,39,3,3,2,4,2,5,11,2,19,23,39,18,46,30,16,0,2,1,3,7,3,8,19,3,39,17,11,38,0,21,3,6,13,28,59,3,2,3,1,1,0,19,19,19,19,19,19,58,29,46
907,14,0,0,4,0,2,1,0,9,15,32,6,26,75,18,25,1,0,1,9,8,6,19,13,17,30,35,29,73,42,30,1,0,0,5,1,2,8,19,3,4,19,3,45,51,42,3,6,13,31,64,1,1,1,4,4,4,6,1,6,25,22,22,71,64,58
908,11,3,2,3,8,7,9,19,7,9,16,22,31,37,4,30,2,1,4,8,1,2,18,1,2,25,20,27,44,55,77,2,4,4,7,3,0,7,3,15,13,22,13,13,79,0,5,10,20,40,79,2,3,2,2,2,1,0,0,0,0,4,1,15,9,12
909,1,4,3,0,4,4,5,16,15,5,13,16,20,8,10,4,0,2,3,7,3,7,7,3,11,6,3,8,17,21,4,1,0,4,1,4,6,6,12,0,5,4,33,10,41,59,2,4,9,18,34,0,0,0,0,3,2,2,11,11,9,11,10,8,32,18
910,15,4,3,0,3,1,2,3,1,2,39,1,2,79,1,66,0,2,3,0,7,3,10,7,3,11,9,3,11,11,71,1,0,4,1,4,6,1,2,9,3,2,2,26,22,8,3,6,11,22,43,0,0,0,0,6,5,1,2,2,4,3,0,16,28,23
911,19,2,2,1,2,5,8,2,2,15,11,12,25,23,6,39,3,3,2,4,2,5,11,2,19,37,39,18,55,24,41,0,2,1,3,7,3,8,19,3,39,17,11,38,0,21,3,6,13,28,59,3,2,3,1,1,0,19,18,18,19,19,19,59,54,51
912,14,0,1,0,4,6,2,0,13,19,0,39,10,28,74,34,0,2,3,0,7,3,0,11,13,0,11,30,58,56,78,1,0,4,1,4,6,9,1,16,15,5,12,15,9,69,3,6,13,31,64,0,0,0,9,8,5,9,8,8,8,9,9,10,8,8
913,3,0,0,4,0,2,1,17,16,10,18,8,6,60,58,12,1,0,1,9,8,6,9,8,6,15,6,7,43,48,8,1,0,0,5,1,2,10,5,13,2,36,10,25,6,2,1,1,1,1,1,1,1,1,4,4,4,6,6,6,3,2,4,17,15,7
914,6,2,4,1,2,3,6,1,17,6,30,31,29,25,25,44,3,3,2,4,2,5,17,12,10,13,13,5,57,15,72,1,0,0,2,8,8,14,14,2,11,1,39,22,75,29,3,7,14,32,65,3,2,3,1,1,0,17,15,15,17,17,17,6,1,5
915,18,0,1,2,7,8,4,7,8,11,8,36,15,43,63,69,2,4,4,3,6,4,3,6,4,5,5,4,54,62,48,4,1,2,6,2,9,13,7,5,7,12,25,60,15,12,3,5,10,21,41,4,4,2,8,9,9,13,13,13,5,5,5,3,4,0
