doc_idx,true_label,kmeans_k15_s0,kmeans_k15_s1,kmeans_k15_s2,kmeans_k30_s0,kmeans_k30_s1,kmeans_k30_s2,kmeans_k59_s0,kmeans_k59_s1,kmeans_k59_s2,kmeans_k118_s0,kmeans_k118_s1,kmeans_k118_s2,kmeans_k236_s0,kmeans_k236_s1,kmeans_k236_s2,gmm_k15_s0,gmm_k15_s1,gmm_k15_s2,gmm_k30_s0,gmm_k30_s1,gmm_k30_s2,gmm_k59_s0,gmm_k59_s1,gmm_k59_s2,gmm_k118_s0,gmm_k118_s1,gmm_k118_s2,gmm_k236_s0,gmm_k236_s1,gmm_k236_s2,spectral_k15_s0,spectral_k15_s1,spectral_k15_s2,spectral_k30_s0,spectral_k30_s1,spectral_k30_s2,spectral_k59_s0,spectral_k59_s1,spectral_k59_s2,spectral_k118_s0,spectral_k118_s1,spectral_k118_s2,spectral_k236_s0,spectral_k236_s1,spectral_k236_s2,ward_k15,ward_k30,ward_k59,ward_k118,ward_k236,leiden_k15_s0,leiden_k15_s1,leiden_k15_s2,leiden_k30_s0,leiden_k30_s1,leiden_k30_s2,leiden_k59_s0,leiden_k59_s1,leiden_k59_s2,leiden_k118_s0,leiden_k118_s1,leiden_k118_s2,leiden_k236_s0,leiden_k236_s1,leiden_k236_s2
739,33,7,3,3,22,19,5,29,4,36,29,23,68,72,117,36,4,10,10,20,12,14,58,25,10,58,61,10,12,159,24,11,1,6,15,8,25,30,10,33,2,12,44,118,29,203,2,4,8,14,31,9,10,8,15,13,15,28,27,27,9,8,8,2,2,3
740,14,13,8,9,18,28,9,45,12,33,45,12,33,105,205,58,3,12,4,21,13,12,54,20,13,84,78,13,89,87,180,5,2,2,10,26,11,0,13,8,45,8,107,146,145,191,6,12,21,36,64,6,4,9,14,15,18,5,5,5,0,0,0,121,124,105
741,12,12,5,5,23,22,23,47,54,11,47,85,63,108,31,46,9,11,13,7,10,8,51,4,39,51,4,94,197,117,136,9,12,8,16,17,28,33,25,28,22,64,97,67,88,84,13,27,53,102,205,11,11,10,8,8,8,14,14,14,16,15,15,96,104,0
742,48,7,3,8,17,5,17,54,26,50,54,104,70,92,151,164,8,2,5,22,2,3,53,21,50,53,68,62,230,68,51,11,1,6,1,2,5,1,24,58,12,106,49,134,40,30,1,1,3,7,17,2,2,2,1,1,1,38,48,49,53,60,57,42,45,50
743,14,12,9,14,26,27,6,14,9,46,15,67,81,15,182,206,3,12,4,27,27,24,33,30,28,33,30,28,15,121,28,5,2,2,29,24,20,10,39,49,6,113,117,81,190,171,6,13,22,38,68,0,0,1,23,24,24,32,32,32,17,17,18,23,24,23
744,31,5,7,1,26,4,15,31,25,10,74,64,93,158,162,234,7,7,8,6,7,7,29,39,51,29,39,51,207,37,157,12,11,14,24,1,8,34,27,25,11,17,27,23,174,68,8,17,30,55,101,1,1,0,3,3,3,16,16,40,35,30,33,10,9,9
745,30,9,10,14,3,2,25,24,49,58,3,93,30,185,96,156,5,3,7,8,3,4,34,28,47,34,28,111,153,90,221,5,2,2,2,4,0,21,56,9,61,31,78,174,181,34,15,29,56,110,218,0,0,1,2,2,0,4,10,9,20,45,40,115,162,162
746,24,7,3,8,17,5,17,50,5,50,113,5,102,144,200,91,8,2,5,22,2,3,53,21,50,64,111,50,147,233,72,11,1,6,1,2,5,1,24,58,111,108,50,212,119,145,1,1,1,2,6,2,2,2,1,1,1,20,3,18,23,27,21,112,54,115
747,10,6,14,6,21,24,20,5,20,56,84,20,56,4,227,95,1,4,1,24,5,20,52,5,5,52,114,109,50,105,95,10,6,0,18,21,18,53,30,53,56,13,83,107,183,176,11,23,43,85,170,3,3,3,10,9,9,29,1,30,27,10,12,11,17,10
748,1,3,10,14,9,23,6,48,19,6,59,90,60,100,11,183,5,3,7,8,3,4,26,6,4,26,91,4,229,31,39,5,2,2,2,4,0,26,26,47,98,16,89,136,4,228,15,30,59,118,236,0,0,1,2,2,0,13,13,12,41,44,35,188,152,194
749,35,5,7,1,12,19,7,44,55,43,101,100,89,151,12,168,4,10,10,15,12,14,22,12,24,22,12,24,99,155,163,1,3,1,28,27,23,19,21,18,43,9,0,14,159,14,2,3,5,10,22,9,10,8,17,16,16,9,9,8,2,3,4,14,27,27
750,11,5,7,1,2,4,15,31,3,10,86,3,96,194,189,76,11,5,2,25,8,1,16,31,40,16,31,88,135,83,63,1,3,1,22,1,8,24,3,57,9,3,15,56,13,42,8,17,30,53,98,1,1,0,0,0,2,8,8,4,28,101,114,198,215,166
751,3,7,3,8,17,5,17,52,57,3,52,57,53,109,178,118,8,2,5,22,2,3,48,32,42,48,32,78,45,199,170,11,1,6,1,2,5,57,12,10,57,105,71,4,86,74,1,1,2,4,9,2,2,2,1,1,1,30,20,21,37,29,30,44,46,53
752,52,5,7,1,12,19,7,44,22,45,2,22,89,28,140,192,4,10,10,20,12,14,12,25,10,74,104,66,211,178,56,11,1,6,22,1,8,35,44,44,96,85,80,124,156,188,1,1,3,7,16,9,10,8,17,16,16,47,46,47,54,47,48,119,144,143
753,17,11,2,2,28,16,19,22,42,54,22,103,62,19,54,171,6,0,11,9,22,22,31,52,46,31,52,46,33,38,175,14,9,13,3,13,14,27,18,17,21,41,88,57,195,35,7,14,25,43,78,4,5,5,16,14,17,48,47,50,52,52,49,13,16,21
754,1,12,10,14,3,2,25,24,6,30,24,77,100,120,55,48,5,3,7,8,21,27,7,58,37,68,84,37,31,210,34,5,2,2,2,4,0,48,46,56,58,91,95,199,136,134,15,29,56,108,214,0,0,1,2,17,0,4,45,48,31,36,39,98,96,96
755,39,5,7,1,2,20,22,30,25,41,103,25,41,42,138,44,11,5,2,19,28,1,35,26,38,35,88,77,84,94,71,1,3,1,22,1,8,24,3,1,61,31,114,0,5,217,8,17,33,59,112,1,1,0,0,0,2,12,36,38,82,91,81,131,119,137
756,31,5,7,13,14,4,21,42,31,37,42,78,61,153,56,110,11,5,12,1,19,21,47,56,35,47,99,35,138,204,166,1,3,1,22,1,8,7,16,34,73,82,21,193,225,109,8,17,34,66,137,1,1,0,9,21,22,22,19,20,29,26,28,52,29,42
757,8,10,11,7,15,6,16,32,45,48,70,62,48,212,44,219,2,1,3,29,1,23,27,36,33,27,36,33,37,46,45,0,4,5,4,23,29,9,17,4,4,28,26,83,114,157,12,26,49,97,195,8,9,6,28,6,5,53,52,53,57,58,60,25,26,26
758,48,7,3,8,17,5,17,54,26,53,54,104,70,92,151,164,8,2,5,22,2,3,53,21,50,53,68,62,230,68,51,11,1,6,1,2,5,1,24,58,12,106,49,134,40,30,1,1,3,7,17,2,2,2,1,1,1,38,48,49,53,60,57,42,45,50
759,21,4,1,12,11,21,2,25,48,2,27,48,95,58,206,45,13,9,6,12,4,6,13,43,34,13,43,34,223,162,29,1,3,1,9,20,6,3,51,19,20,6,100,190,167,36,4,7,13,24,48,5,6,4,4,4,6,7,6,6,3,1,3,4,8,5
760,52,5,0,1,26,19,15,55,53,38,68,63,72,172,156,215,4,10,10,15,12,14,22,12,24,22,76,97,218,28,75,1,3,1,22,1,8,56,36,22,7,31,16,207,44,194,1,1,1,1,2,9,10,8,12,17,14,24,23,25,63,67,68,106,116,187
761,5,6,14,6,5,9,29,40,43,21,64,82,65,204,142,202,1,4,1,24,5,20,4,49,49,4,49,49,4,66,76,10,6,0,7,12,2,2,5,20,75,71,23,200,51,196,11,24,46,90,182,3,3,3,10,9,9,19,1,17,8,19,20,147,153,109
762,14,12,9,14,9,27,6,14,9,55,14,95,55,124,203,4,3,12,4,27,27,24,33,30,28,33,30,28,151,2,156,5,2,2,29,24,20,10,39,49,72,104,74,222,204,139,6,13,22,39,71,0,0,1,23,24,24,32,32,32,17,17,18,124,80,72
763,31,5,7,13,14,4,21,42,31,37,114,78,61,125,43,193,11,5,12,1,19,21,47,56,35,79,108,35,54,72,64,1,3,1,22,1,8,7,16,34,83,74,69,139,225,109,8,17,34,66,137,1,1,0,9,21,22,22,19,20,29,26,28,52,29,42
764,42,9,12,9,6,18,3,4,15,7,61,15,108,84,109,140,5,3,7,5,14,15,46,13,54,46,85,54,109,135,218,5,2,2,5,22,10,54,40,40,104,109,78,190,164,210,14,28,55,106,212,6,8,11,11,10,10,1,28,2,26,35,27,111,85,12
765,28,8,13,4,8,29,8,7,40,16,99,40,16,157,150,107,2,1,3,2,1,23,37,3,2,65,73,2,115,64,58,0,4,5,26,5,1,6,19,37,84,59,5,115,23,233,12,25,48,95,190,8,9,6,6,6,5,3,4,3,7,6,7,31,6,7
766,31,4,7,1,2,4,15,26,25,10,105,24,93,136,189,169,11,5,2,25,8,1,44,31,58,91,64,96,71,99,142,1,3,1,22,1,8,24,3,1,61,31,15,78,80,46,8,17,30,54,99,1,1,0,0,0,2,57,57,37,88,94,92,137,129,127
767,52,5,7,1,2,4,15,31,24,10,105,25,96,194,189,126,11,5,2,25,8,1,16,31,40,112,98,1,91,222,91,1,3,1,22,1,8,24,3,57,9,3,15,56,13,52,8,17,33,62,122,1,1,0,0,0,2,8,46,47,109,101,48,170,206,198
768,16,10,11,7,2,13,16,38,14,5,38,101,64,207,146,160,10,8,9,10,6,9,11,10,9,11,10,9,203,160,77,6,14,7,11,14,13,28,32,46,51,89,103,43,104,38,2,2,4,8,19,14,8,13,21,22,21,23,18,19,4,2,5,17,18,14
769,22,12,9,14,4,27,27,14,9,46,15,95,46,15,182,35,3,12,4,27,27,24,33,30,28,33,30,28,172,121,28,5,2,2,29,24,20,10,39,49,6,113,117,81,138,69,6,13,22,39,69,0,0,1,23,24,24,32,32,32,17,17,18,23,24,23
770,50,5,7,1,2,4,15,31,24,10,105,24,96,74,119,66,13,9,6,12,4,6,49,7,25,87,89,25,127,148,207,1,3,1,22,1,8,32,3,1,61,31,15,198,115,229,8,17,33,62,120,1,1,0,0,0,2,12,26,24,106,105,99,184,197,191
771,55,1,7,13,14,10,21,57,31,29,57,117,80,49,196,52,11,5,12,26,19,25,28,53,15,89,53,110,87,29,69,1,3,1,22,1,8,49,54,6,82,20,94,30,76,137,5,11,19,32,58,5,6,0,9,12,12,21,33,35,22,20,23,19,12,13
772,17,11,2,2,28,16,19,22,42,54,22,59,62,19,54,65,6,0,11,9,22,22,31,52,46,31,52,46,33,38,175,14,9,13,3,13,14,27,18,17,21,41,88,12,1,92,7,14,25,43,77,4,5,5,16,14,17,48,47,50,52,52,49,13,16,21
773,4,5,7,1,13,20,22,30,46,41,30,60,41,104,91,17,11,5,2,19,28,1,45,26,38,45,71,38,118,223,33,1,3,1,22,1,8,8,42,50,54,68,34,7,64,8,8,15,27,45,80,1,1,0,0,0,2,12,26,24,19,16,17,63,68,68
774,1,3,10,14,9,23,6,48,19,6,48,90,6,48,214,155,5,3,7,8,3,4,26,6,4,76,6,48,88,31,228,5,2,2,2,4,0,26,26,47,89,77,7,176,215,80,15,30,59,117,233,0,0,1,2,2,0,13,13,12,66,73,75,151,139,100
775,12,12,5,5,23,22,23,47,54,11,47,85,11,160,74,172,9,11,13,7,10,8,51,4,39,51,106,39,38,182,233,9,12,8,16,17,28,33,25,28,102,21,25,10,2,151,13,27,53,103,206,11,11,10,8,8,8,14,14,14,16,15,15,7,10,0
776,41,1,8,0,1,10,4,37,32,49,37,32,101,97,81,105,12,13,0,11,24,0,56,24,0,56,113,63,148,112,151,1,3,1,22,1,8,32,3,1,61,31,15,128,152,132,5,11,20,34,61,10,4,0,19,12,12,11,12,10,56,55,55,77,165,164
777,20,2,2,2,7,15,1,56,39,51,56,39,51,67,177,194,6,0,11,16,0,11,39,45,41,69,75,95,11,43,126,1,3,1,8,3,12,13,14,24,34,88,53,8,221,27,10,21,40,76,153,4,5,5,7,7,7,2,0,0,42,24,51,64,33,31
778,33,5,7,3,22,19,5,29,4,36,29,23,36,72,84,36,4,10,10,20,12,14,58,25,10,58,61,10,12,159,24,11,1,6,15,8,25,30,10,33,2,12,44,94,187,117,2,4,8,14,32,9,10,8,15,13,15,28,27,27,9,8,8,2,2,3
779,29,1,7,0,1,10,0,20,32,26,20,32,26,146,79,221,12,13,0,26,24,25,8,9,30,8,9,115,47,22,23,1,3,1,25,19,26,25,38,39,71,22,81,2,197,6,5,11,20,33,60,10,4,0,27,12,12,50,50,52,51,54,52,29,30,16
780,20,2,2,2,7,15,1,6,39,1,6,42,1,67,177,194,6,0,11,16,0,11,39,45,8,69,75,95,11,43,227,1,3,1,8,3,12,13,14,24,34,88,65,60,97,113,8,17,33,58,108,4,5,5,7,7,7,2,0,0,42,40,51,156,143,116
781,22,3,10,14,9,11,6,23,9,31,93,75,31,165,78,4,5,3,7,8,3,4,55,35,48,88,65,114,219,142,167,5,2,2,2,4,0,41,7,16,14,72,105,13,108,52,15,30,58,114,228,0,0,1,2,2,0,33,30,28,21,83,22,86,126,190
782,21,4,1,12,11,21,2,25,48,2,27,48,95,149,206,108,13,9,6,12,4,6,13,43,34,13,43,34,223,76,106,1,3,1,9,20,6,3,51,19,20,6,100,125,167,36,4,7,13,24,48,5,6,4,4,4,6,7,6,6,3,1,3,4,8,5
783,14,13,8,9,18,28,9,45,12,33,45,12,33,105,33,116,3,12,4,21,13,12,54,20,13,54,20,13,14,130,235,5,2,2,10,26,11,0,13,8,97,8,11,5,219,158,6,12,21,37,67,6,4,9,14,15,18,5,5,5,0,0,0,110,127,105
784,19,8,13,4,15,6,16,32,13,20,98,13,20,31,75,38,2,1,3,2,1,23,37,3,36,37,3,36,167,137,2,0,4,5,26,5,1,5,41,36,64,46,85,183,30,13,12,26,50,98,197,8,9,6,6,6,5,35,35,34,15,13,14,73,59,56
785,21,4,1,12,11,21,2,27,48,2,27,48,2,173,111,162,13,9,6,12,4,6,13,43,34,13,43,34,94,76,106,1,3,1,9,20,6,3,51,19,20,6,100,119,120,26,4,7,13,23,46,5,6,4,4,4,6,7,6,6,3,1,3,84,75,76
786,26,5,7,1,2,4,15,26,3,10,105,3,96,47,68,161,11,5,2,25,8,1,44,31,52,44,66,52,63,74,48,1,3,1,22,1,8,17,35,32,31,110,8,33,129,178,8,17,31,56,104,1,1,0,0,0,2,8,41,37,45,56,45,26,36,33
787,9,13,6,11,20,8,14,28,51,12,108,51,12,93,211,43,7,7,8,6,7,7,6,47,6,99,47,6,132,36,108,12,11,14,0,7,3,11,9,15,92,42,109,96,73,57,3,6,11,19,39,7,7,7,3,3,3,6,7,7,73,71,72,59,61,64
788,30,9,12,9,6,18,3,4,15,7,4,61,59,201,94,40,5,3,7,5,14,15,5,13,14,5,13,14,119,81,185,5,2,2,5,22,10,39,58,54,38,62,78,29,166,133,14,28,54,104,208,6,8,11,11,10,10,1,25,2,14,12,16,30,15,28
789,5,6,14,6,5,9,28,40,30,15,5,43,15,226,176,11,1,4,1,3,23,10,30,17,23,30,62,23,165,60,5,10,6,0,7,12,2,43,8,21,1,34,102,226,161,140,11,24,45,88,177,3,3,3,5,5,4,0,2,1,24,65,24,167,175,134
790,3,7,3,8,17,5,17,52,57,47,52,57,53,109,178,192,8,2,5,22,2,3,48,32,42,48,32,42,171,45,192,11,1,6,1,2,5,57,12,10,57,10,71,124,156,188,1,1,3,7,16,2,2,2,1,1,1,38,20,21,87,84,90,116,117,117
791,5,6,14,6,21,24,29,18,43,21,64,16,65,164,28,68,1,4,1,24,5,20,4,49,49,106,49,49,142,157,76,10,6,0,7,12,2,2,5,20,75,71,23,200,51,196,11,24,46,89,181,3,3,3,10,9,9,19,1,17,8,19,20,147,153,109
792,28,8,13,4,8,29,8,7,40,16,99,40,16,145,133,107,2,1,3,2,1,23,37,3,2,65,73,2,115,64,58,0,4,5,26,5,1,6,19,37,48,35,56,168,110,33,12,25,48,96,192,8,9,6,6,6,5,3,4,3,7,6,7,31,6,7
793,12,5,5,5,23,22,23,35,8,25,35,54,87,86,193,148,9,11,13,7,26,8,9,48,11,92,101,107,8,108,30,9,12,8,27,28,22,22,57,3,8,79,14,210,160,97,13,27,51,100,201,11,11,10,8,8,8,26,21,23,10,7,9,62,66,74
794,0,0,12,9,0,1,3,58,1,32,104,1,32,94,1,57,0,14,6,0,20,19,0,19,17,0,19,17,0,21,17,7,10,11,19,11,9,12,28,11,39,2,19,169,35,105,4,9,16,28,54,12,12,4,25,26,26,40,38,41,33,31,32,3,3,4
795,39,4,1,12,11,20,18,17,46,41,17,76,111,25,69,157,13,9,6,12,4,6,42,33,7,42,33,7,59,39,7,1,3,1,27,28,22,40,1,35,29,0,90,38,109,220,8,15,26,44,79,5,6,4,4,4,28,39,37,39,36,41,38,21,22,19
796,6,9,8,9,18,28,9,45,12,33,45,86,33,201,33,116,3,12,4,21,13,12,54,20,13,54,20,13,14,130,235,5,2,2,10,26,11,39,58,54,38,62,78,5,219,158,6,12,21,37,67,6,8,11,11,10,10,5,25,5,14,12,16,110,127,28
797,15,1,9,13,4,27,27,16,31,23,72,105,23,234,124,124,3,12,12,14,16,16,50,44,29,77,93,29,86,33,47,1,3,1,22,1,8,58,43,43,91,92,111,144,148,96,10,22,41,79,160,0,0,1,20,19,20,15,15,13,25,23,26,76,74,71
798,22,12,9,14,4,27,27,16,9,23,16,105,66,68,8,72,3,12,4,14,16,16,15,15,56,15,15,60,74,154,31,5,2,2,22,1,8,58,43,43,85,78,3,185,168,184,10,22,42,81,165,0,0,1,20,19,20,15,15,13,25,23,26,39,35,35
799,55,1,7,13,14,10,21,57,31,29,57,97,80,89,196,52,11,5,12,26,19,25,28,53,15,89,53,61,87,230,69,1,3,1,22,1,8,49,54,6,82,98,94,54,177,211,5,11,19,32,59,5,6,0,9,12,12,21,33,35,22,20,23,19,12,13
800,36,6,14,6,5,9,12,40,43,15,64,84,65,61,99,173,1,4,1,3,23,10,30,41,43,114,77,71,75,50,189,10,6,0,7,12,2,42,49,51,19,93,58,16,47,99,11,24,46,89,181,3,3,3,5,5,4,34,31,31,34,51,36,8,44,39
801,8,10,11,7,15,6,16,32,45,48,32,62,48,212,59,219,2,1,3,29,1,23,27,36,33,27,36,33,37,46,45,0,4,5,4,23,29,9,17,4,4,28,26,126,227,16,12,26,49,97,194,8,9,6,28,6,5,53,52,53,57,58,60,25,26,26
802,19,8,13,4,15,6,16,32,13,20,98,13,20,31,67,38,2,1,3,2,1,23,37,3,36,37,3,36,167,137,2,0,4,5,26,5,1,5,41,36,64,46,85,183,30,13,12,26,50,98,197,8,9,6,6,6,5,35,35,34,15,13,14,73,59,56
803,38,6,7,6,5,9,12,40,52,15,40,52,84,99,5,187,1,4,1,3,23,10,30,41,43,59,41,43,146,73,171,10,6,0,7,12,2,47,6,14,1,31,102,173,146,140,11,24,44,86,175,3,3,3,5,5,4,34,31,31,79,69,78,81,37,36
804,49,12,5,5,23,22,23,35,54,11,35,54,87,86,193,148,9,11,13,7,26,8,9,48,11,92,101,107,8,108,30,9,12,8,16,17,28,32,25,1,8,79,14,210,160,97,13,27,51,100,201,11,11,10,8,8,8,26,21,23,10,7,9,62,66,74
805,3,7,3,8,17,5,17,54,26,53,85,26,105,66,22,197,8,2,5,22,2,3,48,57,42,62,60,80,60,153,178,11,1,6,1,2,5,31,15,41,32,44,20,204,91,103,1,1,2,3,8,2,2,2,1,1,1,52,51,45,72,62,63,71,57,82
806,3,7,3,8,17,5,17,54,57,47,54,104,53,28,140,192,8,2,5,22,2,3,48,32,42,48,32,42,177,45,192,11,1,6,1,2,5,57,12,10,10,10,71,124,156,188,1,1,3,7,16,2,2,2,1,1,1,38,20,49,87,84,90,116,117,117
807,1,9,10,14,3,2,25,3,6,30,3,6,30,235,16,96,5,3,7,8,21,27,34,46,31,104,79,102,114,195,128,5,2,2,2,4,0,21,56,9,87,31,15,190,167,52,15,30,57,113,224,0,0,1,2,2,0,4,10,9,20,45,40,102,97,125
808,14,12,9,14,9,27,6,14,9,55,14,67,55,124,195,206,3,12,4,27,27,24,33,30,28,33,30,28,151,2,156,5,2,2,29,24,20,10,39,49,72,104,74,95,217,139,6,13,22,39,71,0,0,1,23,24,24,32,32,32,17,17,18,23,24,23
809,4,5,7,1,13,20,22,30,46,41,30,60,41,71,17,17,11,5,2,19,28,1,45,26,38,45,71,38,118,223,33,1,3,1,22,1,8,8,42,50,54,68,34,7,64,8,8,15,27,45,80,1,1,0,0,0,2,12,26,24,19,16,17,63,68,68
810,30,9,12,9,6,18,3,4,15,7,4,86,59,201,94,141,5,3,7,5,14,15,5,13,14,5,13,14,119,81,185,5,2,2,5,22,10,39,58,54,38,62,78,29,166,133,14,28,54,104,208,6,8,11,11,10,10,1,25,2,14,12,16,159,141,130
811,3,7,3,8,17,5,17,10,33,42,10,109,50,36,210,119,8,2,5,22,2,3,25,21,20,75,21,74,144,193,216,11,1,6,1,2,5,1,24,58,7,108,16,190,157,3,1,1,1,1,3,2,2,2,1,1,1,10,3,18,43,39,62,183,154,181
812,23,7,3,8,10,17,17,13,47,27,85,26,27,66,22,70,8,2,5,4,25,29,48,2,42,3,90,80,182,111,169,11,1,6,1,2,5,31,15,41,32,44,20,204,91,103,1,1,2,3,8,2,2,2,22,23,23,52,51,45,72,62,63,71,57,82
813,48,7,3,8,17,5,17,50,5,50,113,33,102,92,151,39,8,2,5,22,2,3,53,21,50,53,68,62,230,68,51,11,1,6,1,2,5,1,24,58,111,108,87,190,157,52,1,1,1,2,4,2,2,2,1,1,1,20,3,18,53,60,57,176,198,115
814,18,10,5,5,23,22,16,35,8,25,26,74,63,129,146,87,9,11,13,7,26,8,9,48,11,9,48,11,174,30,88,9,12,8,27,28,22,22,57,3,81,47,99,89,83,111,1,1,3,6,13,11,11,10,8,8,8,26,21,23,10,7,9,128,132,20
815,10,6,14,6,5,9,20,5,20,56,84,20,79,181,6,79,1,4,1,24,5,20,52,5,5,70,81,5,209,107,110,10,6,0,18,21,18,53,30,53,46,83,45,49,92,18,11,23,43,83,168,3,3,3,10,9,9,29,1,30,70,10,12,69,71,66
816,20,2,2,2,7,15,1,6,39,1,6,42,1,159,199,229,6,0,11,16,0,11,10,0,55,10,69,100,58,164,66,1,3,1,8,3,12,51,53,48,25,75,18,47,123,195,10,21,40,77,156,4,5,5,7,7,7,2,0,0,55,38,56,88,79,78
817,3,7,3,8,17,5,17,50,5,50,50,109,102,36,210,39,8,2,5,22,2,3,25,21,20,75,21,74,144,193,216,11,1,6,1,2,5,1,24,58,7,108,16,190,157,52,1,1,1,1,3,2,2,2,1,1,1,20,3,18,43,39,62,232,228,221
818,1,9,10,14,3,2,25,3,6,30,63,49,71,114,16,96,5,3,7,8,21,27,34,46,31,104,79,31,158,97,52,5,2,2,2,4,0,21,45,45,87,49,72,148,131,25,15,29,56,109,217,0,0,1,2,2,0,4,10,9,20,22,25,72,90,77
819,31,1,7,13,26,4,21,55,53,38,55,63,72,172,187,85,11,5,12,1,19,21,43,38,21,111,38,21,66,113,62,1,3,1,22,1,8,56,36,22,33,107,63,91,89,136,6,13,23,41,74,1,1,1,12,17,14,24,23,25,63,67,68,56,78,87
820,3,7,3,8,17,5,17,10,33,52,52,33,83,196,122,123,8,2,5,22,2,3,48,57,42,62,60,80,139,25,49,11,1,6,1,2,5,31,15,41,18,76,24,32,16,129,1,1,2,5,11,2,2,2,1,1,1,52,51,45,94,92,93,129,125,121
821,10,6,14,6,21,24,29,18,16,21,94,82,91,164,173,202,1,4,1,24,5,20,4,49,49,4,49,49,4,66,232,10,6,0,18,21,18,2,5,20,75,71,23,200,51,196,11,23,43,84,169,3,3,3,10,9,9,19,1,17,8,19,20,147,87,109
822,20,2,2,2,7,15,1,56,39,1,56,39,1,67,177,194,6,0,11,16,0,11,39,45,41,69,75,95,155,43,8,1,3,1,8,3,12,13,14,24,34,88,53,8,221,27,10,21,40,76,153,4,5,5,7,7,7,51,0,0,55,24,56,57,63,59
823,23,5,7,3,10,3,11,26,36,9,13,94,43,54,170,54,4,10,10,20,12,14,12,25,10,12,25,112,149,140,137,1,3,1,22,1,8,32,3,1,95,11,79,154,232,169,2,3,6,11,26,12,12,4,24,25,25,49,49,51,49,53,47,50,65,40
824,23,7,3,3,10,17,5,13,47,27,117,47,27,169,147,41,8,2,5,4,25,29,3,2,3,108,2,3,3,174,225,11,1,6,1,2,5,37,11,30,24,5,2,190,167,75,2,3,7,12,27,2,2,2,22,23,23,27,24,26,11,9,10,181,160,146
825,3,7,3,8,17,5,17,54,26,53,85,26,105,66,22,197,8,2,5,22,2,3,48,57,42,62,60,80,60,153,178,11,1,6,1,2,5,31,15,41,32,44,20,204,91,103,1,1,2,3,8,2,2,2,1,1,1,52,51,45,72,62,63,71,57,82
826,41,1,8,0,1,10,4,37,27,0,37,27,101,97,81,105,12,13,0,11,9,0,56,24,0,102,24,63,53,52,54,13,7,12,17,6,7,36,31,42,80,57,37,62,60,90,5,10,17,29,55,10,4,9,19,20,19,11,12,10,56,55,55,27,32,32
827,50,4,1,12,14,21,21,12,37,39,12,111,39,161,20,222,13,9,6,12,4,6,49,7,25,100,89,25,176,41,36,1,3,1,22,1,8,4,55,29,86,102,13,143,82,224,4,7,14,26,50,5,6,4,4,4,6,25,22,22,12,14,13,33,41,37
828,14,12,9,14,26,27,6,14,9,46,15,67,81,15,182,35,3,12,4,27,27,24,33,30,28,33,30,28,172,121,28,5,2,2,29,24,20,10,39,49,6,113,117,81,190,171,6,13,22,38,68,0,0,1,23,24,24,32,32,32,17,17,18,23,24,23
829,9,13,6,11,20,26,10,9,10,8,9,10,97,122,128,33,7,7,8,6,7,7,29,39,51,80,83,81,34,65,102,12,11,14,24,0,27,34,50,38,74,25,62,64,155,31,3,6,12,20,42,7,7,7,3,3,3,16,16,16,48,48,46,51,20,47
830,1,5,7,1,2,4,15,31,25,10,103,25,96,127,232,126,3,12,4,14,16,16,15,15,56,15,15,60,150,180,177,5,2,2,22,1,8,41,7,16,93,94,93,106,134,161,10,22,42,82,167,0,0,1,20,19,20,33,30,28,62,57,58,234,120,110
831,49,5,5,5,23,22,22,19,8,25,19,74,117,135,167,29,9,11,13,7,26,8,9,48,11,9,48,11,174,30,88,9,12,8,27,28,22,22,57,3,81,47,99,89,83,111,13,27,51,99,199,11,11,10,8,8,8,26,21,23,10,7,9,5,4,20
832,12,3,5,5,23,22,23,41,54,11,41,80,94,138,233,12,9,11,13,7,10,8,32,54,39,32,54,70,79,57,55,9,12,8,16,17,28,50,2,40,88,56,59,156,74,56,13,27,52,101,203,11,11,10,8,8,8,14,14,14,61,59,61,34,34,29
833,23,5,7,1,12,19,7,44,55,43,44,55,89,121,12,47,4,10,10,15,12,14,22,12,24,22,76,97,25,28,131,11,1,6,28,27,23,19,21,18,30,37,43,147,85,39,2,3,5,10,24,9,10,8,17,16,16,9,9,8,2,3,4,109,101,106
834,5,6,14,6,5,9,28,40,30,15,90,43,79,12,116,11,1,4,1,3,23,10,30,17,23,30,62,23,165,60,5,10,6,0,7,12,2,43,8,21,1,34,102,159,161,7,11,24,46,91,184,3,3,3,5,5,4,0,2,1,24,74,24,78,81,67
835,47,1,7,0,1,10,4,43,18,0,43,18,115,3,218,142,12,13,0,11,9,0,21,24,0,21,67,0,225,211,184,13,7,12,17,6,7,29,23,31,65,14,104,166,113,142,5,10,17,30,56,10,4,9,19,20,19,11,12,10,18,18,19,1,1,2
836,16,10,11,7,2,13,16,38,14,5,87,101,5,207,146,159,10,8,9,10,6,9,11,10,9,11,10,9,203,160,77,6,14,7,11,14,13,28,32,46,90,89,17,43,104,38,2,2,4,8,19,14,8,13,21,22,21,23,18,19,4,2,5,17,18,14
837,5,6,14,6,5,9,28,40,30,15,90,43,79,226,116,11,1,4,1,3,23,10,30,17,23,30,62,23,165,60,5,10,6,0,7,12,2,43,8,21,1,34,102,173,146,140,11,24,46,91,183,3,3,3,5,5,4,0,2,1,24,65,24,95,118,79
