doc_idx,true_label,kmeans_k4_s0,kmeans_k4_s1,kmeans_k4_s2,kmeans_k9_s0,kmeans_k9_s1,kmeans_k9_s2,kmeans_k18_s0,kmeans_k18_s1,kmeans_k18_s2,kmeans_k36_s0,kmeans_k36_s1,kmeans_k36_s2,kmeans_k72_s0,kmeans_k72_s1,kmeans_k72_s2,gmm_k4_s0,gmm_k4_s1,gmm_k4_s2,gmm_k9_s0,gmm_k9_s1,gmm_k9_s2,gmm_k18_s0,gmm_k18_s1,gmm_k18_s2,gmm_k36_s0,gmm_k36_s1,gmm_k36_s2,gmm_k72_s0,gmm_k72_s1,gmm_k72_s2,spectral_k4_s0,spectral_k4_s1,spectral_k4_s2,spectral_k9_s0,spectral_k9_s1,spectral_k9_s2,spectral_k18_s0,spectral_k18_s1,spectral_k18_s2,spectral_k36_s0,spectral_k36_s1,spectral_k36_s2,spectral_k72_s0,spectral_k72_s1,spectral_k72_s2,ward_k4,ward_k9,ward_k18,ward_k36,ward_k72,leiden_k4_s0,leiden_k4_s1,leiden_k4_s2,leiden_k9_s0,leiden_k9_s1,leiden_k9_s2,leiden_k18_s0,leiden_k18_s1,leiden_k18_s2,leiden_k36_s0,leiden_k36_s1,leiden_k36_s2,leiden_k72_s0,leiden_k72_s1,leiden_k72_s2
685,17,0,1,0,3,8,0,9,10,15,3,30,25,63,49,71,1,1,2,5,3,7,5,3,7,8,3,4,55,6,48,1,1,3,8,0,6,14,17,11,0,35,1,7,58,62,4,9,18,34,68,1,0,0,1,1,1,0,0,0,12,14,4,2,60,67
686,12,1,2,2,2,2,2,17,2,2,7,15,1,6,39,1,1,0,2,6,0,2,6,0,11,16,0,11,39,45,8,1,1,3,0,1,1,0,1,1,3,8,33,20,2,2,2,5,13,24,51,0,0,0,3,3,3,9,8,9,6,5,6,0,6,4
687,4,1,2,2,5,7,1,5,7,1,32,20,22,30,60,41,1,0,2,3,5,2,16,5,2,19,28,1,45,71,38,1,1,3,0,1,1,0,1,1,2,4,2,63,65,61,2,5,11,19,41,0,0,0,0,0,0,1,1,1,21,24,22,18,27,23
688,3,2,3,1,7,3,8,7,3,8,17,35,17,52,57,3,3,3,3,8,2,5,8,2,5,22,25,29,48,32,42,0,2,2,1,6,8,5,2,16,1,1,6,64,71,1,1,1,1,1,2,0,2,1,2,2,2,2,2,2,0,0,0,16,18,14
689,0,2,0,3,8,1,4,8,13,4,33,29,8,49,40,16,2,2,1,2,1,3,2,1,3,2,1,23,65,3,2,3,3,1,3,5,2,2,16,2,22,5,11,58,17,69,4,7,15,29,59,3,3,3,4,4,5,6,9,4,3,12,5,1,2,1
690,9,1,2,2,5,7,1,5,7,1,32,4,15,31,25,10,1,0,2,3,5,2,16,5,2,25,8,1,16,31,40,1,1,3,0,1,1,0,1,1,2,4,2,27,1,3,2,5,11,19,42,0,0,0,0,0,0,1,1,1,1,1,1,24,21,19
691,13,1,2,2,4,7,1,4,1,17,11,21,2,71,29,2,0,1,2,0,5,6,13,9,6,12,4,6,13,43,34,1,1,3,6,8,0,9,7,15,12,28,8,1,34,21,2,4,5,7,15,0,0,0,0,0,0,4,5,5,5,4,3,3,4,2
692,9,1,2,2,5,7,1,5,7,1,32,4,15,67,25,35,1,0,2,3,5,2,16,5,2,25,8,1,63,1,1,1,1,3,0,1,1,0,1,1,2,4,2,27,1,3,2,5,11,19,37,0,0,0,0,0,0,1,1,1,11,11,1,60,57,61
693,8,1,2,2,1,6,2,13,6,11,20,8,14,28,51,12,1,1,0,7,7,8,7,7,8,6,7,33,6,47,6,1,1,3,7,7,5,11,10,10,27,2,27,18,11,17,2,3,4,6,13,1,0,0,6,6,6,5,4,6,16,19,17,4,3,3
694,8,1,2,2,1,6,2,13,6,11,20,8,14,28,51,12,1,1,0,7,7,8,7,7,8,6,7,33,57,8,32,1,1,3,7,7,5,11,10,10,27,2,27,18,11,17,2,3,4,6,13,1,0,0,6,6,6,5,4,6,16,19,17,4,3,3
695,11,1,2,2,5,0,1,11,7,13,32,33,21,42,31,61,1,0,2,3,5,2,11,5,12,1,19,21,47,22,35,1,1,3,0,1,1,0,1,1,2,4,2,2,67,53,2,5,11,20,44,0,0,0,0,0,0,1,1,1,24,27,26,14,15,34
696,3,2,3,1,7,3,8,7,3,8,17,35,17,52,57,3,3,3,3,8,2,5,8,2,5,22,25,29,48,32,42,0,2,2,1,6,8,5,2,16,1,1,6,64,71,1,1,1,1,1,2,0,2,1,2,2,2,2,2,2,0,0,0,16,18,14
697,1,0,1,0,3,8,0,9,10,15,4,30,25,16,9,58,1,1,2,5,3,4,15,12,15,14,16,16,15,15,56,1,1,3,8,0,6,14,17,11,0,35,1,7,6,35,2,5,13,25,53,1,0,0,1,1,1,0,0,0,20,2,20,67,67,53
698,17,0,0,3,0,1,7,10,12,7,6,18,3,4,61,24,1,1,0,5,3,7,5,15,17,5,14,15,46,13,54,1,1,3,8,0,6,14,17,11,18,17,0,21,48,70,4,9,17,33,66,1,0,0,1,1,1,12,12,11,9,8,10,25,22,24
699,3,2,3,1,7,3,8,7,3,8,30,5,31,21,33,42,3,3,3,8,2,5,8,2,5,22,2,3,25,57,20,0,2,2,1,6,8,5,2,16,1,1,6,14,71,60,1,1,1,1,1,0,2,1,2,2,2,2,2,2,0,0,0,10,9,8
700,12,1,2,2,2,2,2,17,2,2,7,15,1,56,39,1,1,0,2,6,0,2,6,0,11,16,0,11,61,0,8,1,1,3,0,1,1,0,1,1,3,8,33,20,2,2,2,5,13,24,51,0,0,0,3,3,3,9,8,9,6,5,6,0,6,4
701,5,3,2,2,6,4,6,16,14,6,31,9,28,40,43,15,1,0,2,1,4,1,1,17,1,3,23,31,30,62,23,2,0,0,4,4,4,4,0,14,7,34,28,19,29,13,3,6,14,28,57,2,1,2,5,5,4,3,3,3,4,3,2,6,1,0
702,15,1,2,2,4,0,1,4,1,17,14,21,35,12,37,39,0,1,2,0,5,6,13,9,6,12,31,6,49,7,25,1,1,3,6,8,0,9,7,15,35,29,23,33,15,14,2,5,7,12,22,0,0,0,0,0,0,4,5,5,5,4,3,19,19,15
703,4,1,2,2,5,5,5,15,5,5,23,22,23,19,8,25,0,1,0,0,3,6,9,11,13,7,26,8,9,48,11,1,1,3,8,0,6,6,13,9,30,0,5,22,30,32,4,8,16,31,62,1,0,0,8,7,7,10,10,10,7,6,7,17,20,16
704,8,1,2,2,1,6,2,13,6,11,20,8,14,28,51,12,1,1,0,7,7,8,7,7,8,6,7,33,6,47,67,1,1,3,7,7,5,11,10,10,27,2,27,18,11,17,2,3,4,6,13,1,0,0,6,6,6,5,4,6,16,19,17,4,3,3
705,4,1,2,2,5,5,5,15,5,5,23,22,23,19,8,25,0,1,0,0,3,6,9,11,13,7,26,8,9,48,11,1,1,3,8,0,6,6,13,9,30,0,5,22,30,32,4,8,16,31,62,1,0,0,8,7,7,10,10,10,7,6,7,17,20,16
706,11,1,2,2,5,2,1,11,2,2,28,16,19,22,59,62,1,0,0,6,0,2,6,0,11,9,22,22,31,52,46,1,1,3,0,1,1,16,9,4,11,18,7,10,40,15,2,5,10,16,31,0,0,0,3,3,3,15,15,15,14,17,14,51,50,55
707,7,1,2,2,5,0,1,1,0,13,1,14,27,53,17,44,1,0,0,0,5,2,11,5,12,23,17,18,23,23,26,1,1,3,0,1,1,17,15,17,19,25,17,54,60,33,2,5,11,18,34,0,0,0,0,0,0,17,7,12,31,31,30,39,40,41
708,12,1,2,2,2,2,2,17,2,2,7,15,1,6,39,1,1,0,2,6,0,2,6,0,11,16,0,11,61,0,8,1,1,3,0,1,1,0,1,1,3,8,33,20,2,2,2,5,13,24,51,0,0,0,3,3,3,9,8,9,6,5,6,0,6,4
709,1,0,1,0,3,8,0,12,8,9,34,28,9,36,41,33,1,1,2,5,3,4,15,12,15,14,16,16,15,15,56,1,1,3,0,1,1,0,1,1,2,4,2,7,6,35,2,5,13,25,53,1,0,0,1,1,1,14,14,14,20,15,20,58,13,53
710,0,2,0,3,8,1,4,8,13,4,33,29,8,49,40,13,2,2,1,2,1,3,2,1,3,2,1,23,65,3,2,3,3,1,3,5,2,2,16,2,22,5,26,43,36,71,4,7,15,29,59,3,3,3,4,4,5,6,9,4,3,12,5,1,2,1
711,11,1,2,2,5,0,1,11,7,13,32,33,21,42,31,61,1,0,2,3,5,2,11,5,12,1,19,21,47,56,64,1,1,3,0,1,1,0,1,1,2,4,2,46,56,67,2,5,11,20,44,0,0,0,0,0,0,1,1,1,24,27,26,14,15,34
712,10,3,2,2,2,2,6,16,4,10,19,4,34,66,24,34,1,0,2,1,4,1,1,17,1,3,23,31,30,62,23,2,0,0,4,4,4,0,1,1,2,4,2,27,6,3,2,5,11,19,42,2,1,2,5,5,4,3,3,3,4,3,2,66,63,65
713,17,0,0,3,0,5,5,15,12,5,6,18,3,61,15,24,1,1,0,5,3,7,5,15,17,5,14,15,46,13,54,1,1,3,8,0,6,14,17,11,18,17,0,21,48,70,4,9,17,33,66,1,0,0,1,1,1,12,12,11,9,8,10,25,22,24
714,17,0,0,3,0,8,7,9,12,15,6,18,3,61,15,7,1,1,0,5,3,7,5,15,17,5,14,15,46,13,54,1,1,3,8,0,6,14,17,11,18,17,0,62,21,10,4,9,17,33,66,1,0,0,1,1,1,12,12,11,9,8,10,25,22,24
715,3,1,2,2,5,2,3,2,15,3,22,19,5,29,4,36,3,3,3,4,2,5,4,10,10,20,12,14,58,61,10,0,2,2,1,6,8,13,12,13,10,10,3,12,45,30,1,2,3,4,10,0,0,1,2,2,0,7,6,7,13,13,13,20,23,17
716,16,1,2,2,1,0,2,1,7,13,35,4,33,46,32,49,0,1,0,0,5,0,12,13,0,28,33,28,24,27,27,1,1,3,0,1,1,15,3,7,17,13,25,16,37,31,2,5,7,12,21,0,0,0,0,8,0,8,7,8,35,35,35,61,58,62
717,12,1,2,2,2,2,2,17,2,2,7,15,1,56,39,51,1,0,2,6,0,2,6,0,11,16,0,11,61,0,8,1,1,3,0,1,1,0,1,1,3,8,33,20,2,2,2,5,13,24,51,0,0,0,3,3,3,9,8,9,6,5,6,0,6,4
718,16,1,2,2,5,7,1,5,7,1,32,4,15,31,25,10,1,0,2,3,5,2,16,5,2,25,8,1,67,31,40,1,1,3,0,1,1,0,1,1,2,4,2,27,1,3,2,5,11,19,42,0,0,0,0,0,0,1,1,1,1,1,1,53,56,60
719,3,1,2,2,5,2,3,2,15,3,22,19,5,29,4,36,3,3,3,4,2,5,4,10,10,20,12,14,58,61,10,0,2,2,1,6,8,13,12,13,10,10,3,12,45,30,1,2,3,4,10,0,0,1,2,2,0,7,6,7,13,13,13,20,23,17
720,10,3,2,2,2,2,6,16,4,10,27,7,34,34,58,40,1,0,2,1,6,1,14,6,14,13,11,5,14,11,12,2,0,0,5,3,3,1,5,6,15,11,14,11,51,40,2,5,12,21,48,2,1,0,3,3,3,13,13,13,22,25,23,11,12,10
721,16,1,2,2,1,0,1,1,17,13,14,3,11,1,36,67,0,1,2,0,5,0,3,13,0,33,24,32,8,70,30,1,1,3,0,1,1,0,1,1,2,4,2,7,6,35,2,5,7,12,24,0,0,0,0,0,0,8,7,8,26,10,12,65,56,60
722,1,0,1,0,3,5,5,15,5,5,23,22,23,47,68,11,0,1,0,0,3,6,9,11,13,7,10,8,51,4,39,1,1,3,8,0,6,6,13,9,21,22,16,17,22,22,4,8,16,32,64,1,0,0,8,7,7,10,10,10,7,6,7,9,10,9
723,16,1,2,2,1,0,1,1,17,0,18,10,4,37,18,0,0,1,0,0,5,0,12,13,0,11,9,0,56,24,63,1,1,3,0,1,1,7,8,5,5,15,4,34,24,38,2,5,7,11,19,1,0,0,7,8,8,8,17,8,18,22,21,56,54,57
724,12,1,2,2,2,2,2,17,2,2,7,15,1,56,39,51,1,0,2,6,0,2,6,0,11,16,0,11,61,0,8,1,1,3,0,1,1,0,1,1,3,8,33,20,2,2,2,5,13,24,51,0,0,0,3,3,3,9,8,9,6,5,6,0,6,4
725,11,1,2,2,5,7,1,5,7,1,32,4,15,31,3,10,1,0,2,3,5,2,16,5,2,25,8,1,16,31,40,1,1,3,0,1,1,0,1,1,2,4,2,27,1,3,2,5,11,19,40,0,0,0,0,0,0,1,1,1,1,1,1,24,21,19
726,11,1,2,2,5,0,1,11,0,14,26,32,6,55,63,38,1,0,2,3,5,2,11,5,12,1,32,34,43,38,21,1,1,3,0,1,1,0,1,1,2,4,2,61,28,37,2,5,9,14,29,0,0,0,0,0,1,1,1,12,19,18,19,36,25,22
727,3,2,3,1,7,3,8,7,3,8,30,35,31,10,33,52,3,3,3,8,2,5,8,2,5,22,2,3,25,57,20,0,2,2,1,6,8,5,2,16,1,1,6,14,71,60,1,1,1,1,1,0,2,1,2,2,2,2,2,2,0,0,0,10,9,8
728,12,1,2,2,2,2,2,17,2,2,7,15,1,56,39,1,1,0,2,6,0,2,6,0,11,16,0,11,61,0,8,1,1,3,0,1,1,0,1,1,3,8,33,20,2,2,2,5,13,24,51,0,0,0,3,3,3,9,8,9,6,5,6,0,6,4
729,1,0,1,0,3,5,5,15,5,5,23,22,23,47,68,11,0,1,0,0,3,6,9,11,13,7,10,8,51,4,39,1,1,3,8,0,6,6,13,9,21,22,16,17,22,22,4,8,16,32,64,1,0,0,8,7,7,10,10,10,7,6,7,9,10,9
730,8,1,2,2,1,6,2,13,6,11,20,12,14,28,21,12,1,1,0,7,7,8,7,7,8,6,7,7,57,8,32,1,1,3,7,7,5,11,10,10,29,26,22,49,39,66,2,3,4,6,14,1,0,0,6,6,6,5,4,6,10,9,11,47,44,44
731,10,1,2,2,2,2,1,17,4,10,19,7,34,66,58,34,1,0,2,1,6,1,14,6,14,13,11,5,14,37,12,2,0,0,5,3,3,1,5,6,15,32,19,25,4,35,2,5,12,21,48,2,1,0,3,3,3,13,13,13,22,25,23,11,12,10
732,5,3,2,2,6,4,6,16,14,6,31,9,28,69,30,4,1,0,2,1,4,1,1,17,1,3,23,31,60,17,69,2,0,0,4,4,4,4,0,14,7,34,28,59,47,49,3,6,14,28,56,2,1,2,5,5,4,3,3,3,4,3,2,42,61,68
733,1,0,1,0,3,8,0,3,10,14,4,2,6,62,2,35,1,1,2,5,3,4,15,3,15,35,29,26,38,51,19,1,1,3,8,0,6,0,1,1,0,35,1,4,42,51,4,9,18,35,69,1,0,0,1,1,1,0,0,0,11,11,16,46,17,25
734,1,0,1,0,3,8,0,12,9,14,26,32,6,55,63,14,1,1,2,5,3,7,5,3,7,30,21,27,68,58,37,1,1,3,8,0,6,14,17,11,0,35,1,45,13,20,4,9,18,34,68,1,0,0,1,1,1,0,0,12,19,18,19,36,43,47
735,11,1,2,2,5,7,1,5,7,1,32,4,15,31,3,10,1,0,2,3,5,2,16,5,2,25,8,1,16,31,40,1,1,3,0,1,1,0,1,1,2,4,2,27,1,3,2,5,11,19,40,0,0,0,0,0,0,1,1,1,1,1,1,24,21,19
736,5,3,2,2,6,4,6,6,14,6,5,9,12,40,43,65,1,0,2,1,4,1,1,17,1,3,23,10,59,41,71,2,0,0,4,4,4,4,0,14,7,34,28,51,52,55,3,6,14,28,57,2,1,2,5,5,4,3,3,3,4,3,2,28,29,28
737,8,1,1,0,1,6,2,13,6,11,13,26,10,9,64,8,1,1,0,7,7,8,7,7,8,34,7,7,29,39,51,1,1,3,7,7,5,11,10,10,14,24,20,40,20,18,2,3,4,6,13,1,0,0,6,6,6,5,4,6,10,9,11,38,11,38
738,1,0,1,0,3,8,0,12,10,15,3,30,25,24,49,30,1,1,2,5,3,7,5,3,7,30,21,27,68,58,37,1,1,3,8,0,6,14,17,11,0,35,1,45,13,20,4,9,18,34,68,1,0,0,1,1,1,0,0,0,12,18,4,2,43,47
739,3,2,3,1,7,3,3,2,15,3,22,19,5,29,4,68,3,3,3,4,2,5,4,10,10,20,12,14,58,61,10,0,2,2,1,6,8,13,12,13,10,10,3,12,45,30,1,2,3,4,10,0,0,1,2,2,0,7,6,7,13,13,13,20,23,17
740,6,0,1,0,1,8,2,13,8,9,34,31,9,45,12,33,1,1,0,5,3,4,15,12,4,21,13,12,54,20,13,1,1,3,0,1,1,0,1,1,4,19,30,5,31,5,2,5,8,13,25,1,0,0,7,1,1,14,14,14,15,15,15,5,5,5
741,1,0,1,0,3,5,5,15,5,5,23,22,23,47,68,63,0,1,0,0,3,6,9,11,13,7,10,8,51,4,39,1,1,3,8,0,6,6,13,9,21,22,16,17,22,22,4,8,16,32,64,1,0,0,8,7,7,10,10,10,7,6,7,9,10,9
742,14,2,3,1,7,3,8,7,3,8,17,5,31,54,26,70,3,3,3,8,2,5,8,2,5,22,2,3,53,68,62,0,2,2,1,6,8,5,2,16,1,1,6,47,64,41,1,1,1,1,4,0,2,1,2,2,2,2,2,2,0,0,0,48,47,51
743,6,0,1,0,3,8,0,12,9,14,26,32,6,15,67,46,1,1,2,5,3,4,15,3,7,27,27,24,33,30,28,1,1,3,8,0,6,0,1,1,8,31,31,9,38,64,2,5,9,14,27,1,0,0,1,1,1,0,0,0,27,28,27,29,31,26
744,11,1,2,2,5,7,1,11,7,1,32,33,15,31,64,38,1,1,0,7,7,8,7,7,8,34,7,7,29,39,51,1,1,3,7,7,5,11,10,10,14,24,20,40,20,18,2,5,11,19,38,0,0,0,0,0,0,1,4,6,10,9,11,38,11,38
745,17,0,1,0,3,8,0,9,10,15,3,30,18,3,49,58,1,1,2,5,3,7,5,3,7,30,21,4,34,28,47,1,1,3,8,0,6,14,17,11,0,35,1,0,69,57,4,9,18,34,68,1,0,0,1,1,1,0,0,0,12,14,4,2,41,50
746,14,2,3,1,7,3,8,7,3,8,30,5,31,50,5,50,3,3,3,8,2,5,8,2,5,22,2,3,64,21,50,0,2,2,1,6,8,5,2,16,1,1,6,65,35,24,1,1,1,1,1,0,2,1,2,2,2,2,2,2,0,0,0,15,14,13
747,5,3,2,2,6,4,6,6,14,6,21,24,20,64,20,56,1,0,2,1,4,1,1,4,1,24,5,20,52,5,5,2,0,0,4,4,4,4,0,14,16,30,12,39,33,59,3,6,14,26,54,2,1,2,5,5,4,3,3,3,8,7,9,23,0,21
748,1,0,1,0,3,8,0,3,10,15,9,23,30,59,19,60,1,1,2,5,3,7,5,3,7,8,3,4,26,6,4,1,1,3,8,0,6,14,17,11,0,35,1,50,3,8,4,9,18,36,72,1,0,0,1,1,1,0,0,0,2,2,8,8,8,7
749,3,1,2,2,5,7,3,5,15,16,12,19,7,44,55,43,3,3,3,4,2,5,4,10,10,31,12,30,22,12,24,0,2,2,1,6,8,13,12,13,28,21,35,66,5,19,1,2,3,3,7,0,0,0,2,2,0,7,6,7,17,16,18,7,7,6
750,9,1,2,2,5,7,1,5,7,1,32,4,15,26,24,10,1,0,2,3,5,2,16,5,2,25,8,1,16,31,40,1,1,3,0,1,1,0,1,1,2,4,2,27,1,3,2,5,11,19,38,0,0,0,0,0,0,1,1,1,1,1,1,24,21,19
751,3,2,3,1,7,3,8,7,3,8,17,35,17,52,57,3,3,3,3,8,2,5,8,2,5,22,25,29,48,32,42,0,2,2,1,6,8,5,2,16,1,1,6,64,71,1,1,1,1,1,2,0,2,1,2,2,2,2,2,2,0,0,0,16,18,14
752,3,2,3,1,5,3,3,5,15,16,12,19,7,44,22,45,3,3,3,4,2,5,4,10,10,20,12,14,12,25,66,0,2,2,1,6,8,13,12,13,2,4,2,26,54,9,1,1,1,1,4,0,0,1,2,2,0,7,6,7,17,16,18,49,51,48
753,11,1,2,2,2,2,2,11,2,2,28,16,19,22,59,62,1,0,0,6,0,2,6,0,11,9,22,22,31,52,46,1,1,3,0,1,1,16,9,4,11,18,7,10,40,15,2,5,10,16,31,0,0,0,3,3,3,15,15,15,14,17,14,51,50,55
754,1,0,1,0,3,8,0,9,10,15,3,30,25,63,6,30,1,1,2,5,3,7,5,3,7,30,21,27,68,58,37,1,1,3,8,0,6,14,17,11,0,35,1,45,13,20,4,9,18,34,68,1,0,0,1,1,1,0,0,0,12,14,4,2,43,47
755,4,1,2,2,5,7,1,5,7,1,32,20,22,31,25,41,1,0,2,3,5,2,16,5,2,19,28,1,35,26,65,1,1,3,0,1,1,0,1,1,2,4,2,7,6,35,2,5,11,19,41,0,0,0,0,0,0,1,1,1,21,24,22,18,64,63
756,11,1,2,2,5,0,1,11,7,13,32,33,21,42,31,61,1,0,2,3,5,2,11,5,12,1,19,21,47,56,35,1,1,3,0,1,1,0,1,1,2,4,2,46,56,67,2,5,11,20,44,0,0,0,0,0,0,1,1,1,24,27,26,14,15,34
757,0,1,0,3,0,1,7,10,11,7,15,6,16,70,62,48,2,2,1,2,1,3,2,1,3,29,30,23,27,36,33,3,3,1,3,5,2,2,16,2,6,9,10,8,18,7,4,7,15,30,60,3,3,3,4,4,5,6,11,4,3,20,34,57,55,58
758,14,2,3,1,7,3,8,7,3,8,17,5,31,54,26,70,3,3,3,8,2,5,8,2,5,22,2,3,53,68,62,0,2,2,1,6,8,5,2,16,1,1,6,47,64,41,1,1,1,1,4,0,2,1,2,2,2,2,2,2,0,0,0,48,47,51
759,13,1,2,2,4,7,1,4,1,17,11,21,2,27,48,2,0,1,2,0,5,6,13,9,6,12,4,6,13,43,34,1,1,3,6,8,0,9,7,15,12,28,8,1,34,21,2,4,5,7,15,0,0,0,0,0,0,4,5,5,5,4,3,3,4,2
760,3,1,2,2,5,7,3,11,15,1,12,33,7,68,63,38,3,3,3,4,2,5,4,10,10,31,12,30,22,12,24,0,2,2,1,6,8,0,1,1,2,4,2,7,6,35,1,1,1,1,1,0,0,0,2,2,0,7,6,7,19,18,19,36,25,22
761,5,3,2,2,6,4,6,16,14,6,31,9,29,40,43,65,1,0,2,1,4,1,1,4,1,24,5,20,4,49,49,2,0,0,4,4,4,4,0,14,7,34,28,35,25,29,3,6,14,28,57,2,1,2,5,5,4,3,3,3,8,7,9,13,0,12
762,6,0,1,0,3,8,0,12,9,14,26,32,6,14,67,55,1,1,2,5,3,4,15,3,7,27,27,24,33,30,28,1,1,3,8,0,6,14,17,11,8,31,31,9,38,64,2,5,9,14,27,1,0,0,1,1,1,0,0,0,27,28,27,29,31,26
763,11,1,2,2,5,0,1,11,7,13,32,33,21,42,31,61,1,0,2,3,5,2,11,5,12,1,19,21,47,56,64,1,1,3,0,1,1,0,1,1,2,4,2,46,56,67,2,5,11,20,44,0,0,0,0,0,0,1,1,1,24,27,26,14,15,34
764,17,0,1,0,0,8,7,9,12,15,6,18,3,61,15,7,1,1,0,5,3,7,5,15,17,5,14,15,46,13,54,1,1,3,8,0,6,14,17,11,18,17,0,62,21,10,4,9,17,33,66,1,0,0,1,1,1,12,12,11,9,8,10,25,22,24
765,0,1,0,3,8,1,4,8,13,4,33,29,8,7,40,16,2,2,1,2,1,3,2,1,3,2,1,23,65,3,2,3,3,1,3,5,2,2,16,2,22,5,11,58,17,69,4,7,15,29,59,3,3,3,4,4,5,6,9,4,3,12,5,1,2,1
766,11,1,2,2,5,7,1,5,7,1,32,33,15,26,25,54,1,0,2,3,5,2,16,5,2,15,8,1,71,64,58,1,1,3,0,1,1,0,1,1,2,4,2,27,6,3,2,5,11,19,38,0,0,0,0,0,0,1,1,1,1,1,1,68,62,59
767,3,1,2,2,5,7,1,5,7,1,32,4,15,31,24,10,1,0,2,3,5,2,16,5,2,25,8,1,16,31,40,1,1,3,0,1,1,0,1,1,2,4,2,27,1,3,2,5,11,19,42,0,0,0,0,0,0,1,1,1,1,1,1,49,51,48
768,2,2,0,3,0,1,7,10,16,7,2,13,26,38,66,64,3,3,3,4,8,5,10,8,9,10,6,9,11,10,9,0,2,2,1,6,8,10,4,0,9,3,13,70,26,25,1,2,2,2,5,0,2,1,4,4,5,16,11,4,23,26,24,12,16,11
769,1,0,1,0,3,8,0,12,9,14,26,32,6,14,67,55,1,1,2,5,3,4,15,3,7,27,27,24,33,30,28,1,1,3,8,0,6,0,1,1,8,31,31,9,38,64,2,5,9,14,27,1,0,0,1,1,1,0,0,0,27,28,27,29,31,26
770,15,1,2,2,5,7,1,5,7,1,32,4,15,26,24,10,0,1,2,0,5,6,13,9,6,12,31,6,49,7,25,1,1,3,0,1,1,0,1,1,2,4,2,7,6,35,2,5,11,19,42,0,0,0,0,0,0,1,1,1,21,24,22,70,69,71
771,7,1,2,2,5,0,1,1,7,13,14,10,35,57,31,29,0,1,2,0,5,6,3,5,12,26,34,25,28,53,61,1,1,3,0,1,1,0,1,1,35,29,23,41,7,0,2,5,7,12,22,0,0,0,0,0,0,4,7,5,26,10,12,32,33,36
772,11,1,2,2,2,2,2,17,2,2,28,16,19,22,59,62,1,0,0,6,0,2,6,0,11,9,22,22,31,52,46,1,1,3,0,1,1,16,9,4,11,18,7,10,40,15,2,5,10,16,31,0,0,0,3,3,3,15,15,15,14,17,14,51,50,55
773,4,1,2,2,5,7,1,5,7,1,32,20,22,30,60,41,1,0,2,3,5,2,16,5,2,19,28,1,45,71,38,1,1,3,0,1,1,0,1,1,2,4,2,63,65,61,2,5,11,17,33,0,0,0,0,0,0,1,1,1,21,24,22,18,27,23
774,1,0,1,0,3,8,0,3,10,15,9,23,30,48,65,6,1,1,2,5,3,7,5,3,7,8,3,4,26,6,4,1,1,3,8,0,6,14,17,11,0,35,1,7,62,8,4,9,18,36,72,1,0,0,1,1,1,0,0,0,2,2,8,8,8,7
775,1,0,1,0,3,5,5,15,5,5,23,22,23,47,68,11,0,1,0,0,3,6,9,11,13,7,10,8,51,4,39,1,1,3,8,0,6,6,13,9,21,22,16,17,22,22,4,8,16,32,64,1,0,0,8,7,7,10,10,10,7,6,7,9,10,9
776,16,1,1,0,1,0,1,1,17,0,18,28,33,37,32,49,0,1,0,0,5,0,12,13,0,11,9,0,56,24,63,1,1,3,0,1,1,0,1,1,2,4,2,7,6,35,2,5,7,12,24,0,0,0,0,0,0,8,7,8,18,10,12,56,54,57
777,12,1,2,2,2,2,2,17,2,2,7,15,1,56,39,51,1,0,2,6,0,2,6,0,11,16,0,11,61,0,41,1,1,3,0,1,1,0,1,1,3,8,33,20,2,2,2,5,13,24,51,0,0,0,3,3,3,9,8,9,6,5,6,0,32,29
778,3,1,2,2,5,7,3,2,15,3,22,19,5,29,4,36,3,3,3,4,2,5,4,10,10,20,12,14,58,61,10,0,2,2,1,6,8,13,12,13,10,10,3,12,45,30,1,2,3,4,10,0,0,1,2,2,0,7,6,7,13,13,13,20,23,17
779,16,1,2,2,1,0,1,1,17,0,1,10,33,20,32,26,0,1,0,0,5,0,3,13,0,33,24,32,8,9,30,1,1,3,0,1,1,0,1,1,32,16,24,38,63,43,2,5,7,12,23,0,0,0,0,0,0,8,7,8,29,10,12,55,53,56
780,12,3,2,2,2,2,6,17,2,2,7,15,1,6,39,1,1,0,2,6,0,2,6,0,11,16,0,11,61,0,8,1,1,3,0,1,1,0,1,1,3,8,33,20,2,2,2,5,11,19,41,0,0,0,3,3,3,9,8,9,6,5,6,0,6,4
781,1,0,1,0,3,8,0,3,9,14,9,23,6,23,65,17,1,1,2,5,3,7,5,3,7,8,3,4,55,65,53,1,1,3,8,0,6,14,17,11,0,35,1,7,6,35,4,9,18,36,71,1,0,0,1,1,1,0,0,0,2,2,8,27,30,30
782,13,1,2,2,4,7,1,4,1,17,11,21,2,27,48,2,0,1,2,0,5,6,13,9,6,12,4,6,13,43,34,1,1,3,6,8,0,9,7,15,12,28,8,1,34,21,2,4,5,7,15,0,0,0,0,0,0,4,5,5,5,4,3,3,4,2
783,6,0,1,0,1,8,2,13,8,9,34,31,9,45,12,33,1,1,0,5,3,4,15,12,4,21,13,12,54,20,13,1,1,3,0,1,1,0,1,1,4,19,30,5,31,5,2,5,8,13,26,1,0,0,7,1,1,14,14,14,15,15,15,5,5,5
