doc_idx,true_label,kmeans_k22_s0,kmeans_k22_s1,kmeans_k22_s2,kmeans_k44_s0,kmeans_k44_s1,kmeans_k44_s2,kmeans_k89_s0,kmeans_k89_s1,kmeans_k89_s2,kmeans_k178_s0,kmeans_k178_s1,kmeans_k178_s2,kmeans_k356_s0,kmeans_k356_s1,kmeans_k356_s2,gmm_k22_s0,gmm_k22_s1,gmm_k22_s2,gmm_k44_s0,gmm_k44_s1,gmm_k44_s2,gmm_k89_s0,gmm_k89_s1,gmm_k89_s2,gmm_k178_s0,gmm_k178_s1,gmm_k178_s2,gmm_k356_s0,gmm_k356_s1,gmm_k356_s2,spectral_k22_s0,spectral_k22_s1,spectral_k22_s2,spectral_k44_s0,spectral_k44_s1,spectral_k44_s2,spectral_k89_s0,spectral_k89_s1,spectral_k89_s2,spectral_k178_s0,spectral_k178_s1,spectral_k178_s2,spectral_k356_s0,spectral_k356_s1,spectral_k356_s2,ward_k22,ward_k44,ward_k89,ward_k178,ward_k356,leiden_k22_s0,leiden_k22_s1,leiden_k22_s2,leiden_k44_s0,leiden_k44_s1,leiden_k44_s2,leiden_k89_s0,leiden_k89_s1,leiden_k89_s2,leiden_k178_s0,leiden_k178_s1,leiden_k178_s2,leiden_k356_s0,leiden_k356_s1,leiden_k356_s2
640,64,13,0,5,13,30,5,36,72,9,128,71,111,128,244,214,8,0,3,41,38,41,42,42,41,169,33,43,169,33,287,14,12,5,11,7,16,49,47,35,28,90,96,132,342,76,6,11,21,50,93,7,2,7,38,37,37,50,53,49,30,28,29,7,11,8
641,17,7,8,12,7,34,12,47,2,6,56,101,102,56,101,102,4,16,2,4,16,2,70,59,2,56,171,58,258,171,58,6,4,12,1,3,4,58,57,11,47,169,84,197,125,171,19,41,85,168,339,8,8,8,3,3,3,8,8,8,11,140,136,143,148,220
642,47,17,13,9,27,13,9,14,6,49,158,67,161,158,67,203,13,13,17,13,13,17,13,16,14,14,150,144,228,295,144,9,10,10,16,16,24,25,11,18,62,155,137,7,62,44,22,44,89,178,356,19,19,15,23,22,22,18,17,19,3,4,3,17,42,36
643,11,3,9,11,30,9,11,10,24,29,15,8,86,15,8,86,9,6,16,9,6,16,6,4,50,53,6,104,267,6,255,0,17,8,10,20,9,17,8,16,10,41,6,45,20,37,13,22,42,95,188,6,4,6,13,14,15,16,13,14,5,3,5,41,17,18
644,56,15,7,17,5,7,17,3,8,76,50,105,8,207,280,294,8,18,3,8,41,24,12,39,17,22,113,98,22,113,98,1,0,0,3,26,2,88,29,9,100,82,92,347,247,343,15,24,47,105,211,5,6,5,16,15,17,51,51,66,166,159,156,199,216,203
645,54,12,16,2,5,14,2,12,86,19,150,56,140,150,56,140,1,1,14,1,43,14,79,47,49,74,55,102,74,210,102,19,19,21,19,26,14,73,88,81,95,110,111,193,352,209,16,27,55,122,245,3,7,4,6,5,6,43,42,34,60,62,52,66,63,68
646,10,1,4,3,25,4,3,58,73,66,52,59,131,52,59,131,5,4,5,34,42,5,34,45,34,51,68,5,251,201,5,4,8,7,2,42,23,11,6,10,74,63,4,293,211,274,2,2,3,5,14,1,1,1,12,13,14,22,27,22,6,8,6,59,44,48
647,11,3,9,11,30,9,11,10,13,44,87,72,22,87,72,22,9,6,16,9,6,16,60,85,7,7,67,83,7,216,298,0,17,8,10,20,9,60,62,68,59,102,90,320,176,46,13,22,43,96,189,6,4,6,13,14,15,57,56,56,41,50,42,27,53,51
648,5,11,6,6,11,6,6,74,7,22,119,42,149,285,173,149,3,3,1,3,3,1,58,3,56,92,107,112,92,284,217,3,15,20,3,2,2,79,79,5,167,167,166,66,110,109,3,5,10,22,43,0,0,0,0,0,0,40,41,42,38,47,46,172,180,71
649,54,8,14,20,38,14,20,69,86,19,127,56,65,127,352,65,1,1,14,1,43,14,79,47,49,74,55,102,74,55,102,19,19,21,19,4,14,73,88,81,95,110,111,243,167,292,16,27,55,122,247,3,7,4,6,5,6,43,42,34,60,62,52,66,63,68
650,25,6,1,1,6,33,32,25,68,37,168,30,54,168,30,325,7,9,15,7,9,15,7,68,58,6,43,7,280,283,309,10,1,11,5,0,3,33,52,7,60,158,72,103,101,21,8,13,27,63,122,4,3,3,4,4,4,9,7,9,174,169,164,317,311,318
651,5,11,6,6,11,6,6,74,7,22,8,173,63,315,318,63,3,3,1,3,40,1,54,50,59,60,112,137,208,112,137,3,15,20,3,2,2,3,82,86,151,1,21,81,101,3,3,5,11,26,52,0,0,0,0,0,0,30,78,82,127,117,117,200,199,159
652,5,11,19,6,33,19,38,17,57,35,20,33,105,276,255,317,3,3,1,30,36,34,31,34,31,30,2,33,30,2,33,3,15,20,21,8,27,38,36,15,9,6,24,52,354,146,3,4,9,19,35,0,0,0,39,39,38,58,57,55,42,40,43,13,16,11
653,11,3,9,11,30,9,11,10,13,44,87,72,22,354,72,250,9,6,16,9,6,16,60,85,7,7,67,83,7,67,308,0,17,8,10,20,9,60,62,68,59,102,90,142,176,46,13,22,43,98,194,6,4,6,13,14,15,57,56,56,41,50,42,27,53,51
654,10,1,5,3,1,35,35,79,83,84,100,86,81,100,86,213,5,4,5,5,4,33,84,41,51,47,81,134,47,219,134,4,8,7,14,5,19,46,68,62,84,151,7,100,205,307,2,3,8,18,33,1,1,1,22,1,21,53,45,48,54,58,51,45,47,27
655,36,19,18,8,19,18,8,86,5,74,142,64,153,338,178,308,2,10,6,2,10,6,51,33,64,71,26,86,71,26,86,18,11,18,31,12,35,22,25,19,109,153,169,262,233,189,10,17,34,77,151,2,5,2,9,9,9,6,1,6,33,32,32,121,211,192
656,19,19,15,8,22,15,31,67,12,11,167,176,152,167,176,152,2,10,6,27,32,38,22,5,8,37,34,34,215,34,195,18,11,18,20,27,10,30,17,45,166,134,123,148,9,2,9,15,32,71,138,9,5,11,29,27,29,26,22,26,9,11,10,6,6,1
657,12,12,17,2,12,17,2,12,19,2,61,87,37,255,87,37,1,1,14,33,1,35,33,1,57,123,1,30,354,264,318,19,19,21,22,40,1,45,35,1,98,38,85,255,320,92,12,19,37,81,161,3,11,4,14,17,16,12,10,12,1,2,1,28,51,82
658,64,13,0,5,13,30,5,36,31,9,66,39,67,66,245,214,8,0,3,41,38,41,42,42,41,44,137,43,44,137,43,14,12,5,11,7,16,49,47,35,117,37,30,117,36,207,6,11,21,50,94,7,2,7,38,37,37,50,53,49,30,28,29,7,11,8
659,54,8,14,20,38,24,34,6,49,43,71,15,114,71,15,296,1,1,14,1,43,14,78,87,77,112,80,1,189,80,1,19,0,0,19,4,14,81,81,72,137,5,144,136,246,72,14,23,45,100,198,3,7,4,6,5,6,3,37,3,29,34,35,287,247,347
660,12,12,17,2,12,17,2,12,80,2,89,87,37,255,87,262,1,1,14,33,1,35,33,1,57,123,1,30,222,208,216,19,19,21,22,40,1,45,35,1,173,166,162,201,320,92,12,19,37,82,163,3,11,4,14,17,16,12,10,12,1,2,1,75,77,82
661,9,0,11,0,35,32,42,88,88,47,67,99,117,67,99,117,0,8,0,0,8,0,46,8,84,99,76,77,99,76,77,1,0,0,17,31,29,6,16,53,26,67,152,53,119,119,17,32,68,138,280,13,14,9,11,11,11,81,82,83,103,105,107,74,81,70
662,17,7,8,12,7,34,12,47,2,6,35,101,102,252,101,102,4,16,2,4,16,2,70,59,2,151,171,58,258,335,300,6,4,12,1,3,4,58,57,11,47,169,84,312,228,322,19,41,85,168,339,8,8,8,3,3,3,8,8,8,11,19,20,46,48,43
663,5,11,6,6,11,6,6,22,7,65,95,3,144,95,42,286,3,3,1,3,40,1,54,50,59,156,153,59,95,153,268,3,15,20,3,2,2,3,82,86,122,3,21,103,101,196,3,5,11,25,50,0,0,0,0,0,0,60,23,23,121,146,140,288,259,317
664,14,15,11,15,36,43,25,82,46,81,24,34,25,24,34,25,2,10,6,26,24,25,48,61,65,26,63,47,26,63,47,1,0,0,39,36,37,34,83,25,63,44,66,25,161,17,18,39,79,158,319,2,2,2,15,16,12,46,47,45,27,29,31,69,12,72
665,5,11,6,6,11,6,6,22,7,65,95,3,144,95,3,286,3,3,1,3,40,1,54,50,59,114,120,59,95,334,268,3,15,20,3,2,2,3,82,86,122,3,21,333,28,196,3,5,11,25,50,0,0,0,0,0,0,31,23,23,59,131,61,235,226,219
666,5,11,6,6,11,19,6,21,25,15,49,45,84,49,294,84,3,3,1,3,40,1,44,80,75,94,47,145,306,184,233,3,15,20,3,2,2,14,7,78,4,47,142,173,101,348,3,5,10,20,36,0,0,0,0,0,0,23,30,57,74,68,85,256,155,260
667,22,3,7,13,3,26,41,53,39,12,131,17,113,131,17,113,6,17,12,32,34,12,45,49,45,35,32,51,35,32,51,20,16,16,29,32,36,53,51,33,65,59,62,41,179,22,16,30,65,135,273,6,4,6,24,32,23,42,44,41,55,57,55,36,37,32
668,23,15,9,16,29,40,16,15,23,68,41,77,57,41,77,331,2,10,6,26,24,25,3,77,44,120,45,45,120,45,45,1,0,0,42,41,6,71,86,74,34,125,87,184,6,41,18,36,74,148,301,2,2,2,19,20,27,34,32,31,40,44,39,26,27,26
669,74,9,19,7,9,25,37,41,62,50,144,96,52,313,96,52,17,11,13,17,11,13,14,17,15,13,15,15,13,15,15,8,13,6,25,11,25,31,32,22,51,27,77,3,104,148,5,7,13,33,68,22,21,20,37,38,36,49,50,47,32,27,28,9,10,7
670,15,10,3,14,10,3,14,19,52,14,129,102,56,129,102,221,11,14,11,11,14,11,65,86,55,84,128,11,84,128,189,13,2,14,8,18,12,35,13,12,86,104,78,26,84,117,1,1,2,2,5,10,9,12,5,6,5,14,12,13,2,5,2,37,41,31
671,25,6,1,1,6,33,32,18,37,37,168,30,27,329,30,27,7,9,15,7,9,15,53,72,9,101,114,133,167,114,133,10,1,11,5,0,3,84,85,76,140,43,146,228,324,158,8,13,27,65,127,4,3,3,4,4,4,55,52,7,71,72,69,81,74,77
672,17,7,20,12,7,34,12,47,2,6,56,101,102,56,101,102,4,16,2,4,16,2,70,59,2,161,151,121,333,228,335,6,4,12,1,3,4,58,57,11,47,169,84,210,184,133,19,41,85,169,340,8,8,8,3,3,3,8,8,8,66,82,72,156,141,164
673,5,11,6,6,11,6,6,74,7,22,8,25,63,8,348,63,3,3,1,3,3,1,2,66,87,92,107,112,202,203,112,3,15,20,3,2,2,79,79,5,160,147,129,256,307,239,3,5,11,26,51,0,0,0,0,0,0,30,31,30,90,66,68,94,111,90
674,10,1,4,3,25,4,3,58,73,66,52,59,131,52,59,131,5,4,5,34,42,5,34,45,34,51,68,141,51,68,141,4,8,7,2,42,23,11,6,10,74,63,4,43,353,9,2,2,3,5,14,1,1,1,12,13,14,22,27,22,6,8,6,59,44,48
675,78,15,11,17,41,42,18,77,44,60,126,83,109,194,83,300,19,5,19,19,5,19,68,57,24,116,54,142,116,316,142,1,0,0,34,26,21,63,79,63,6,32,68,19,58,67,16,25,49,108,214,9,7,11,18,18,18,47,49,46,49,24,50,160,33,152
676,39,15,11,17,5,7,19,59,44,79,54,90,88,257,20,88,19,5,19,19,5,19,16,75,53,23,78,57,252,78,219,1,0,0,34,26,21,63,66,63,53,56,136,236,355,266,9,15,32,70,137,9,7,11,18,18,18,47,49,46,37,24,38,30,20,22
677,35,15,13,17,23,13,40,40,69,16,109,36,134,178,344,134,2,10,6,39,31,39,76,31,32,38,72,40,38,262,224,18,11,18,26,35,42,44,58,39,85,74,19,125,107,80,18,37,77,154,313,2,5,15,27,25,26,27,26,28,64,64,62,42,38,38
678,13,15,11,7,13,0,18,5,0,31,115,117,138,51,117,40,8,0,3,22,0,3,80,0,3,155,149,109,155,149,191,14,12,5,4,9,43,16,0,4,38,149,26,175,204,140,5,10,20,45,84,7,2,7,8,8,8,15,5,15,63,70,75,139,139,143
679,27,17,2,9,17,37,22,70,11,45,104,24,18,274,24,309,20,2,2,20,2,22,4,2,22,20,97,168,223,325,218,12,14,2,18,14,5,1,2,14,175,10,161,318,255,219,20,42,87,174,347,11,10,13,7,7,7,0,0,0,89,107,110,101,175,163
680,5,11,6,6,11,6,6,22,25,22,95,45,144,43,45,286,3,3,1,3,40,1,54,50,59,156,153,159,156,153,159,3,15,20,3,2,2,88,29,9,4,141,72,173,101,196,3,5,11,25,50,0,0,0,0,0,0,60,59,23,153,149,152,246,232,249
681,70,4,11,13,4,32,13,81,65,72,47,63,66,217,274,282,21,19,14,21,19,26,61,48,5,41,58,41,41,58,41,1,0,0,36,39,33,29,40,48,29,58,54,12,48,10,16,31,67,137,275,14,15,14,30,12,13,72,73,74,78,80,76,60,66,64
682,32,16,7,21,27,23,21,33,51,24,22,18,95,22,279,95,18,1,8,31,23,27,30,22,33,36,28,32,36,28,310,7,7,9,27,24,11,9,9,43,13,14,61,31,80,79,16,27,53,115,226,20,20,10,26,24,25,25,25,21,8,10,11,0,0,0
683,15,10,3,14,10,3,43,62,41,18,9,111,43,9,310,219,11,14,11,11,14,11,11,82,13,11,131,138,11,131,313,13,2,14,8,18,12,74,3,0,144,51,175,237,170,216,1,1,1,1,4,10,9,12,5,6,5,4,4,4,10,14,13,61,70,47
684,49,14,12,2,14,12,33,76,32,7,18,120,133,335,120,334,10,7,9,10,7,9,8,9,10,9,9,9,9,9,9,2,9,4,13,1,7,20,15,2,33,61,95,295,115,51,11,18,36,80,160,18,18,18,21,21,20,13,14,16,0,0,0,35,29,30
685,67,2,10,7,40,10,29,26,27,31,133,19,40,254,19,216,0,20,18,23,39,40,41,51,43,46,42,27,237,331,228,16,20,17,40,33,32,62,76,56,68,84,147,77,157,210,5,10,17,37,73,5,6,5,36,34,34,48,48,35,34,35,34,16,18,14
686,15,10,3,14,10,3,43,62,52,18,32,111,56,32,310,324,11,14,11,11,14,11,11,82,13,11,131,138,11,131,313,13,2,14,8,18,12,74,3,0,148,163,20,176,170,354,1,1,1,1,4,10,9,12,5,6,5,4,4,4,10,14,13,284,266,245
687,35,17,13,9,23,13,40,65,69,16,29,36,38,29,189,38,2,10,6,39,31,39,76,31,32,38,72,40,38,262,224,18,11,18,26,35,42,44,58,39,85,74,19,125,107,344,18,37,77,153,312,2,5,15,27,25,26,27,26,28,64,64,62,42,38,38
688,47,17,13,9,27,13,9,14,6,49,81,67,161,81,188,203,13,13,17,13,13,17,13,16,14,14,150,144,310,150,144,9,10,10,16,16,24,25,11,18,62,155,137,7,62,160,22,44,89,178,355,19,19,15,23,22,22,18,17,19,3,4,3,17,42,36
689,36,19,18,8,19,18,8,87,5,21,14,16,93,346,16,247,2,10,6,2,10,6,51,33,64,141,145,120,141,267,343,18,11,18,31,12,35,22,25,19,102,96,91,46,220,42,10,16,33,74,143,2,5,2,9,9,9,6,1,6,19,15,18,56,59,63
690,5,11,6,6,11,6,6,74,7,22,8,25,132,333,25,186,3,3,1,3,3,1,58,3,56,126,144,149,248,158,3,3,15,20,3,2,2,79,79,5,151,170,11,305,101,3,3,5,11,26,52,0,0,0,0,0,0,30,31,30,90,66,68,197,158,233
691,27,17,2,9,17,37,22,70,11,45,149,24,173,149,304,173,20,2,2,20,2,22,4,2,22,143,24,19,278,337,19,12,14,2,18,14,5,1,2,14,156,131,126,103,101,21,20,42,87,174,349,11,10,13,7,7,7,0,0,0,140,138,84,177,183,187
692,18,5,16,1,24,38,1,68,22,52,45,43,82,45,43,279,7,9,15,36,9,42,37,44,40,33,48,39,324,48,39,10,1,11,28,29,26,54,72,41,20,23,71,6,106,58,8,14,28,66,128,4,3,3,34,33,32,32,33,33,51,59,56,32,32,39
693,37,19,18,8,19,18,8,86,5,74,39,130,64,247,210,64,2,10,6,2,10,6,29,63,26,4,119,23,263,119,334,18,11,18,31,12,35,56,59,49,40,139,45,113,187,166,10,17,35,78,154,2,5,2,9,9,9,59,1,58,35,31,33,24,24,95
694,37,19,18,8,19,18,8,86,5,74,39,130,153,39,130,153,2,10,6,2,10,6,29,63,26,4,119,23,263,119,334,18,11,18,31,12,35,56,59,49,40,139,45,113,187,166,10,17,35,78,154,2,5,2,9,9,9,59,1,58,35,31,33,24,24,95
695,60,16,7,13,16,32,13,30,58,48,83,85,21,282,184,201,21,19,14,35,19,28,50,12,37,103,49,22,103,49,22,1,0,0,37,37,38,59,63,57,105,9,74,70,0,206,16,28,61,129,258,14,15,14,17,12,13,54,58,54,36,43,36,15,21,12
696,12,12,17,2,12,17,2,12,19,2,61,87,37,255,87,37,1,1,14,33,1,35,33,1,57,29,156,30,29,336,197,19,19,21,22,40,1,45,35,1,98,38,85,255,101,186,12,19,38,85,169,3,11,4,14,17,16,12,10,12,1,2,1,28,51,58
697,5,11,6,6,11,19,6,21,25,80,176,109,84,176,109,84,3,3,1,3,40,1,44,80,75,94,47,145,94,47,145,3,15,20,3,2,2,14,7,78,135,157,148,183,231,214,3,5,10,20,38,0,0,0,0,0,0,23,30,37,52,52,53,62,61,62
698,27,17,2,9,17,37,22,70,11,45,104,24,18,274,313,309,20,2,2,20,2,22,4,2,22,143,97,166,262,97,168,12,14,2,18,14,5,1,2,14,39,10,5,178,50,31,20,42,87,174,349,11,10,13,7,7,7,0,0,0,73,54,110,248,296,221
699,13,13,0,5,13,0,5,5,0,54,64,121,4,200,322,4,8,0,3,22,0,3,80,0,3,138,0,111,241,0,111,14,12,5,4,9,43,16,0,4,147,34,149,308,129,353,6,11,22,54,102,7,2,7,8,8,8,11,5,10,141,142,63,117,115,139
700,5,11,6,6,11,19,6,74,7,22,49,45,84,311,258,84,3,3,1,3,40,1,58,56,1,80,105,163,179,323,163,3,15,20,3,2,2,88,29,9,135,122,11,172,316,306,3,5,10,22,42,0,0,0,0,0,0,61,59,37,100,127,101,140,134,146
701,10,1,5,3,1,29,3,1,17,77,82,133,79,82,324,79,5,4,5,5,4,33,43,36,6,34,70,146,206,304,146,4,8,7,14,5,19,7,1,6,49,165,135,34,101,170,2,3,6,13,26,1,1,1,1,1,1,20,20,25,102,95,99,234,150,115
702,56,0,16,2,37,41,10,0,83,58,147,143,140,147,284,339,11,14,11,11,14,11,83,82,13,57,169,158,203,204,244,1,0,0,14,5,19,88,29,9,110,123,130,10,68,202,16,27,53,119,238,10,9,12,22,36,21,41,45,40,54,58,51,238,95,251
703,6,2,10,18,40,10,27,2,42,10,2,31,171,2,206,171,8,18,3,43,18,24,67,46,38,113,95,49,113,225,49,16,20,17,41,10,22,80,80,21,107,112,101,177,138,136,7,12,25,58,109,5,6,5,2,2,2,5,11,11,81,78,71,68,67,73
704,17,21,20,4,21,34,12,7,2,6,113,2,29,243,341,29,4,16,2,4,16,2,17,21,62,145,155,155,145,155,155,6,4,12,1,3,4,0,4,17,58,142,156,24,196,86,19,41,85,170,342,8,8,8,3,3,3,1,2,1,53,67,58,112,103,111
705,25,6,1,1,34,33,1,42,68,1,3,128,1,339,128,1,7,9,15,7,33,43,87,55,76,48,136,44,326,258,196,10,1,11,5,0,3,33,52,7,126,158,106,103,101,278,8,13,27,65,124,4,3,3,25,23,24,19,19,20,26,26,27,282,278,284
706,54,12,7,19,5,14,34,69,86,19,127,56,140,199,56,140,1,1,14,1,43,14,79,47,49,74,55,102,74,210,102,19,19,21,19,4,14,73,88,81,95,110,111,193,167,209,16,27,55,122,245,3,7,4,6,5,6,43,42,34,60,62,52,66,63,68
707,24,15,11,7,43,27,7,45,45,4,110,110,110,227,211,290,15,5,21,15,22,21,19,19,21,153,19,154,153,19,154,1,0,0,30,23,34,42,31,55,67,111,88,38,38,123,5,9,15,35,71,21,4,19,35,35,35,44,46,43,23,25,25,5,3,5
708,7,15,11,7,32,43,7,44,8,44,87,28,22,184,319,191,0,20,18,38,25,18,86,29,16,89,79,70,89,294,70,1,0,0,3,26,2,60,62,68,119,76,89,277,203,254,5,10,20,48,90,6,4,6,13,14,15,57,56,56,41,50,42,27,97,106
709,5,11,6,6,11,6,6,74,7,22,175,42,132,175,204,286,3,3,1,3,3,1,2,66,87,2,62,61,193,348,209,3,15,20,3,2,2,79,79,5,170,12,65,115,301,252,3,5,11,29,62,0,0,0,0,0,0,60,31,30,157,88,118,229,222,237
710,5,11,19,6,33,6,6,74,7,22,8,177,13,195,345,186,3,3,1,3,40,1,58,56,1,131,144,171,348,239,317,3,15,20,3,2,2,88,29,9,4,167,11,66,110,109,3,5,11,24,49,0,0,0,0,0,0,35,59,52,128,151,149,172,180,244
711,10,1,5,3,1,5,3,1,17,77,1,133,79,1,133,79,5,4,5,5,4,33,5,6,52,110,172,124,274,292,177,4,8,7,14,5,19,7,1,6,25,161,132,285,250,291,2,3,6,11,21,1,1,1,1,1,1,21,70,51,138,99,143,169,190,184
712,10,1,5,3,1,29,3,1,43,77,82,132,160,312,132,195,5,4,5,5,4,33,43,36,6,106,92,31,106,319,272,4,8,7,14,5,19,69,70,77,23,75,42,196,98,60,2,3,6,14,27,1,1,1,1,1,1,20,20,25,95,89,105,87,85,93
713,19,15,15,17,22,15,31,67,12,11,103,20,20,103,20,20,2,10,6,27,32,38,22,5,8,37,34,34,321,183,34,18,11,18,20,27,10,30,17,45,163,65,14,212,13,173,9,15,32,70,135,9,5,11,29,27,29,26,22,26,9,11,10,6,6,1
714,17,21,20,4,21,34,4,7,2,6,113,2,29,243,266,251,4,16,2,4,16,2,17,21,62,118,3,4,118,3,336,6,4,12,1,3,4,0,4,17,44,7,1,36,19,52,19,41,85,170,341,8,8,8,3,3,3,1,2,1,96,97,154,190,187,209
715,6,2,10,18,31,10,27,80,16,55,121,62,80,121,62,80,8,18,3,8,41,24,55,39,17,61,134,50,61,134,50,16,20,17,7,43,0,52,19,82,146,133,60,200,217,75,7,12,23,55,104,5,6,5,2,2,2,33,35,32,15,18,12,18,52,10
716,10,1,5,3,1,29,3,1,43,87,74,69,160,74,323,160,5,4,5,37,4,33,64,65,60,54,96,90,54,96,90,4,8,7,14,5,19,64,20,69,41,103,52,259,288,289,2,3,4,6,15,1,1,1,1,1,1,10,9,18,45,48,47,23,28,23
717,15,10,3,14,10,3,14,62,52,14,111,54,56,111,54,56,11,14,11,11,14,11,85,15,55,109,52,101,200,52,101,13,2,14,8,18,12,35,13,12,123,152,151,176,309,65,1,1,2,3,9,10,9,12,5,6,5,14,12,13,2,5,2,49,15,201
718,62,18,21,7,18,22,39,75,15,39,31,12,164,193,209,244,0,20,18,38,25,18,24,29,16,24,13,38,24,290,131,21,21,19,0,34,31,21,22,40,114,108,86,104,147,284,4,6,12,30,63,17,12,9,20,19,19,17,15,17,4,6,4,154,147,148
719,53,15,7,17,15,39,17,71,29,30,53,82,94,283,82,94,0,10,6,26,24,36,36,58,47,52,44,73,52,44,73,1,0,0,36,39,33,23,28,38,61,71,75,163,158,77,18,40,81,162,325,2,5,2,30,42,42,70,68,59,70,75,70,54,55,55
720,10,1,4,3,25,4,3,58,73,42,52,165,19,52,165,19,5,4,5,34,42,5,72,76,79,85,175,148,209,35,99,4,8,7,2,42,23,82,56,28,111,160,76,249,243,280,2,3,5,8,17,1,1,1,12,13,14,52,54,50,31,33,30,22,22,24
721,7,15,11,7,32,36,7,44,8,44,36,28,103,184,319,191,0,20,18,38,25,18,86,29,16,89,79,70,89,294,70,1,0,0,3,26,2,88,29,9,119,76,89,277,203,254,5,10,20,48,90,14,15,14,17,12,13,57,56,56,134,134,137,151,97,106
722,55,15,11,17,15,39,24,32,66,78,27,5,14,323,5,349,0,20,18,28,20,30,27,64,29,18,31,167,18,31,167,1,0,0,35,19,39,65,71,59,78,48,56,319,143,40,18,38,78,155,316,9,12,11,28,26,28,29,29,29,21,16,15,3,4,4
723,15,10,3,14,10,3,43,62,1,18,32,1,43,32,1,324,11,14,11,11,14,11,11,82,13,11,131,138,11,131,313,13,2,14,8,18,12,74,3,0,144,51,175,86,63,230,1,1,1,1,2,10,9,12,5,6,5,4,4,4,10,14,13,164,136,193
724,6,2,10,18,31,10,27,80,16,55,121,161,146,289,161,146,8,18,3,8,41,24,55,39,17,61,134,50,61,134,50,16,20,17,7,43,0,52,19,82,164,177,157,146,145,288,7,12,23,55,104,5,6,5,2,2,2,33,35,32,15,18,12,18,137,145
725,23,3,9,16,39,40,16,57,75,63,140,167,101,140,167,101,2,10,6,26,24,25,71,43,74,62,65,72,62,65,72,1,0,0,42,41,6,77,39,50,132,119,128,217,317,330,18,36,75,151,307,2,2,2,19,20,27,34,32,31,80,73,78,58,64,60
726,57,15,7,17,5,7,18,46,8,27,84,73,107,183,73,107,5,4,5,40,37,31,35,37,39,32,36,37,32,36,37,1,0,0,3,26,2,72,34,36,35,69,46,87,91,124,16,27,56,123,249,6,4,6,24,28,23,73,72,76,75,81,80,70,58,65
727,11,3,9,11,30,9,11,10,13,44,87,72,22,340,72,250,9,6,16,9,6,16,60,85,7,7,67,83,7,67,308,0,17,8,10,20,9,60,62,68,59,102,90,142,176,305,13,22,43,98,194,6,4,6,13,14,15,57,56,56,41,50,42,27,53,51
728,10,1,5,3,1,5,3,1,17,77,1,127,72,1,127,72,5,4,5,5,4,33,5,6,73,163,59,68,163,59,221,4,8,7,14,5,19,7,1,6,159,118,132,103,8,21,2,3,6,11,22,1,1,1,1,1,1,21,18,51,83,74,106,221,159,215
729,26,16,7,19,5,7,18,3,8,76,10,142,70,347,253,70,3,3,1,3,40,1,54,50,59,95,174,165,196,174,165,3,15,20,3,2,2,24,67,84,172,47,142,194,333,223,16,27,53,114,225,0,0,0,26,0,0,85,84,78,142,139,88,128,126,130
730,27,17,2,9,17,37,22,70,11,45,104,24,173,274,327,278,20,2,2,20,2,22,4,2,22,143,24,166,262,24,114,12,14,2,18,14,5,1,2,14,175,131,161,178,101,31,20,42,87,173,346,11,10,13,7,7,7,0,0,0,120,61,102,184,246,124
731,47,17,13,9,27,13,9,14,6,49,108,137,46,108,137,189,13,13,17,13,13,17,13,16,14,14,12,10,14,12,10,9,10,10,16,16,24,25,11,18,42,159,16,316,24,32,22,44,89,177,354,19,19,15,23,22,22,18,17,19,3,4,3,14,8,9
732,49,14,12,2,14,12,33,76,32,7,177,120,126,205,120,126,10,7,9,10,7,9,8,9,10,9,9,9,187,212,243,2,9,4,13,1,7,20,15,2,129,174,15,287,221,225,11,18,36,80,159,18,18,18,21,21,20,13,14,16,0,0,0,33,7,34
733,57,3,7,17,5,7,18,46,8,27,84,73,107,183,73,107,5,4,5,40,37,31,35,37,39,32,36,37,32,36,37,1,0,0,3,26,2,72,34,36,35,69,46,87,91,124,16,27,56,123,249,6,4,6,24,28,23,73,72,76,75,81,80,70,58,65
734,15,10,3,14,10,3,43,19,85,18,32,32,43,32,246,43,11,14,11,11,14,11,83,82,13,75,4,132,75,4,269,13,2,14,8,18,12,8,3,73,5,172,141,302,67,15,1,1,1,1,1,10,9,12,5,6,5,4,4,4,25,22,23,55,65,44
735,12,12,17,2,12,17,2,12,19,2,61,87,37,255,87,37,1,1,14,33,1,35,33,1,57,29,156,30,29,336,197,19,19,21,22,40,1,45,35,1,98,38,85,266,169,186,12,19,37,81,161,3,11,4,14,17,16,12,10,12,1,2,1,28,156,132
736,31,15,18,17,15,39,40,55,40,85,13,118,139,13,118,139,2,10,6,39,31,39,38,69,71,77,37,74,344,37,320,18,11,18,26,35,42,40,42,34,11,168,98,271,3,142,18,37,76,152,310,2,5,2,27,25,26,27,26,28,48,46,45,20,23,17
737,15,10,3,14,10,3,14,62,52,14,111,54,56,215,54,56,11,14,11,11,14,11,65,86,55,109,52,101,109,199,11,13,2,14,8,18,12,35,13,12,123,163,151,176,101,65,1,1,2,3,7,10,9,12,5,6,5,14,12,13,2,5,2,37,41,31
738,10,1,5,3,1,35,35,1,17,41,1,133,79,1,133,79,5,4,5,5,4,33,81,6,73,5,84,117,229,233,280,4,8,7,14,5,19,7,1,6,25,26,58,97,78,222,2,2,3,5,11,1,1,1,1,1,1,21,18,63,145,153,146,198,219,198
