doc_idx,true_label,kmeans_k2_s0,kmeans_k2_s1,kmeans_k2_s2,kmeans_k5_s0,kmeans_k5_s1,kmeans_k5_s2,kmeans_k10_s0,kmeans_k10_s1,kmeans_k10_s2,kmeans_k20_s0,kmeans_k20_s1,kmeans_k20_s2,kmeans_k40_s0,kmeans_k40_s1,kmeans_k40_s2,gmm_k2_s0,gmm_k2_s1,gmm_k2_s2,gmm_k5_s0,gmm_k5_s1,gmm_k5_s2,gmm_k10_s0,gmm_k10_s1,gmm_k10_s2,gmm_k20_s0,gmm_k20_s1,gmm_k20_s2,gmm_k40_s0,gmm_k40_s1,gmm_k40_s2,spectral_k2_s0,spectral_k2_s1,spectral_k2_s2,spectral_k5_s0,spectral_k5_s1,spectral_k5_s2,spectral_k10_s0,spectral_k10_s1,spectral_k10_s2,spectral_k20_s0,spectral_k20_s1,spectral_k20_s2,spectral_k40_s0,spectral_k40_s1,spectral_k40_s2,ward_k2,ward_k5,ward_k10,ward_k20,ward_k40,leiden_k2_s0,leiden_k2_s1,leiden_k2_s2,leiden_k5_s0,leiden_k5_s1,leiden_k5_s2,leiden_k10_s0,leiden_k10_s1,leiden_k10_s2,leiden_k20_s0,leiden_k20_s1,leiden_k20_s2,leiden_k40_s0,leiden_k40_s1,leiden_k40_s2
951,8,1,0,0,1,0,0,8,5,0,8,5,4,34,29,29,1,1,0,1,0,0,7,0,0,7,0,0,13,0,0,0,0,0,0,0,0,3,1,0,1,10,0,1,1,0,2,2,4,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,7,0,1,1,0,3,3,2,2,7,2,2,17,26,12,13,0,0,1,0,2,4,0,2,2,0,19,2,0,38,2,0,0,0,0,0,0,1,8,9,3,3,2,2,2,5,1,1,1,4,8,0,0,0,0,1,0,1,2,3,4,2,1,9,23,1
953,0,0,0,0,4,4,2,3,3,3,17,12,3,7,3,32,1,1,0,4,3,0,5,6,5,5,6,5,36,8,36,0,0,0,0,0,0,3,1,0,0,1,3,28,39,37,2,5,9,17,36,0,0,0,0,0,0,3,1,2,3,6,3,2,6,6
954,1,0,1,1,2,2,1,7,4,1,7,16,1,6,31,1,1,1,1,2,1,3,2,9,4,2,9,4,2,35,10,0,0,0,0,0,0,8,6,8,16,14,1,1,9,34,2,3,6,12,27,0,0,1,2,2,2,4,4,5,9,10,10,13,12,12
955,0,0,0,0,4,4,2,3,3,3,17,12,10,7,25,15,1,1,0,4,3,0,5,6,5,5,6,5,10,8,3,0,0,0,0,0,0,3,1,0,17,2,9,1,4,0,2,2,4,8,16,0,0,0,0,0,0,3,1,2,3,6,3,2,1,7
956,2,1,0,0,1,0,0,1,6,9,3,13,9,8,8,17,1,0,0,1,0,3,9,7,6,9,7,6,5,9,4,0,0,0,0,0,0,0,0,7,2,8,10,15,13,4,2,2,2,5,9,0,0,0,0,0,3,6,6,7,12,13,12,14,15,15
957,4,1,0,0,1,0,4,8,6,4,13,6,14,38,10,10,1,0,0,1,0,0,1,0,0,1,12,18,1,20,20,0,0,0,0,0,0,3,1,0,1,10,0,1,1,31,2,2,3,7,13,0,0,0,0,0,0,0,0,0,0,9,0,6,5,4
958,9,0,0,0,3,1,2,4,1,3,17,1,3,25,1,2,1,1,1,3,1,1,3,1,1,3,1,13,3,1,12,0,0,0,0,0,0,3,1,0,17,2,9,6,37,0,2,4,8,15,32,0,0,0,0,0,0,2,1,2,2,1,2,18,16,5
959,3,1,0,0,1,0,0,1,5,0,14,9,19,5,28,35,1,1,0,1,0,0,7,0,0,7,0,0,29,27,26,0,0,0,0,0,0,3,1,0,1,10,0,33,22,35,2,2,5,11,25,0,0,0,0,0,0,0,0,3,7,0,4,12,9,9
960,2,1,0,0,1,0,0,1,6,9,3,13,9,8,8,17,1,0,0,1,0,3,9,7,6,9,7,6,5,9,4,0,0,0,0,0,0,0,0,7,2,8,10,15,13,4,2,2,2,5,9,0,0,0,0,0,3,6,6,7,12,13,12,14,15,15
961,7,0,1,1,0,3,3,2,2,7,2,2,17,26,34,30,0,0,1,0,4,2,0,4,8,10,4,8,9,34,8,0,0,0,0,0,0,1,8,9,18,19,11,24,26,33,1,1,1,4,8,0,0,0,1,1,1,1,2,1,8,8,9,3,4,27
962,0,0,0,0,4,4,2,3,3,3,10,12,15,37,32,8,1,1,1,0,4,3,6,8,7,6,8,7,6,14,24,0,0,0,0,0,0,3,1,0,15,18,16,7,17,26,2,5,9,16,33,0,0,0,3,1,1,5,5,6,10,12,11,11,17,14
963,4,1,0,0,1,0,4,8,6,4,16,6,14,38,10,10,1,0,0,1,0,0,1,0,0,1,12,18,1,20,20,0,0,0,0,0,0,3,1,0,1,10,0,1,1,31,2,2,3,7,13,0,0,0,0,0,0,0,0,0,0,9,0,6,5,4
964,6,0,0,0,4,4,2,5,3,2,18,3,12,15,9,16,1,1,0,4,3,0,5,6,5,5,6,5,10,8,3,0,0,0,0,0,0,3,1,0,11,0,8,9,3,17,2,5,10,19,38,0,0,0,0,0,0,3,1,4,3,6,3,2,11,7
965,0,0,0,0,4,4,2,3,3,3,17,12,10,7,25,15,1,1,0,4,3,0,5,6,5,5,6,5,10,8,3,0,0,0,0,0,0,3,1,0,17,2,9,1,4,0,2,2,4,8,16,0,0,0,0,0,0,3,1,2,3,6,3,2,1,7
966,4,1,0,0,1,0,0,8,0,0,8,0,4,38,29,29,1,0,0,1,0,0,1,0,0,1,12,18,1,20,20,0,0,0,0,0,0,3,1,0,1,10,0,1,1,31,2,2,3,7,13,0,0,0,0,0,0,0,0,0,0,9,0,6,5,4
967,5,0,1,1,0,3,3,0,7,7,0,7,16,0,6,24,0,0,1,0,4,3,0,2,2,0,14,2,33,37,30,0,0,0,0,0,0,1,8,9,3,3,2,27,5,3,1,1,1,2,3,0,0,0,1,1,1,1,2,1,1,2,1,27,27,23
968,6,0,0,0,4,4,2,5,3,2,18,3,12,15,9,16,1,1,0,4,3,0,5,6,5,5,6,5,10,8,3,0,0,0,0,0,0,3,1,0,11,0,8,9,3,17,2,5,10,19,38,0,0,0,0,0,0,3,1,4,3,6,3,2,11,7
969,6,0,0,0,4,4,2,5,3,2,18,3,12,15,9,16,1,1,0,4,3,0,5,6,5,5,6,5,10,8,3,0,0,0,0,0,0,3,1,0,11,0,8,9,3,17,2,5,10,20,40,0,0,0,0,0,0,3,1,4,3,6,3,2,11,7
970,8,1,0,0,1,0,4,8,6,4,16,6,10,29,26,5,1,0,0,1,0,0,1,3,0,19,3,18,25,17,18,0,0,0,0,0,0,3,1,0,1,10,0,1,1,0,2,2,3,7,11,0,0,0,0,0,0,0,3,0,11,7,7,19,10,10
971,4,1,0,0,1,0,0,8,5,0,8,5,4,39,29,29,1,0,0,1,0,3,1,0,0,16,13,0,14,15,19,0,0,0,0,0,0,3,1,0,1,10,0,21,36,20,2,2,4,8,15,0,0,0,0,0,0,0,0,0,14,0,0,29,29,26
972,0,0,0,0,4,4,2,3,3,3,10,12,15,37,32,8,1,1,1,0,4,3,6,8,7,6,8,7,6,14,24,0,0,0,0,0,0,3,1,0,15,18,16,7,17,26,2,5,9,16,33,0,0,0,3,1,1,5,5,6,10,12,11,11,17,14
973,9,0,0,0,3,1,1,4,1,3,4,1,18,9,36,22,1,1,1,3,1,1,3,1,1,3,1,13,3,1,35,0,0,0,0,0,0,3,1,0,17,2,9,6,4,0,2,4,8,14,30,0,0,0,0,0,0,2,1,2,2,1,2,1,13,2
974,0,0,0,0,4,4,2,3,3,3,17,12,15,23,22,32,1,1,1,4,1,3,4,5,3,4,5,3,4,4,5,0,0,0,0,0,0,3,1,0,0,1,3,28,39,37,2,5,9,17,34,0,0,0,0,0,0,3,3,2,3,5,6,10,6,6
975,7,0,1,1,0,3,3,6,7,8,6,19,8,4,39,21,0,0,1,0,2,4,0,2,2,0,19,2,0,3,2,0,0,0,0,0,0,1,8,9,3,3,2,2,2,5,1,1,1,2,3,0,0,0,1,1,1,1,2,1,1,2,1,24,24,1
976,1,0,0,0,3,1,1,3,1,3,17,1,3,7,3,15,1,1,1,4,1,3,4,5,3,4,5,3,38,39,38,0,0,0,0,0,0,3,1,0,0,1,3,1,4,0,2,5,9,17,35,0,0,0,0,0,0,3,3,2,13,5,6,15,18,16
977,8,1,0,0,1,0,4,1,9,5,12,9,5,10,17,38,1,0,0,1,0,0,1,3,0,19,11,12,23,21,9,0,0,0,0,0,0,3,1,0,1,10,0,29,27,39,2,2,5,10,23,0,0,0,0,0,0,0,0,3,7,7,7,26,25,21
978,3,1,0,0,1,0,0,1,9,5,16,9,5,10,17,38,1,0,0,1,0,0,1,3,0,19,11,12,23,21,9,0,0,0,0,0,0,3,1,0,1,10,0,29,27,39,2,2,5,10,23,0,0,0,0,0,0,0,0,3,7,7,7,26,25,21
979,0,0,0,0,4,4,1,3,5,3,10,11,0,37,32,8,1,1,0,1,0,0,1,0,0,7,0,0,37,7,0,0,0,0,0,0,0,3,1,0,15,18,16,7,17,26,2,5,9,16,33,0,0,0,3,1,1,5,5,6,10,12,11,11,17,14
980,9,0,0,0,3,1,2,4,1,3,17,1,3,7,1,2,1,1,1,3,1,1,3,1,1,3,1,13,3,1,12,0,0,0,0,0,0,3,1,0,17,2,9,6,4,0,2,4,8,15,31,0,0,0,0,0,0,2,1,2,2,1,2,1,16,5
981,9,0,0,0,3,1,1,4,1,3,17,1,3,7,25,15,1,1,1,3,1,1,3,1,1,3,1,13,3,1,35,0,0,0,0,0,0,3,1,0,17,2,9,6,4,0,2,4,8,15,31,0,0,0,0,0,0,2,1,2,2,1,2,1,1,2
982,6,0,1,1,0,3,3,6,7,8,6,19,8,21,30,21,1,1,0,4,3,0,5,6,5,5,6,5,10,8,3,0,0,0,0,0,0,3,1,0,11,0,8,9,3,17,2,5,10,19,38,0,0,0,0,0,0,3,1,4,3,6,3,2,11,7
983,0,0,0,0,4,4,2,3,3,3,10,12,15,23,22,32,1,1,1,4,1,3,1,5,9,4,17,9,15,18,16,0,0,0,3,4,3,2,2,1,4,7,15,5,14,1,2,5,9,17,34,0,0,0,0,0,4,7,8,8,18,17,17,33,35,35
984,0,0,0,0,4,4,2,3,3,3,17,12,15,23,22,32,1,1,1,4,1,3,4,5,3,4,5,3,4,4,5,0,0,0,0,0,0,3,1,0,0,1,3,28,39,37,2,5,9,17,34,0,0,0,0,0,0,3,3,2,3,5,6,10,6,6
985,4,1,0,0,1,0,0,8,5,0,8,5,4,18,29,29,1,1,0,1,0,0,7,0,0,7,0,0,13,0,0,0,0,0,0,0,0,3,1,0,1,10,0,1,1,0,2,2,4,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986,3,1,0,0,1,0,0,1,5,0,14,9,19,17,28,36,1,1,0,1,0,0,7,0,0,7,0,0,13,0,0,0,0,0,0,0,0,3,1,0,1,10,0,33,22,35,2,2,5,11,25,0,0,0,0,0,0,0,0,0,0,0,0,17,14,0
987,9,0,0,0,3,1,1,4,1,3,4,1,18,9,36,22,1,1,1,3,1,1,3,1,1,3,1,13,3,1,35,0,0,0,0,0,0,3,1,0,17,2,9,6,4,0,2,4,8,14,30,0,0,0,0,0,0,2,1,2,2,1,2,1,13,2
988,9,0,0,0,3,1,1,4,1,3,4,1,3,7,25,15,1,1,1,3,1,1,3,1,1,3,1,13,3,1,35,0,0,0,0,0,0,3,1,0,17,2,9,6,4,0,2,4,8,15,31,0,0,0,0,0,0,2,1,2,2,1,2,1,1,2
989,7,0,1,1,0,3,3,6,7,8,6,19,8,4,12,13,0,0,1,0,4,2,0,4,8,10,4,8,9,2,8,0,0,0,0,0,0,1,8,9,18,19,11,0,31,10,1,1,1,3,4,0,0,0,1,1,1,1,2,1,8,8,9,3,4,8
990,2,0,0,0,3,1,1,4,1,3,8,1,18,30,2,29,1,1,1,3,1,1,3,1,1,14,15,1,22,19,1,0,0,0,0,0,0,3,1,0,17,2,9,1,9,0,2,4,7,13,28,0,0,0,0,0,0,2,1,3,4,4,8,4,3,3
991,6,0,1,1,0,3,3,2,2,7,2,2,17,26,4,7,0,0,1,0,2,4,0,2,2,11,16,2,26,30,32,0,0,0,0,0,0,1,8,9,7,13,14,26,32,23,1,1,1,4,8,0,0,0,1,1,1,1,2,1,16,2,15,30,30,25
992,4,1,0,0,1,0,4,8,6,4,13,6,14,38,10,10,1,0,0,1,0,0,1,0,0,1,0,18,1,20,20,0,0,0,0,0,0,3,1,0,1,10,0,1,1,31,2,2,3,7,13,0,0,0,0,0,0,0,0,0,0,9,0,39,5,4
993,5,0,1,1,0,3,3,0,7,7,0,7,16,31,38,28,0,1,1,0,2,4,0,2,2,11,18,2,39,33,22,0,0,0,0,0,0,1,8,9,3,3,2,2,2,5,1,1,1,2,3,0,0,0,1,1,1,1,2,1,1,4,1,22,21,19
994,2,0,0,0,3,1,1,4,8,3,9,8,18,30,2,9,1,1,1,3,1,1,3,1,1,14,15,1,22,19,1,0,0,0,0,0,0,3,1,0,17,2,9,38,9,28,2,4,7,13,28,0,0,0,0,0,0,2,1,3,4,4,8,4,3,3
995,4,1,0,0,1,0,0,1,0,0,1,9,19,22,29,29,1,0,0,1,0,0,7,0,0,7,0,0,13,0,0,0,0,0,0,0,0,3,1,0,1,10,0,1,1,0,2,2,4,9,21,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
996,1,0,1,1,2,2,1,7,4,1,7,16,1,32,15,1,1,0,1,2,1,3,2,9,4,2,9,4,35,35,10,0,0,0,0,0,0,3,1,0,17,2,9,2,9,5,2,3,6,12,27,0,0,1,2,2,2,4,4,5,9,10,10,13,12,12
997,2,1,0,0,1,0,0,9,8,5,9,8,5,20,24,9,1,1,1,3,1,1,3,1,1,14,15,1,22,19,1,0,0,0,0,0,0,3,1,0,17,2,9,38,9,28,2,4,7,13,29,0,0,0,0,0,0,2,1,3,4,4,8,4,3,3
998,5,0,1,1,0,3,3,0,7,8,0,7,16,0,39,31,0,0,1,0,2,4,0,2,2,0,19,2,0,36,39,0,0,0,0,0,0,1,8,9,3,3,2,2,2,5,1,1,1,2,3,0,0,0,1,1,1,1,2,1,1,2,1,8,2,1
999,1,0,1,1,2,2,1,7,4,1,15,4,1,32,7,11,1,1,1,4,1,3,4,5,3,4,5,3,38,39,38,0,0,0,0,0,0,3,1,0,0,1,3,31,24,36,2,3,6,12,26,0,0,0,0,0,0,3,3,2,13,5,6,15,18,16
1000,2,1,0,0,1,0,0,1,6,9,3,13,9,8,8,17,1,0,0,1,0,3,9,7,6,9,7,6,5,9,4,0,0,0,0,0,0,0,0,7,2,8,10,15,13,4,2,2,2,5,9,0,0,0,0,0,3,6,6,7,12,13,12,14,15,15
1001,8,1,0,0,1,0,0,8,0,0,8,11,0,18,29,4,1,1,0,1,0,0,7,0,0,7,0,0,13,0,0,0,0,0,0,0,0,3,1,0,1,10,0,1,1,31,2,2,4,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,7,1,0,0,4,4,2,3,3,6,8,5,10,2,13,29,1,0,0,1,0,3,1,0,0,16,13,0,14,15,19,0,0,0,0,0,0,3,1,0,12,9,13,10,12,12,2,2,4,9,17,0,0,0,5,0,0,8,9,0,14,18,18,31,31,29
1003,4,1,0,0,1,0,4,8,6,4,13,6,14,38,10,10,1,0,0,1,0,0,1,0,0,1,12,18,1,20,20,0,0,0,0,0,0,3,1,0,1,10,0,1,1,31,2,2,3,7,13,0,0,0,0,0,0,0,0,0,0,9,0,6,5,4
1004,2,1,0,0,1,0,0,1,9,5,16,9,5,10,17,3,1,1,0,1,0,0,7,0,0,7,0,0,29,27,26,0,0,0,0,0,0,3,1,0,1,10,0,1,9,0,2,2,5,11,25,0,0,0,0,0,0,0,0,3,4,0,0,14,15,0
1005,3,1,0,0,1,0,4,1,9,5,16,9,5,10,17,38,1,0,0,1,0,0,1,3,0,19,11,12,23,21,9,0,0,0,0,0,0,3,1,0,1,10,0,29,27,39,2,2,5,10,23,0,0,0,0,0,0,0,0,3,7,7,7,26,25,21
1006,3,1,0,0,1,0,0,1,5,0,14,9,19,5,28,35,1,1,0,1,0,0,7,0,0,7,0,0,29,27,26,0,0,0,0,0,0,3,1,0,1,10,0,33,22,35,2,2,5,11,25,0,0,0,0,0,0,0,0,3,7,0,4,12,9,9
1007,7,0,1,1,0,3,3,2,7,8,2,2,17,4,39,21,0,0,1,0,2,4,0,2,2,0,19,2,0,3,2,0,0,0,0,0,0,1,8,9,3,3,2,2,2,5,1,1,1,2,3,0,0,0,1,1,1,1,2,1,1,2,1,24,24,1
1008,5,0,1,1,0,3,3,0,7,7,0,7,16,31,39,28,0,0,1,0,2,4,0,2,2,11,2,2,21,12,29,0,0,0,0,0,0,3,1,0,3,3,2,2,2,5,1,1,1,2,3,0,0,0,1,1,1,1,2,1,6,3,5,7,8,11
1009,1,0,1,1,2,2,1,7,4,1,7,16,1,32,15,1,1,0,1,2,1,3,2,9,4,2,9,4,35,35,10,0,0,0,0,0,0,3,1,0,17,2,9,2,9,5,2,3,6,12,27,0,0,1,2,2,2,4,4,5,9,10,10,13,12,12
1010,2,0,0,0,1,0,3,8,7,5,16,19,5,10,38,25,0,1,1,0,2,4,0,2,2,11,18,2,39,33,22,0,0,0,0,0,0,3,1,0,1,10,0,1,1,0,2,2,5,10,23,0,0,0,0,0,0,0,2,3,1,4,7,22,21,19
1011,6,0,0,0,4,4,2,5,3,6,5,15,6,3,35,18,1,1,1,3,1,1,3,1,1,12,15,1,17,16,14,0,0,0,0,0,0,3,1,0,17,2,9,32,37,32,2,5,10,20,39,0,0,0,0,0,0,0,1,2,5,11,4,5,7,5
1012,7,0,1,1,0,3,3,6,7,8,6,19,8,21,18,21,0,0,1,0,2,4,0,2,2,11,2,2,21,12,29,0,0,0,0,0,0,1,8,9,3,3,2,2,2,5,1,1,1,1,1,0,0,0,1,1,1,1,2,1,6,3,5,7,8,11
1013,9,0,0,0,4,4,2,3,3,3,17,1,3,25,1,2,1,1,1,3,1,1,3,1,1,3,1,13,3,1,12,0,0,0,0,0,0,3,1,0,17,2,9,6,4,0,2,4,8,15,32,0,0,0,0,0,0,2,1,2,2,1,2,18,16,5
1014,9,0,0,0,3,1,1,9,1,6,5,15,6,36,11,12,1,1,1,3,1,1,3,1,1,3,1,13,3,1,35,0,0,0,0,0,0,3,1,0,17,2,9,6,4,0,2,4,8,14,30,0,0,0,0,0,0,2,1,2,2,1,2,1,1,2
1015,2,1,0,0,1,0,0,1,6,9,3,13,9,8,8,17,1,0,0,1,0,3,9,7,6,9,7,6,5,9,4,0,0,0,0,0,0,0,0,7,2,8,10,15,13,4,2,2,2,5,9,0,0,0,0,0,3,6,6,7,12,13,12,14,15,15
1016,3,1,0,0,1,0,0,1,5,0,14,9,19,5,28,36,1,1,0,1,0,0,7,0,0,7,0,0,13,0,0,0,0,0,0,0,0,3,1,0,1,10,0,33,22,35,2,2,5,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,8,1,0,0,4,4,4,3,6,4,16,6,10,29,26,5,1,0,0,1,0,0,1,3,0,19,3,18,25,17,18,0,0,0,0,0,0,3,1,0,1,10,0,1,1,0,2,2,3,7,11,0,0,0,0,0,0,0,3,0,11,7,7,19,10,10
1018,8,0,0,0,4,4,2,3,3,3,8,5,10,2,13,29,1,0,0,1,0,3,1,0,0,16,13,0,14,15,19,0,0,0,0,0,0,3,1,0,12,9,13,10,12,12,2,2,4,9,17,0,0,0,5,0,0,8,9,0,14,18,18,31,31,29
1019,5,0,1,1,0,3,3,0,7,7,0,7,16,0,6,24,0,0,1,0,4,3,0,2,2,0,14,2,33,37,30,0,0,0,0,0,0,1,8,9,3,3,2,27,5,3,1,1,1,2,3,0,0,0,1,1,1,1,2,1,1,2,1,27,27,23
1020,4,1,0,0,1,0,4,8,5,4,16,6,4,18,29,27,1,1,0,1,0,0,7,0,0,7,0,0,13,0,0,0,0,0,0,0,0,3,1,0,1,10,0,1,1,0,2,2,4,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021,4,1,0,0,1,0,4,8,6,4,13,6,14,38,10,10,1,0,0,1,0,0,1,0,0,1,12,18,1,20,20,0,0,0,0,0,0,3,1,0,1,10,0,1,1,31,2,2,4,9,22,0,0,0,0,0,0,0,0,0,0,9,0,6,5,4
1022,4,1,0,0,1,0,4,8,8,4,13,6,10,11,27,27,1,0,0,1,0,0,1,0,0,7,0,0,13,0,0,0,0,0,0,0,0,3,1,0,1,10,0,18,33,30,2,2,4,8,16,0,0,0,0,0,0,0,0,0,0,0,0,32,32,30
1023,8,1,0,0,1,0,0,8,5,0,16,9,4,10,29,29,1,1,0,1,0,0,7,3,0,7,0,0,7,27,26,0,0,0,0,0,0,3,1,0,1,10,0,1,1,0,2,2,5,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
1024,8,0,0,0,4,4,2,5,3,6,5,3,6,19,9,18,1,0,0,1,0,3,8,0,3,8,10,11,8,10,17,0,0,0,0,0,0,3,1,0,17,2,9,1,1,0,2,5,10,20,40,0,0,0,0,0,0,3,1,4,5,11,3,5,7,13
1025,3,1,0,0,1,0,0,1,5,0,14,9,19,27,21,14,1,1,0,1,0,0,7,0,0,7,0,0,29,27,26,0,0,0,0,0,0,3,1,0,1,10,0,1,9,0,2,2,4,9,22,0,0,0,0,0,0,0,0,3,7,0,4,12,9,9
1026,3,1,0,0,1,0,4,8,6,4,11,10,14,16,33,10,1,0,0,1,0,0,1,0,0,1,12,18,1,20,20,0,0,0,0,0,0,3,1,0,1,10,0,1,1,31,2,2,3,6,10,0,0,0,0,0,0,0,0,0,0,9,0,6,5,4
1027,3,1,0,0,1,0,4,1,9,5,16,9,5,10,17,38,1,0,0,1,0,0,1,3,0,19,11,12,23,21,9,0,0,0,0,0,0,3,1,0,1,10,0,29,27,39,2,2,5,10,23,0,0,0,0,0,0,0,0,3,7,7,7,26,25,21
1028,6,0,0,0,4,4,2,3,3,3,17,12,15,7,25,32,1,1,0,4,3,0,5,6,5,5,6,5,10,8,3,0,0,0,0,0,0,3,1,0,11,0,8,9,3,17,2,5,10,19,38,0,0,0,0,0,0,3,1,4,3,6,3,2,11,7
1029,7,0,1,1,0,3,3,2,2,7,2,2,17,4,39,21,0,0,1,0,2,4,0,2,2,0,19,2,0,3,2,0,0,0,0,0,0,1,8,9,3,3,2,2,2,5,1,1,1,2,3,0,0,0,1,1,1,1,2,1,1,2,1,24,24,1
1030,6,0,1,1,0,3,3,2,7,7,2,14,2,26,30,33,1,0,0,1,0,0,1,3,0,13,11,10,12,6,27,1,1,1,2,3,1,4,5,3,8,12,7,14,6,2,1,1,1,4,7,1,1,0,0,3,0,9,3,9,11,19,19,35,33,37
1031,3,1,0,0,1,0,0,1,5,0,14,9,19,5,28,36,1,1,0,1,0,0,7,0,0,7,0,0,29,27,26,0,0,0,0,0,0,3,1,0,1,10,0,33,22,35,2,2,5,11,25,0,0,0,0,0,0,0,0,3,7,0,4,12,14,9
1032,4,1,0,0,1,0,4,8,6,4,13,6,14,38,10,27,1,1,0,1,0,0,7,0,0,7,0,0,13,0,0,0,0,0,0,0,0,3,1,0,1,10,0,1,1,0,2,2,4,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,0,0,0,0,4,4,2,3,3,3,17,12,3,19,3,32,1,1,0,4,3,0,5,6,5,5,6,5,36,8,36,0,0,0,0,0,0,3,1,0,0,1,3,28,39,37,2,5,9,17,36,0,0,0,0,0,0,3,1,2,3,6,3,2,6,6
1034,2,1,0,0,4,4,2,9,9,5,5,3,5,20,17,18,1,1,1,3,1,1,3,1,1,14,15,1,22,19,1,0,0,0,0,0,0,3,1,0,17,2,9,38,9,28,2,4,7,13,29,0,0,0,0,0,0,2,1,3,4,4,8,4,3,3
1035,8,0,0,0,3,1,1,4,5,3,8,17,13,34,19,22,1,0,0,1,0,0,7,0,0,7,0,0,13,0,0,0,0,0,0,0,0,3,1,0,1,10,0,1,4,0,2,2,4,9,18,0,0,0,0,0,0,2,0,0,0,1,0,0,13,28
1036,1,0,0,0,4,4,2,3,3,3,17,12,3,7,3,32,1,1,1,4,1,3,4,5,3,4,5,3,4,4,5,0,0,0,0,0,0,3,1,0,0,1,3,6,4,0,2,5,9,17,35,0,0,0,0,0,0,3,3,2,3,5,6,10,6,6
1037,1,1,0,0,2,2,0,7,9,5,12,9,5,10,17,38,1,0,1,2,1,3,2,9,4,2,9,4,30,28,7,0,0,0,0,0,0,8,6,8,13,17,19,17,21,24,2,3,6,12,27,0,0,1,2,2,2,4,4,5,9,10,10,13,12,12
1038,7,0,1,1,0,3,3,6,7,8,6,19,8,21,18,21,0,0,1,0,2,4,0,2,2,0,19,2,0,3,2,0,0,0,0,0,0,1,8,9,3,3,2,2,2,5,1,1,1,1,2,0,0,0,1,1,1,1,2,1,1,3,1,9,2,1
1039,9,1,0,0,3,1,0,4,5,0,8,5,4,7,25,15,1,1,1,3,1,1,3,1,1,3,1,13,3,1,35,0,0,0,0,0,0,3,1,0,17,2,9,6,4,0,2,4,8,15,31,0,0,0,0,0,0,2,1,2,2,1,2,1,1,2
1040,2,0,0,0,3,1,1,9,8,3,9,8,18,30,2,9,1,1,1,3,1,1,3,1,1,14,15,1,22,19,1,0,0,0,0,0,0,3,1,0,17,2,9,38,9,28,2,4,7,13,28,0,0,0,0,0,0,2,1,3,4,4,8,4,3,3
1041,7,0,1,1,0,3,3,2,2,7,2,2,17,26,12,7,0,0,1,0,2,4,0,2,2,11,16,2,26,30,32,0,0,0,0,0,0,1,8,9,3,3,2,2,2,5,1,1,1,4,8,0,0,0,1,1,1,1,2,1,16,2,15,30,30,25
1042,9,0,0,0,4,4,2,3,3,3,17,1,3,25,1,2,1,1,1,3,1,1,3,1,1,3,1,13,3,1,12,0,0,0,0,0,0,3,1,0,17,2,9,6,37,0,2,4,8,15,32,0,0,0,0,0,0,2,1,2,2,1,2,18,16,5
1043,8,1,0,0,4,4,0,9,9,5,5,15,5,35,11,18,1,1,1,3,1,1,3,1,1,14,15,1,22,19,1,0,0,0,0,0,0,3,1,0,17,2,9,38,9,28,2,5,10,18,37,0,0,0,0,0,0,2,1,3,4,4,8,4,3,3
1044,3,1,0,0,1,0,4,8,6,4,11,10,14,16,33,10,1,0,0,1,0,0,1,0,0,1,12,18,1,20,20,0,0,0,0,0,0,3,1,0,1,10,0,1,1,31,2,2,3,6,10,0,0,0,0,0,0,0,0,0,0,9,0,6,5,4
1045,7,0,1,1,0,3,3,6,7,8,6,19,8,4,39,21,0,0,1,0,2,4,0,2,2,0,19,2,0,3,2,0,0,0,0,0,0,1,8,9,3,3,2,2,2,5,1,1,1,2,3,0,0,0,1,1,1,1,2,1,1,2,1,24,24,1
1046,4,1,0,0,1,0,0,8,5,0,8,5,4,18,29,29,1,1,0,1,0,0,7,0,0,7,0,0,13,0,0,0,0,0,0,0,0,3,1,0,1,10,0,1,1,0,2,2,4,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,4,1,0,0,1,0,4,8,8,4,13,6,10,11,27,27,1,0,0,1,0,0,1,0,0,7,0,0,13,0,0,0,0,0,0,0,0,3,1,0,1,10,0,18,33,30,2,2,4,8,16,0,0,0,0,0,0,0,0,0,0,0,0,32,32,30
1048,1,1,0,0,1,0,4,8,6,4,13,6,10,29,26,5,1,0,0,1,0,0,1,3,0,19,3,18,25,17,18,0,0,0,0,0,0,3,1,0,1,10,0,1,1,0,2,2,3,7,11,0,0,0,0,0,0,0,3,0,11,7,7,19,10,10
1049,5,0,1,1,0,3,3,0,7,7,0,7,16,0,6,24,0,0,1,0,4,3,0,2,2,0,14,2,33,37,30,0,0,0,0,0,0,1,8,9,3,3,2,27,5,3,1,1,1,2,3,0,0,0,1,1,1,1,2,1,1,2,1,27,27,23
