doc_idx,true_label,kmeans_k4_s0,kmeans_k4_s1,kmeans_k4_s2,kmeans_k7_s0,kmeans_k7_s1,kmeans_k7_s2,kmeans_k14_s0,kmeans_k14_s1,kmeans_k14_s2,kmeans_k28_s0,kmeans_k28_s1,kmeans_k28_s2,kmeans_k56_s0,kmeans_k56_s1,kmeans_k56_s2,gmm_k4_s0,gmm_k4_s1,gmm_k4_s2,gmm_k7_s0,gmm_k7_s1,gmm_k7_s2,gmm_k14_s0,gmm_k14_s1,gmm_k14_s2,gmm_k28_s0,gmm_k28_s1,gmm_k28_s2,gmm_k56_s0,gmm_k56_s1,gmm_k56_s2,spectral_k4_s0,spectral_k4_s1,spectral_k4_s2,spectral_k7_s0,spectral_k7_s1,spectral_k7_s2,spectral_k14_s0,spectral_k14_s1,spectral_k14_s2,spectral_k28_s0,spectral_k28_s1,spectral_k28_s2,spectral_k56_s0,spectral_k56_s1,spectral_k56_s2,ward_k4,ward_k7,ward_k14,ward_k28,ward_k56,leiden_k4_s0,leiden_k4_s1,leiden_k4_s2,leiden_k7_s0,leiden_k7_s1,leiden_k7_s2,leiden_k14_s0,leiden_k14_s1,leiden_k14_s2,leiden_k28_s0,leiden_k28_s1,leiden_k28_s2,leiden_k56_s0,leiden_k56_s1,leiden_k56_s2
469,3,1,2,0,1,0,0,11,4,3,6,17,18,14,52,24,1,2,0,1,2,0,1,4,0,1,4,22,35,48,17,2,2,2,3,1,4,5,5,3,4,19,23,32,29,18,1,1,2,2,5,1,1,1,1,1,1,0,0,0,13,10,9,13,16,36
470,9,3,3,2,5,3,4,6,6,9,2,23,20,2,18,16,0,1,1,6,1,1,8,1,8,24,18,21,27,47,8,1,0,0,4,4,5,5,7,3,26,21,25,37,2,38,4,7,13,25,51,0,0,0,0,0,0,10,8,10,16,19,16,26,47,23
471,2,3,3,1,3,6,1,9,10,1,8,18,1,22,22,1,0,1,1,6,1,1,8,11,9,11,10,18,7,41,9,1,0,0,4,4,5,8,11,6,1,2,2,54,35,21,4,7,12,23,44,0,0,0,0,0,0,2,4,5,7,8,7,2,1,2
472,3,1,2,0,1,2,0,11,4,7,19,17,24,36,17,10,1,2,0,1,2,0,1,4,0,1,11,22,28,25,34,2,2,2,5,6,3,5,5,3,4,19,23,48,53,43,1,1,2,3,6,1,1,1,1,1,1,0,0,0,3,10,9,37,38,33
473,7,3,3,1,3,6,1,8,10,8,18,25,22,54,34,4,0,1,1,6,1,1,2,8,1,15,24,1,13,21,1,1,0,0,4,4,5,1,7,13,13,17,10,8,20,47,4,7,13,24,47,0,0,0,0,0,0,7,7,8,5,5,5,7,6,7
474,12,2,0,3,4,0,2,5,0,3,14,13,21,41,10,34,1,0,0,1,0,6,5,0,6,6,0,6,31,0,5,2,2,2,3,1,4,7,0,5,6,7,11,1,3,5,1,2,3,8,19,1,1,1,4,4,5,4,3,2,2,0,1,1,4,5
475,10,0,0,2,0,4,5,10,8,6,27,20,19,5,29,50,2,3,2,2,3,2,3,12,13,17,21,19,22,26,20,0,1,3,6,2,1,3,9,4,16,4,8,49,52,14,2,3,7,14,30,2,2,2,2,2,2,13,13,13,23,22,23,25,23,22
476,5,1,2,0,1,2,0,2,2,0,5,27,25,25,25,13,1,2,0,1,2,0,1,4,0,23,16,13,33,34,18,2,2,2,5,6,3,5,5,3,24,0,26,51,31,17,1,1,2,7,16,1,1,1,1,1,1,0,0,0,26,26,26,44,45,45
477,6,3,3,1,3,6,3,0,11,2,25,4,15,0,42,37,0,1,1,0,6,5,0,13,5,14,5,5,15,33,55,1,0,0,0,5,0,13,2,2,15,20,12,29,50,51,4,6,11,22,43,0,0,0,5,5,4,3,2,3,10,12,11,20,20,16
478,13,2,0,3,2,5,6,7,13,13,7,12,14,10,2,27,1,0,0,5,4,4,6,6,4,5,7,4,5,30,54,2,2,2,3,1,4,0,6,9,11,1,24,5,6,48,1,2,5,11,24,1,1,1,3,3,3,5,5,4,0,3,0,0,0,0
479,10,0,0,2,0,4,5,13,8,6,27,20,8,16,32,15,2,3,2,2,3,2,3,12,13,12,15,15,25,52,35,0,1,3,6,2,1,12,12,8,8,12,20,19,28,29,2,3,6,12,27,2,2,2,2,2,2,1,1,1,4,4,3,14,12,12
480,10,0,0,2,0,4,5,10,3,6,27,7,8,13,29,23,2,3,2,2,3,2,3,2,2,2,2,27,38,54,51,0,1,3,6,2,1,3,9,4,16,4,8,49,52,14,2,3,7,14,30,2,2,2,2,2,2,1,1,1,4,4,3,10,46,32
481,5,1,2,0,1,2,0,11,4,0,17,8,17,36,17,22,1,2,0,1,2,0,11,4,11,13,20,26,37,44,36,2,2,2,5,6,3,2,3,12,4,19,23,45,37,33,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,7,6,21,31,6
482,4,1,2,0,1,2,0,1,7,7,11,3,24,49,27,10,1,2,0,1,2,0,1,4,0,23,16,13,29,51,30,2,2,2,5,6,3,5,5,3,4,19,23,23,4,1,1,1,2,4,12,1,1,1,1,1,1,0,0,0,14,18,14,29,40,46
483,6,3,3,1,3,6,3,0,11,2,25,4,15,0,42,37,0,1,1,0,6,5,0,13,5,14,5,5,15,33,55,1,0,0,0,5,0,13,2,2,15,20,12,29,50,51,4,6,11,21,39,0,0,0,5,5,4,3,2,3,10,12,11,20,20,16
484,4,1,2,0,1,2,0,11,7,7,21,16,6,33,54,35,1,2,0,1,2,0,1,4,0,27,19,20,24,23,23,2,2,2,5,6,3,5,5,3,4,19,23,6,9,6,1,1,2,4,10,1,1,1,1,1,1,0,0,0,11,2,18,22,18,20
485,12,2,0,3,4,0,2,5,0,3,14,13,21,41,36,42,1,0,0,1,0,6,5,0,6,6,0,6,31,38,5,2,2,2,3,1,4,7,0,5,6,7,11,1,3,5,1,2,3,8,19,1,1,1,4,4,5,4,3,2,2,0,1,1,4,5
486,7,3,3,1,3,6,1,8,10,8,18,25,22,19,35,4,0,1,1,6,1,1,2,8,1,15,24,1,13,21,1,1,0,0,4,4,5,1,7,13,13,17,10,8,20,47,4,7,13,24,47,0,0,0,0,0,0,7,7,8,5,5,5,7,6,7
487,8,3,3,1,5,3,4,3,12,9,10,24,9,55,53,8,0,1,1,4,6,1,7,9,7,19,22,7,17,45,15,1,0,0,4,4,5,11,1,0,25,5,1,40,48,40,3,5,10,20,37,0,0,0,0,0,0,6,6,6,12,13,13,6,9,8
488,2,3,3,1,3,6,1,9,10,4,20,11,1,11,12,45,0,1,1,6,1,1,8,11,9,25,13,9,21,31,50,1,0,0,4,4,5,8,11,6,2,26,0,7,34,20,4,7,14,27,54,0,0,0,0,0,0,2,4,5,18,14,19,12,14,10
489,6,3,3,1,3,6,3,0,11,11,26,4,27,42,14,25,0,1,1,0,6,5,0,7,5,0,17,11,42,32,11,1,0,0,0,5,0,4,8,1,27,23,18,47,26,34,4,6,11,21,40,0,0,0,5,5,4,9,10,3,9,11,10,3,2,1
490,5,1,2,0,1,2,0,2,4,0,17,8,17,20,17,22,1,2,0,1,2,0,11,4,11,13,20,26,37,44,36,2,2,2,5,6,3,2,5,3,4,19,23,45,37,33,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,7,6,21,10,6
491,6,3,3,1,3,6,3,0,11,11,26,4,27,42,14,25,0,1,1,0,6,5,0,7,5,0,17,11,47,53,11,1,0,0,0,5,0,4,8,1,9,8,13,2,1,1,4,6,11,21,39,0,0,0,5,5,4,9,10,3,9,11,10,3,2,1
492,11,0,0,2,0,4,5,12,3,6,3,7,4,38,48,5,2,3,2,2,3,2,3,2,2,2,2,2,44,43,16,0,1,3,6,2,1,3,9,4,16,4,8,27,36,36,2,3,7,13,28,2,2,2,2,2,2,1,1,1,1,1,2,8,15,17
493,2,3,3,1,3,6,1,9,10,1,8,18,1,22,22,11,0,1,1,6,1,1,8,11,9,11,10,18,49,7,9,1,0,0,4,4,5,8,11,6,1,2,2,54,35,21,4,7,12,23,44,0,0,0,0,0,0,2,4,5,7,8,7,2,1,2
494,1,2,0,3,4,0,2,5,0,12,15,0,2,28,39,3,1,0,0,1,0,6,5,0,6,6,0,6,6,36,37,2,2,2,3,1,4,7,0,5,0,13,7,35,33,35,4,7,14,28,56,1,1,1,4,4,5,4,3,2,27,27,27,36,32,42
495,1,3,3,1,3,6,1,8,9,4,16,1,13,54,1,4,0,1,1,6,1,1,2,8,1,15,6,23,20,37,28,1,0,0,4,4,5,1,7,13,0,13,7,2,1,9,4,7,13,25,50,0,0,0,0,0,0,7,7,8,5,5,5,34,34,37
496,13,2,0,3,2,5,6,7,13,13,7,12,14,21,7,27,1,0,0,5,4,4,6,6,4,5,7,4,48,30,4,2,2,2,3,1,4,0,6,9,11,1,24,5,6,48,1,2,5,11,24,1,1,1,3,3,3,5,5,4,0,3,0,0,0,0
497,12,2,0,3,4,0,2,5,0,3,14,19,23,53,20,44,1,0,0,1,0,6,5,0,6,6,0,6,31,38,5,2,2,2,3,1,4,7,0,5,6,7,11,1,3,5,1,2,3,8,18,1,1,1,4,4,5,4,3,2,2,0,1,1,7,28
498,14,2,2,3,2,5,6,7,5,0,23,22,2,30,39,3,1,0,0,5,4,4,10,6,4,21,14,17,14,18,14,2,2,2,5,6,3,5,5,3,12,9,4,2,1,1,1,2,4,9,21,1,1,1,1,1,1,8,9,9,8,9,8,53,43,49
499,13,2,0,3,2,5,6,7,13,13,7,12,14,21,7,31,1,0,0,5,4,4,6,6,4,5,7,4,48,30,4,2,2,2,3,1,4,0,6,9,11,1,24,5,6,48,1,2,5,11,24,1,1,1,3,3,3,5,5,4,0,3,0,0,0,0
500,2,3,3,1,3,6,1,9,10,1,8,18,1,22,22,11,0,1,1,6,1,1,8,11,9,11,10,18,49,7,9,1,0,0,4,4,5,8,11,6,1,2,2,54,35,21,4,7,12,23,45,0,0,0,0,0,0,2,4,5,7,8,7,2,1,2
501,11,0,0,2,0,4,5,12,3,6,3,7,4,3,48,5,2,3,2,2,3,2,3,2,2,2,2,2,44,43,16,0,1,3,6,2,1,3,9,4,16,4,8,27,36,36,2,3,7,13,28,2,2,2,2,2,2,1,1,1,1,1,2,8,8,17
502,4,1,2,0,1,2,0,11,4,0,21,16,6,33,54,53,1,2,0,1,2,0,1,4,0,27,19,20,24,23,23,2,2,2,5,6,3,5,5,3,4,19,23,6,9,6,1,1,2,4,10,1,1,1,1,1,1,0,0,0,11,2,18,22,18,20
503,7,3,3,1,3,6,1,8,10,8,18,25,22,19,34,4,0,1,1,6,1,1,2,8,1,15,24,1,13,21,1,1,0,0,4,4,5,1,7,13,13,17,10,8,20,47,4,7,13,24,47,0,0,0,0,0,0,7,7,8,5,5,5,7,6,7
504,9,3,3,2,5,3,4,6,6,10,2,23,20,2,44,49,0,1,1,6,1,1,8,1,8,25,13,21,41,11,24,1,0,0,4,4,5,5,7,3,2,26,0,53,47,30,3,5,10,18,34,0,0,0,0,0,0,10,4,10,16,16,16,39,41,43
505,12,2,0,3,4,0,2,5,0,3,14,13,21,41,10,42,1,0,0,1,0,6,5,0,6,6,0,6,31,0,39,2,2,2,3,1,4,7,0,5,6,7,11,1,3,5,1,2,3,8,19,1,1,1,4,4,5,4,3,2,2,0,1,11,4,5
506,6,3,3,1,3,6,3,0,11,11,26,4,27,12,14,32,0,1,1,0,6,5,0,7,5,0,17,11,47,53,11,1,0,0,0,5,0,4,8,1,9,8,13,2,1,1,4,6,11,21,39,0,0,0,5,5,4,9,10,3,9,11,10,3,2,1
507,12,2,0,3,4,0,2,5,0,3,14,19,23,53,20,44,1,0,0,1,0,6,5,0,6,6,0,6,31,38,5,2,2,2,3,1,4,7,0,5,6,7,11,1,3,5,1,2,3,8,18,1,1,1,4,4,5,4,3,2,2,0,1,11,7,5
508,6,3,3,1,3,6,3,0,11,11,0,4,27,12,14,32,0,1,1,0,6,5,0,7,5,0,17,11,0,9,52,1,0,0,0,5,0,4,8,1,9,8,13,18,0,53,4,6,11,21,39,0,0,0,5,5,4,9,10,3,9,11,10,3,2,1
509,11,0,0,2,0,4,5,13,8,6,4,20,19,34,41,30,2,3,2,2,3,2,3,2,2,2,2,2,16,39,44,0,1,3,6,2,1,3,9,4,16,4,8,3,7,2,2,3,6,12,26,2,2,2,2,2,2,1,1,1,1,1,2,23,15,25
510,7,3,3,1,3,6,1,8,9,8,18,26,13,54,55,3,0,1,1,6,1,1,13,5,12,9,12,12,9,29,27,2,2,2,4,4,5,5,7,3,0,13,7,2,1,9,4,7,13,24,47,0,0,0,0,0,4,3,2,7,6,6,4,52,32,53
511,10,0,0,2,0,4,5,10,3,6,27,7,8,43,29,50,2,3,2,2,3,2,3,12,13,12,15,15,25,52,35,0,1,3,6,2,1,12,12,8,8,12,20,49,52,14,2,3,7,14,30,2,2,2,2,2,2,1,1,1,4,4,3,14,12,12
512,10,0,0,2,0,4,5,13,8,6,4,20,8,16,32,15,2,3,2,2,3,2,3,12,13,12,15,15,25,52,35,0,1,3,6,2,1,12,12,8,8,12,20,19,28,29,2,3,6,12,27,2,2,2,2,2,2,1,1,1,4,4,3,14,12,12
513,14,2,0,3,2,5,6,7,5,13,23,22,2,6,40,2,1,0,0,5,4,4,10,6,4,21,14,17,14,18,14,2,2,2,3,1,4,0,6,9,12,9,4,4,10,52,1,2,4,9,20,1,1,1,3,3,3,8,9,9,8,9,8,4,5,4
514,12,2,0,3,4,0,2,5,0,3,14,19,23,53,20,44,1,0,0,1,0,6,5,0,6,6,0,6,31,38,5,2,2,2,3,1,4,7,0,5,6,7,11,1,3,5,1,2,3,8,18,1,1,1,4,4,5,4,3,2,2,0,1,11,7,29
515,5,1,2,0,1,2,0,11,4,0,19,8,17,36,17,22,1,2,0,1,2,0,11,4,11,13,20,26,37,44,36,2,2,2,5,6,3,2,3,12,4,19,23,45,37,33,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,7,6,21,10,6
516,12,2,0,3,4,0,2,5,0,3,14,13,21,41,10,42,1,0,0,1,0,6,5,0,6,6,0,6,31,0,5,2,2,2,3,1,4,7,0,5,6,7,11,1,3,5,1,2,3,8,19,1,1,1,4,4,5,4,3,2,2,0,1,1,7,28
517,6,3,3,1,3,6,3,0,11,11,26,4,27,42,14,17,0,1,1,0,6,5,0,7,5,0,17,11,47,53,52,1,0,0,0,5,0,4,8,1,9,8,13,52,40,13,4,6,11,21,39,0,0,0,5,5,4,9,10,3,9,11,10,3,2,1
518,11,0,0,2,0,4,5,12,3,6,3,7,4,38,46,9,2,3,2,2,3,2,3,2,2,2,2,2,16,39,44,0,1,3,6,2,1,3,9,4,16,4,8,3,7,2,2,3,6,12,26,2,2,2,2,2,2,1,1,1,1,1,2,23,15,25
519,14,2,0,3,2,5,6,7,5,13,23,22,2,30,40,39,1,0,0,5,4,4,10,6,4,21,14,17,14,18,14,2,2,2,5,6,3,5,5,3,12,9,4,4,10,52,1,2,4,9,20,1,1,1,3,3,3,8,9,9,8,9,8,4,5,4
520,13,2,0,3,2,5,6,7,13,13,7,12,14,21,7,31,1,0,0,5,4,4,6,6,4,5,7,4,5,30,54,2,2,2,3,1,4,0,6,9,11,1,24,5,6,48,1,2,5,11,24,1,1,1,3,3,3,5,5,4,0,3,0,0,0,0
521,4,1,2,0,1,2,0,1,7,7,11,3,26,49,16,36,1,2,0,1,2,0,1,4,0,23,16,13,33,34,18,2,2,2,5,6,3,5,5,3,24,0,26,2,1,1,1,1,2,7,16,1,1,1,1,1,1,0,0,0,26,26,26,44,45,45
522,9,3,3,2,5,3,4,6,6,10,2,23,20,2,8,16,0,1,1,6,1,1,8,1,8,24,18,21,27,47,8,1,0,0,4,4,5,5,7,3,26,21,25,2,1,1,3,5,10,18,35,0,0,0,0,0,0,10,8,10,16,19,16,26,25,23
523,3,2,0,3,4,0,2,5,0,3,6,17,5,37,52,24,1,2,0,1,2,0,1,4,0,1,4,22,35,48,17,2,2,2,3,1,4,5,5,3,4,19,23,32,29,18,1,1,2,2,4,1,1,1,1,1,1,4,3,2,13,10,9,13,16,24
524,8,0,3,2,5,3,4,3,6,9,2,23,9,29,5,40,0,1,1,4,6,1,7,9,7,19,22,7,51,8,33,1,0,0,4,4,5,11,1,0,25,5,1,22,17,24,3,5,10,19,36,0,0,0,0,0,0,6,6,6,12,13,13,6,9,8
525,7,3,3,1,3,6,1,8,10,8,18,25,22,54,1,4,0,1,1,6,1,1,2,8,1,15,24,1,54,21,1,1,0,0,4,4,5,1,7,13,13,17,10,8,20,47,4,7,13,24,47,0,0,0,0,0,0,7,7,8,5,5,5,7,6,7
526,2,3,3,1,3,6,1,9,10,1,8,9,1,22,37,41,0,1,1,6,1,1,8,11,9,11,10,18,7,41,9,1,0,0,4,4,5,8,11,6,1,2,2,10,12,0,4,7,12,23,46,0,0,0,0,0,0,2,4,5,7,8,7,2,1,2
527,7,3,3,1,3,6,1,8,9,8,16,1,22,54,1,4,0,1,1,6,1,1,2,8,1,15,6,23,20,37,28,1,0,0,4,4,5,1,7,13,0,13,7,33,46,4,4,7,13,25,49,0,0,0,0,0,0,7,7,8,5,5,5,34,34,37
528,11,0,0,2,0,4,5,13,8,6,4,20,19,34,41,30,2,3,2,2,3,2,3,2,2,2,2,2,16,39,44,0,1,3,6,2,1,3,9,4,16,4,8,3,7,2,2,3,6,12,26,2,2,2,2,2,2,1,1,1,1,1,2,23,15,25
529,6,3,3,1,3,6,3,0,11,11,26,4,27,42,14,17,0,1,1,0,6,5,0,7,5,0,17,11,47,53,52,1,0,0,0,5,0,4,8,1,9,8,13,52,40,13,4,6,11,21,39,0,0,0,5,5,4,9,10,3,9,11,10,3,2,1
530,7,3,3,1,3,6,1,8,10,8,18,25,22,54,35,4,0,1,1,6,1,1,2,8,1,15,24,1,13,21,1,1,0,0,4,4,5,1,7,13,13,17,10,8,20,47,4,7,13,24,47,0,0,0,0,0,0,7,7,8,5,5,5,7,6,7
531,1,2,0,3,4,0,2,5,0,3,14,0,23,53,20,44,1,0,0,1,0,6,5,0,6,6,0,6,6,36,37,2,2,2,3,1,4,7,0,5,6,7,11,35,33,35,1,1,2,2,3,1,1,1,4,4,5,4,3,2,27,27,27,36,32,42
532,3,1,2,0,2,5,6,7,4,13,19,12,24,36,2,27,1,2,0,1,2,0,1,4,0,1,27,22,28,4,46,2,2,2,5,6,3,0,6,9,4,19,23,48,53,43,1,1,2,3,6,1,1,1,1,1,1,5,5,4,3,10,9,37,38,33
533,10,0,0,2,0,4,5,13,8,6,4,20,8,16,32,30,2,3,2,2,3,2,3,12,13,12,15,27,2,19,2,0,1,3,6,2,1,12,12,8,8,12,20,44,54,10,2,3,6,12,27,2,2,2,2,2,2,1,1,1,4,4,3,19,21,18
534,14,2,0,1,3,6,1,8,9,4,20,14,13,18,28,46,0,1,1,6,1,1,13,1,12,18,1,14,19,1,19,1,0,0,4,4,5,5,7,3,23,14,16,21,15,11,4,7,14,28,55,0,0,0,2,0,3,2,8,7,20,21,21,40,42,40
535,3,1,2,0,1,2,0,11,7,7,6,17,18,1,27,24,1,2,0,1,2,0,1,4,0,1,4,22,53,48,17,2,2,2,5,6,3,5,5,3,4,19,23,23,4,1,1,1,2,3,6,1,1,1,1,1,1,0,0,0,13,10,9,13,16,36
536,8,3,3,2,5,3,4,3,12,9,10,24,9,7,53,8,0,1,1,4,6,1,12,9,7,7,9,16,39,28,31,1,0,0,4,4,5,11,1,0,25,5,1,39,23,55,3,5,10,20,38,0,0,0,0,0,0,6,6,6,12,13,13,6,13,13
537,7,3,3,1,3,6,1,8,10,8,18,25,22,54,35,21,0,1,1,6,1,1,2,8,1,15,24,1,54,21,1,1,0,0,4,4,5,1,7,13,13,17,10,8,20,47,4,7,13,24,47,0,0,0,0,0,0,7,7,8,5,5,5,7,6,7
538,1,3,3,1,3,6,1,8,9,12,16,26,13,46,55,38,0,1,1,6,1,1,13,5,12,9,12,12,9,29,27,1,0,0,4,4,5,5,7,3,0,13,7,55,14,44,4,7,14,26,53,0,0,0,0,0,4,3,2,7,6,6,4,5,3,3
539,12,2,0,3,4,0,2,5,0,3,14,13,23,28,0,34,1,0,0,1,0,6,5,0,6,6,0,6,31,38,5,2,2,2,3,1,4,7,0,5,6,7,11,1,3,5,1,2,3,8,19,1,1,1,4,4,5,4,3,2,2,0,1,1,4,5
540,3,2,2,3,4,0,2,5,0,3,6,17,5,37,52,24,1,0,0,1,0,6,5,0,6,6,0,6,6,36,37,2,2,2,3,1,4,7,0,5,6,7,11,32,29,18,1,1,2,2,4,1,1,1,4,4,5,4,3,2,13,10,9,13,16,24
541,13,2,0,3,2,5,6,7,13,13,7,12,14,21,2,27,1,0,0,5,4,4,6,6,4,5,7,4,48,30,4,2,2,2,3,1,4,0,6,9,11,1,24,5,6,48,1,2,4,9,21,1,1,1,3,3,3,5,5,4,0,3,0,0,0,0
542,10,0,0,2,0,4,5,13,8,6,4,20,19,44,26,7,2,3,2,2,3,2,3,12,13,17,26,19,22,16,20,0,1,3,6,2,1,10,4,10,21,18,19,9,22,37,2,3,6,12,26,2,2,2,2,2,2,13,13,13,23,22,23,25,23,22
543,5,1,2,0,1,2,0,2,4,0,17,8,17,20,17,22,1,2,0,1,2,0,11,4,11,13,20,26,37,44,36,2,2,2,5,6,3,2,3,12,10,11,17,45,37,33,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,7,6,21,10,6
544,3,1,2,0,4,0,2,1,7,7,6,17,18,37,52,24,1,2,0,1,2,0,1,4,0,1,4,22,53,48,17,2,2,2,5,6,3,5,5,3,4,19,23,32,29,18,1,1,2,2,5,1,1,1,1,1,1,0,0,0,13,10,9,43,16,41
545,2,3,3,1,3,6,1,8,9,4,20,11,13,4,12,51,0,1,1,6,1,1,8,11,9,25,13,9,21,31,50,1,0,0,4,4,5,5,7,3,2,26,0,7,34,20,4,7,14,27,54,0,0,0,0,0,0,2,4,5,18,14,19,12,14,10
546,14,3,0,1,3,6,1,8,9,4,20,14,13,18,28,46,0,1,1,6,1,1,13,1,12,18,1,14,19,1,19,1,0,0,4,4,5,5,7,3,23,14,16,21,15,11,4,7,14,28,55,0,0,0,2,0,3,2,8,7,20,21,21,40,42,40
547,13,2,0,3,2,5,6,7,13,13,12,2,14,35,15,43,1,0,0,5,4,4,6,6,4,5,23,24,26,24,29,2,2,2,3,1,4,0,6,9,18,22,21,14,25,31,1,2,5,11,23,1,1,1,3,3,3,5,5,4,0,25,0,24,22,19
548,6,3,3,1,3,6,3,0,11,11,26,4,27,12,14,32,0,1,1,0,6,5,0,7,5,0,17,11,0,9,52,1,0,0,0,5,0,4,8,1,9,8,13,18,0,53,4,6,11,21,39,0,0,0,5,5,4,9,10,3,9,11,10,3,2,1
549,1,3,3,1,3,6,1,8,9,12,15,26,13,45,31,54,0,1,1,6,1,1,13,1,12,4,1,23,52,5,12,1,0,0,4,4,5,5,7,3,0,13,7,2,1,1,4,7,14,26,53,0,0,0,0,0,4,3,2,7,10,12,11,42,44,44
550,7,3,3,1,3,6,1,8,10,8,18,25,22,27,38,4,0,1,1,6,1,1,2,8,1,15,24,1,13,21,1,1,0,0,4,4,5,1,7,13,13,17,10,24,49,45,4,7,13,24,47,0,0,0,0,0,0,7,7,8,5,5,5,48,47,49
551,13,2,0,3,2,5,6,7,13,13,7,12,14,21,2,27,1,0,0,5,4,4,6,6,4,5,7,4,48,30,4,2,2,2,3,1,4,0,6,9,11,1,24,5,6,48,1,2,5,11,24,1,1,1,3,3,3,5,5,4,0,3,0,0,0,0
552,8,3,3,2,5,3,4,3,12,9,10,15,20,32,19,12,0,1,1,4,6,1,12,9,7,7,9,16,8,20,7,1,0,0,4,4,5,5,1,0,22,16,15,43,38,28,3,5,10,17,33,0,0,0,0,0,0,6,6,6,15,15,15,16,13,13
553,12,2,0,3,4,0,2,5,0,3,14,13,21,31,36,42,1,0,0,1,0,6,5,0,6,6,0,6,31,0,39,2,2,2,3,1,4,7,0,5,6,7,11,1,3,5,1,2,3,8,19,1,1,1,4,4,5,4,3,2,2,0,1,1,4,5
554,5,1,2,0,1,2,0,2,2,0,5,27,12,50,25,13,1,2,0,1,2,0,11,4,11,26,20,10,12,10,13,2,2,2,5,6,3,2,3,12,10,11,17,12,45,16,1,1,1,1,2,1,1,1,1,1,1,0,0,0,3,7,6,15,10,6
555,2,3,3,1,5,3,1,8,9,4,20,11,11,4,12,33,0,1,1,6,1,1,8,11,9,25,13,9,21,31,50,1,0,0,4,4,5,5,7,3,24,0,26,46,39,42,1,1,2,7,17,0,0,0,0,0,0,2,4,5,18,14,19,38,36,38
556,4,1,2,0,1,2,0,1,7,7,11,3,24,49,27,36,1,2,0,1,2,0,1,4,0,22,19,0,29,50,0,2,2,2,5,6,3,5,5,3,7,27,5,23,4,1,1,1,2,4,12,1,1,1,1,1,1,0,0,0,14,18,14,29,40,46
557,5,1,2,0,1,2,0,2,4,0,17,8,17,20,17,22,1,2,0,1,2,0,11,4,11,13,20,26,37,44,36,2,2,2,5,6,3,2,3,12,10,11,17,45,37,33,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,7,6,21,31,6
558,7,3,3,1,3,6,1,8,10,8,18,25,22,54,35,4,0,1,1,6,1,1,2,8,1,15,24,1,13,21,1,1,0,0,4,4,5,1,7,13,13,17,10,8,20,47,4,7,13,24,47,0,0,0,0,0,0,7,7,8,5,5,5,7,6,7
559,12,2,0,3,4,0,2,5,0,3,14,19,23,53,20,44,1,0,0,1,0,6,5,0,6,6,0,6,31,0,26,2,2,2,3,1,4,7,0,5,6,7,11,1,3,5,1,2,3,8,18,1,1,1,4,4,5,4,3,2,2,0,1,1,7,28
560,5,1,2,0,1,2,0,1,4,7,19,3,11,36,30,33,1,2,0,1,2,0,1,4,0,23,16,13,33,34,18,2,2,2,5,6,3,5,5,3,24,0,26,46,39,42,1,1,2,7,17,1,1,1,1,1,1,0,0,0,26,26,26,38,36,38
561,12,2,0,3,4,0,2,5,0,3,14,19,21,53,36,42,1,0,0,1,0,6,5,0,6,6,0,6,31,38,5,2,2,2,3,1,4,7,0,5,6,7,11,1,3,5,1,2,3,8,19,1,1,1,4,4,5,4,3,2,2,0,1,1,7,28
562,9,3,3,2,5,3,4,6,6,10,22,5,3,15,43,19,0,1,1,4,6,1,9,10,10,10,8,8,10,14,10,1,0,0,1,0,6,9,13,11,14,6,9,15,19,8,3,5,9,16,32,0,3,0,0,0,0,12,12,12,21,20,20,17,17,14
563,5,1,2,0,1,2,0,2,2,0,17,27,17,20,25,22,1,2,0,1,2,0,11,4,11,26,20,10,12,10,13,2,2,2,5,6,3,2,3,12,10,11,17,45,37,33,1,1,1,1,2,1,1,1,1,1,1,0,0,0,3,7,6,21,10,6
564,4,1,2,0,1,2,0,1,7,7,11,3,26,33,16,35,1,2,0,1,2,0,1,4,0,23,16,13,18,51,30,2,2,2,5,6,3,5,5,3,24,0,26,6,9,6,1,1,2,7,16,1,1,1,1,1,1,0,0,0,26,2,26,44,45,45
565,9,3,3,2,5,3,4,6,6,10,22,6,3,15,43,19,0,1,1,4,6,1,9,10,10,10,8,8,10,14,10,1,0,0,1,0,6,9,13,11,14,6,9,15,19,8,3,5,9,16,32,0,3,0,0,0,0,12,12,12,21,20,20,17,17,14
566,3,1,2,0,1,2,0,11,4,0,24,17,18,26,30,48,1,2,0,1,2,0,1,4,0,8,19,20,11,55,22,2,2,2,5,6,3,5,5,3,4,19,23,6,9,6,1,1,2,4,10,1,1,1,1,1,1,0,0,0,19,2,12,35,49,31
567,9,3,1,2,6,1,4,4,1,5,9,10,7,39,11,29,3,1,3,3,5,3,4,3,3,3,3,3,3,3,3,3,3,1,2,3,2,6,10,7,3,3,6,30,41,46,3,4,8,15,31,3,0,3,6,6,6,11,11,11,17,17,17,9,11,11
