doc_idx,true_label,kmeans_k14_s0,kmeans_k14_s1,kmeans_k14_s2,kmeans_k29_s0,kmeans_k29_s1,kmeans_k29_s2,kmeans_k58_s0,kmeans_k58_s1,kmeans_k58_s2,kmeans_k116_s0,kmeans_k116_s1,kmeans_k116_s2,kmeans_k232_s0,kmeans_k232_s1,kmeans_k232_s2,gmm_k14_s0,gmm_k14_s1,gmm_k14_s2,gmm_k29_s0,gmm_k29_s1,gmm_k29_s2,gmm_k58_s0,gmm_k58_s1,gmm_k58_s2,gmm_k116_s0,gmm_k116_s1,gmm_k116_s2,gmm_k232_s0,gmm_k232_s1,gmm_k232_s2,spectral_k14_s0,spectral_k14_s1,spectral_k14_s2,spectral_k29_s0,spectral_k29_s1,spectral_k29_s2,spectral_k58_s0,spectral_k58_s1,spectral_k58_s2,spectral_k116_s0,spectral_k116_s1,spectral_k116_s2,spectral_k232_s0,spectral_k232_s1,spectral_k232_s2,ward_k14,ward_k29,ward_k58,ward_k116,ward_k232,leiden_k14_s0,leiden_k14_s1,leiden_k14_s2,leiden_k29_s0,leiden_k29_s1,leiden_k29_s2,leiden_k58_s0,leiden_k58_s1,leiden_k58_s2,leiden_k116_s0,leiden_k116_s1,leiden_k116_s2,leiden_k232_s0,leiden_k232_s1,leiden_k232_s2
1141,10,7,2,10,15,18,5,25,42,10,25,6,10,191,183,7,13,6,6,21,5,10,30,9,10,94,9,108,190,158,218,8,10,10,7,6,3,53,52,57,69,68,46,40,61,169,7,13,25,47,92,3,0,1,0,1,1,32,32,6,55,52,65,90,97,100
1142,4,0,3,6,25,17,13,46,11,53,46,58,53,75,184,147,11,2,4,14,3,3,12,14,21,12,97,68,12,115,81,5,3,4,26,10,23,5,47,8,42,49,55,185,212,111,1,1,1,2,4,0,9,11,13,5,9,1,27,1,10,5,26,3,1,50
1143,40,8,13,0,28,24,10,6,33,0,82,33,87,91,104,81,2,10,0,12,19,17,36,45,22,36,81,22,79,157,101,0,9,11,15,2,24,39,13,18,13,28,71,17,77,135,13,23,43,85,166,4,4,4,1,3,3,10,17,10,29,16,21,9,4,10
1144,4,1,5,3,5,8,6,49,36,5,23,85,42,194,147,36,3,12,2,15,13,11,45,11,28,110,65,28,56,11,104,1,5,8,14,15,19,44,36,55,76,14,82,179,109,74,14,27,49,97,187,2,1,3,3,4,2,7,8,19,89,56,85,162,151,86
1145,53,1,5,3,1,8,17,1,15,2,1,36,2,1,42,63,3,12,2,3,2,15,39,37,16,39,37,16,96,163,179,1,5,8,1,12,2,33,28,44,90,11,86,59,39,214,4,7,10,16,33,2,1,3,11,9,8,12,11,11,18,30,18,31,31,16
1146,0,10,4,4,12,13,24,42,20,24,39,94,94,48,74,10,10,5,10,7,23,8,17,39,57,17,39,57,48,140,91,2,0,2,11,5,9,4,48,17,107,15,78,124,178,219,6,11,19,36,70,9,2,0,24,0,0,39,34,34,67,57,43,131,52,60
1147,50,1,6,1,1,8,17,14,15,2,14,106,2,134,145,184,3,12,2,3,2,15,39,37,16,108,2,40,123,87,14,1,5,8,1,12,2,7,56,17,101,98,66,159,18,145,4,7,11,17,35,2,1,3,11,9,8,12,11,11,18,19,18,178,155,183
1148,0,7,2,4,16,23,24,56,22,15,111,111,101,180,136,8,13,1,13,21,5,10,47,42,8,47,70,8,87,66,106,2,0,2,1,8,6,16,56,17,110,96,74,196,28,147,14,24,44,88,171,9,0,13,6,18,0,47,49,51,54,41,50,100,30,59
1149,14,7,2,10,15,18,18,31,6,18,31,6,106,199,223,104,8,4,12,10,6,14,13,4,23,13,115,23,214,22,32,8,10,10,7,6,3,32,54,5,100,39,41,104,134,38,8,14,27,52,99,3,0,1,0,1,1,5,9,6,3,2,2,21,9,11
1150,1,2,3,13,14,5,3,46,11,6,46,76,6,19,48,5,9,8,7,16,21,7,55,3,44,55,3,2,58,126,107,13,11,5,21,26,17,47,35,41,8,106,113,226,120,138,2,3,4,8,20,0,3,2,2,10,5,2,4,20,6,25,14,15,11,12
1151,1,2,3,13,14,5,3,46,11,6,46,76,6,19,48,129,9,8,7,16,21,7,55,3,44,55,3,2,58,126,107,13,11,5,21,26,17,47,35,41,8,106,113,226,120,144,2,3,4,8,17,0,3,2,2,10,5,2,4,20,6,25,14,15,11,12
1152,26,11,11,11,4,12,0,17,55,26,17,55,26,193,170,199,10,5,10,26,4,25,52,36,52,52,59,52,72,56,204,2,0,2,9,8,5,57,48,12,109,92,79,56,26,223,12,22,40,79,152,5,2,0,5,0,0,18,22,18,59,28,39,57,78,80
1153,29,4,10,2,8,4,2,23,4,21,78,4,43,109,77,137,13,1,13,24,24,6,25,22,37,25,22,37,86,71,44,2,0,2,16,21,28,28,21,45,47,17,42,180,144,195,14,29,58,116,229,12,11,13,17,18,20,28,25,30,12,61,59,43,51,54
1154,34,13,8,7,24,26,26,30,56,35,22,38,114,149,123,79,6,11,13,8,9,18,26,1,32,5,107,97,17,146,173,2,0,2,1,8,6,36,56,17,49,26,87,118,211,99,14,27,51,102,196,11,5,10,18,17,19,52,58,17,69,111,109,171,163,179
1155,4,6,3,13,0,19,3,22,44,34,86,3,34,124,227,208,9,8,7,16,21,7,10,3,38,92,82,38,19,70,70,13,11,5,21,26,17,57,56,17,49,34,30,86,216,177,12,22,40,80,156,0,3,2,2,10,5,18,22,18,38,46,47,74,70,82
1156,52,3,7,7,18,22,20,43,25,30,75,70,63,83,149,33,5,6,6,18,17,20,6,51,10,6,51,10,62,166,215,2,0,2,28,28,22,52,34,31,25,5,115,186,122,220,9,15,28,53,101,8,10,8,4,7,4,11,13,8,41,32,32,150,205,160
1157,19,3,8,5,22,11,22,27,7,48,99,7,48,200,78,201,6,11,3,8,9,18,40,46,42,40,46,42,32,15,110,11,0,2,1,15,6,18,8,27,31,27,19,27,51,154,10,18,34,66,123,6,5,6,19,16,27,40,39,40,39,38,40,49,49,40
1158,47,0,3,6,25,17,13,44,31,3,89,83,3,75,213,128,11,2,4,14,3,3,34,14,21,34,97,21,12,115,81,5,3,4,18,18,11,46,14,49,72,84,5,8,217,12,1,2,2,5,11,0,9,11,13,5,9,1,3,1,10,1,1,48,55,48
1159,57,11,9,2,23,25,12,9,17,10,9,17,48,185,2,94,6,11,3,8,9,18,40,46,42,40,46,85,170,178,15,2,0,2,27,24,25,36,42,17,26,34,52,163,201,84,10,18,34,66,122,0,8,7,12,12,27,40,39,40,39,38,40,183,180,196
1160,14,4,10,8,20,1,21,21,12,1,21,12,75,85,132,77,12,1,9,9,10,19,8,28,56,8,28,56,9,51,55,3,1,0,0,7,8,31,39,47,66,87,65,183,28,0,14,26,48,93,180,11,13,10,15,19,16,14,14,16,25,23,24,10,6,7
1161,0,0,3,6,25,17,13,44,31,3,58,60,3,53,213,2,11,2,4,14,3,3,34,14,21,34,14,21,130,134,77,5,3,4,1,8,6,46,14,49,72,84,5,205,47,31,10,17,32,62,116,0,9,11,13,5,9,1,3,1,10,1,1,123,120,112
1162,0,3,10,7,16,15,9,27,13,52,27,13,93,152,67,184,13,11,13,2,1,0,2,24,0,89,24,59,47,119,184,2,0,2,1,8,6,36,56,17,25,34,87,186,28,108,12,22,41,82,160,12,5,4,16,20,18,51,48,45,93,76,103,211,218,125
1163,39,8,13,0,28,24,10,6,33,0,82,33,87,210,104,81,2,10,0,12,19,17,36,45,22,36,81,22,79,157,101,0,9,11,15,2,24,39,13,18,13,28,71,17,77,135,13,23,43,85,166,4,4,4,1,3,3,10,17,10,29,16,21,9,4,10
1164,53,1,5,3,1,6,6,49,36,5,62,85,31,141,19,191,3,12,2,15,13,11,45,11,28,110,65,28,103,76,104,1,5,8,14,15,19,44,36,55,0,18,80,29,130,39,4,8,13,20,41,2,1,3,3,4,2,7,8,19,17,22,17,41,19,32
1165,26,4,10,8,3,27,16,30,39,4,75,38,115,114,210,179,13,6,6,21,17,9,30,9,5,93,9,73,119,145,89,2,0,2,1,8,6,0,56,52,68,37,108,122,119,55,14,29,57,114,226,8,10,8,4,7,4,56,30,43,66,95,91,63,56,63
1166,30,6,3,13,0,19,4,35,44,32,83,97,68,81,177,37,9,8,7,16,21,7,10,3,38,10,72,64,215,70,70,13,11,5,8,9,13,9,27,0,64,34,95,161,117,20,2,3,3,6,15,0,3,2,23,24,21,23,24,28,9,11,7,1,125,1
1167,22,6,11,11,0,12,3,32,44,34,86,75,100,173,221,208,9,8,7,16,21,7,10,3,38,92,82,38,173,170,166,13,11,5,21,26,17,57,26,48,24,31,34,42,71,41,12,22,40,80,154,0,3,2,2,10,5,18,22,18,38,46,47,74,70,82
1168,53,1,5,3,1,8,17,1,5,2,1,106,5,1,147,150,3,12,2,3,2,15,39,37,16,39,37,16,70,120,27,1,5,8,1,12,2,33,28,44,101,97,87,96,98,66,3,6,9,15,31,2,1,3,11,9,8,12,23,11,8,30,16,31,31,16
1169,13,9,0,12,21,10,1,11,53,49,84,53,49,27,202,75,4,0,5,4,0,5,4,0,4,67,64,4,228,117,148,4,4,3,3,0,12,56,33,16,81,12,54,12,164,131,14,28,52,107,209,7,6,5,7,6,6,0,0,0,0,0,66,12,77,6
1170,12,5,6,1,10,7,28,48,37,11,48,88,113,20,75,97,13,13,11,5,15,21,19,16,7,19,79,93,52,102,109,7,12,7,2,3,16,6,37,20,23,32,47,95,36,106,3,6,8,13,27,10,7,9,21,22,22,16,15,25,22,6,13,58,48,52
1171,39,12,12,9,27,27,27,40,26,9,80,82,9,145,146,179,7,6,8,17,8,12,50,57,55,61,63,55,150,221,151,2,7,1,1,8,6,10,2,42,104,0,94,67,123,117,7,12,23,43,82,1,4,7,8,21,10,49,30,52,61,82,102,136,115,71
1172,4,2,3,6,25,5,13,46,11,53,46,11,92,72,184,147,11,2,4,14,3,3,12,50,2,12,50,68,189,47,118,13,11,5,26,10,23,5,47,8,42,49,55,3,212,111,1,1,1,2,4,0,9,2,2,5,5,1,27,20,10,5,26,3,1,14
1173,40,11,9,2,4,16,12,26,14,25,26,113,77,159,76,171,10,5,10,26,4,27,33,32,43,33,32,43,20,124,51,2,7,1,13,4,5,34,24,38,51,33,31,33,46,9,11,20,38,73,140,1,2,0,10,11,13,15,12,13,21,34,29,36,43,33
1174,0,7,2,10,6,18,18,24,6,16,103,6,16,88,21,12,8,4,12,10,6,14,13,4,23,76,4,112,131,132,128,8,10,10,7,6,3,11,53,53,100,39,41,216,134,1,10,17,32,59,110,3,0,1,0,1,1,5,9,6,57,2,2,186,88,147
1175,0,7,2,7,16,28,9,16,22,40,114,22,18,139,39,60,8,4,12,25,25,14,16,34,17,16,34,17,109,85,13,8,10,10,22,25,14,11,53,53,89,85,16,115,23,172,6,11,22,42,80,3,0,1,0,1,1,8,7,7,26,98,19,42,83,58
1176,6,1,5,3,5,8,6,38,18,42,112,66,42,4,17,225,3,12,2,15,13,11,11,44,3,11,98,3,68,49,198,1,5,8,14,19,19,27,0,21,27,41,28,19,64,100,4,8,12,19,40,2,1,3,3,4,2,9,29,15,13,12,34,53,41,51
1177,53,1,5,3,5,8,6,38,8,42,38,66,42,26,54,225,3,12,2,15,13,11,11,44,50,100,67,50,18,107,92,1,5,8,24,19,21,49,55,56,75,60,73,154,139,185,14,28,52,105,202,2,1,3,3,4,2,9,33,38,36,54,46,29,28,41
1178,0,8,13,0,26,24,10,7,26,0,94,103,78,33,201,64,2,10,0,11,8,12,50,24,55,90,76,83,101,137,153,0,9,11,6,27,0,17,38,1,32,34,87,219,137,108,14,29,54,111,219,4,4,4,1,3,3,17,2,14,16,14,10,102,8,5
1179,4,2,3,6,14,5,3,46,11,37,46,11,37,66,48,187,9,8,7,16,21,7,55,50,2,55,50,2,76,173,2,13,11,5,26,10,23,5,47,8,42,49,55,3,212,224,1,1,1,2,5,0,9,2,2,5,5,2,27,20,6,5,14,3,1,14
1180,54,6,3,13,0,25,7,0,29,41,0,60,71,0,33,156,9,7,7,27,7,22,51,10,35,23,101,12,140,224,193,2,0,2,27,24,25,36,42,17,40,34,87,2,33,8,2,5,6,10,23,0,12,2,12,12,15,48,51,4,42,40,76,37,39,72
1181,46,12,12,9,11,14,8,5,43,46,110,43,105,8,175,52,7,6,6,17,26,9,42,18,33,78,103,66,16,36,42,2,7,1,1,8,6,52,34,31,26,34,52,203,28,197,7,13,24,46,90,8,10,7,4,7,4,11,13,8,20,15,23,5,5,3
1182,19,5,6,1,2,7,28,8,1,11,8,1,5,55,228,191,3,3,11,19,14,2,18,43,30,82,43,30,127,182,117,7,12,7,10,16,20,36,56,17,49,34,87,25,0,4,3,6,9,15,31,10,7,9,14,13,11,3,5,2,27,27,31,128,114,84
1183,0,13,7,7,24,11,5,30,52,19,30,38,19,189,150,108,13,6,13,2,1,0,5,24,5,93,84,5,203,89,162,2,0,2,1,8,6,48,4,50,113,40,39,113,95,46,14,29,53,108,211,8,5,8,4,20,14,32,32,32,102,81,75,155,142,182
1184,40,11,9,2,4,16,12,41,14,25,41,14,98,176,2,171,10,5,10,26,4,27,33,32,43,33,32,43,20,124,51,2,0,2,13,4,5,34,24,38,51,33,31,186,150,108,11,20,38,73,140,1,2,0,10,11,13,15,12,13,21,34,29,36,43,33
1185,15,5,6,1,10,7,2,57,32,21,113,84,21,99,61,161,13,1,13,24,24,6,24,48,14,24,112,71,186,45,143,2,0,2,16,21,28,43,31,23,39,72,20,231,42,6,14,26,46,90,175,12,11,13,17,18,20,28,25,30,12,37,41,20,22,19
1186,6,1,5,3,2,8,6,38,5,42,38,5,42,194,193,225,3,12,2,15,13,11,11,44,50,110,67,50,200,230,34,1,5,8,14,15,19,2,46,51,41,14,82,57,132,88,4,8,13,21,44,2,1,3,3,4,2,7,8,15,46,103,70,94,42,86
1187,30,11,9,2,4,16,0,9,54,36,9,79,36,112,5,26,10,5,10,26,4,25,33,32,43,74,108,101,124,43,19,2,0,2,9,8,5,36,56,17,12,83,97,55,203,89,11,20,38,75,143,1,2,0,10,0,13,26,12,47,76,68,73,77,71,89
1188,14,4,1,8,13,1,14,47,37,12,47,37,12,90,89,212,13,13,6,5,15,21,29,17,24,29,17,24,25,16,18,3,1,0,2,3,16,41,9,11,19,64,26,212,210,167,9,16,30,56,107,10,7,9,21,22,22,16,15,25,34,6,36,11,12,8
1189,6,1,5,3,5,8,6,38,18,42,70,66,42,4,201,165,3,12,2,15,13,11,11,44,3,11,11,3,227,122,3,1,5,8,24,19,21,38,43,22,30,108,70,10,35,18,4,8,12,19,40,2,1,3,3,4,2,9,29,15,13,12,34,102,33,30
1190,57,11,9,2,27,21,12,9,21,36,9,81,44,119,27,192,10,5,10,28,16,25,49,23,26,70,108,101,15,136,156,2,0,2,1,8,6,36,56,17,95,13,85,9,74,101,14,27,49,96,185,1,12,7,15,11,24,30,44,37,90,59,94,129,119,83
1191,0,11,9,2,4,16,0,9,54,36,9,79,24,112,107,88,10,5,10,28,16,25,49,23,26,49,77,26,61,205,64,2,0,2,13,4,5,0,42,52,12,83,97,55,203,89,11,20,38,75,142,1,12,0,12,12,15,26,12,47,76,68,73,77,71,73
1192,48,4,1,8,20,1,21,29,28,54,29,110,64,122,24,197,12,1,9,9,10,19,53,49,20,53,49,20,54,10,17,3,1,0,1,8,6,26,44,7,63,16,62,54,149,163,14,27,51,100,194,11,13,10,15,19,16,14,14,16,31,35,38,17,17,21
1193,44,7,2,10,6,28,11,16,22,18,73,22,18,175,39,60,8,4,12,25,25,14,16,52,17,58,94,91,122,4,48,8,10,10,22,25,14,11,53,53,25,34,87,186,28,108,6,11,22,42,80,3,0,1,0,1,1,8,7,7,26,18,19,42,162,148
1194,4,6,3,13,20,19,7,27,21,4,7,21,90,226,12,192,6,11,3,2,1,0,2,24,0,89,24,59,47,119,184,2,0,2,1,8,6,36,56,17,95,13,85,9,74,3,14,27,51,103,198,6,5,6,15,14,12,30,44,37,62,59,94,203,204,83
1195,44,6,3,13,0,25,4,0,29,41,74,60,68,12,52,54,0,8,7,0,22,7,0,56,34,83,56,34,126,62,134,13,11,5,27,24,25,51,19,4,105,25,27,182,208,136,2,4,5,9,22,0,3,2,12,12,15,29,10,4,23,20,20,14,10,9
1196,23,9,0,12,21,3,1,28,30,13,104,53,69,130,121,74,13,1,13,13,27,13,32,47,41,111,47,41,166,34,90,2,0,2,1,15,6,8,3,46,36,57,103,210,32,57,14,26,47,92,178,12,11,5,22,15,23,25,26,27,35,51,67,23,75,20
1197,0,13,8,5,22,9,22,30,38,28,30,38,28,13,62,133,6,11,3,22,18,24,15,6,27,15,6,98,155,21,58,11,0,2,5,23,1,21,10,6,7,19,106,195,186,190,10,18,33,65,121,6,5,6,9,14,12,6,6,3,2,3,4,2,67,94
1198,4,6,3,13,5,19,7,22,26,54,87,110,42,81,191,197,12,1,9,9,10,19,53,49,20,53,49,20,54,10,17,2,0,2,1,8,6,26,44,7,63,16,62,54,15,207,14,27,51,103,200,11,13,10,15,19,16,14,14,16,31,35,38,119,199,139
1199,44,7,2,10,6,28,11,13,50,40,13,71,40,96,197,127,8,4,12,25,25,14,16,52,17,72,52,75,159,138,122,8,10,10,22,25,14,54,32,30,38,20,2,53,40,51,8,14,26,50,96,3,0,1,0,1,1,8,7,7,72,78,64,45,54,57
1200,48,4,1,8,20,1,21,21,12,1,21,12,75,157,84,148,12,1,9,9,10,19,8,28,56,8,28,56,9,51,55,3,1,0,0,7,8,31,39,47,66,87,65,28,34,80,9,16,31,58,109,11,13,10,15,19,16,14,14,16,25,23,24,10,6,7
1201,35,9,0,12,21,0,19,11,0,23,72,53,82,165,111,41,4,0,5,4,0,5,4,0,4,4,0,65,135,0,79,4,4,3,3,0,12,3,49,19,6,45,4,12,29,131,5,9,15,26,55,7,6,5,7,6,6,0,0,0,0,0,0,28,60,24
1202,22,6,3,13,0,19,3,22,44,6,95,26,41,81,156,113,9,8,7,16,21,7,10,3,44,92,72,44,197,228,172,13,11,5,21,26,17,1,35,41,49,34,87,186,116,177,2,3,3,6,15,0,3,2,2,10,5,2,4,12,45,25,45,39,192,46
1203,37,0,3,6,9,17,13,44,16,45,89,16,66,75,46,35,11,2,4,14,3,3,34,14,21,34,14,21,130,134,77,5,3,4,18,18,11,46,14,49,85,34,0,44,94,108,1,2,2,4,10,0,9,11,13,5,9,1,3,1,1,1,1,7,20,70
1204,6,5,6,1,17,6,28,54,1,11,54,1,11,55,224,190,3,3,11,19,14,2,18,43,30,82,43,30,27,72,117,7,12,7,10,16,20,23,12,32,44,75,56,62,73,5,3,6,7,12,26,10,7,9,14,13,11,3,5,2,56,27,31,19,13,13
1205,0,6,7,13,19,26,4,35,56,32,35,29,33,124,106,120,9,8,7,16,21,7,43,25,45,91,25,45,41,29,76,13,11,5,8,9,13,9,27,0,64,9,95,161,37,160,14,29,58,116,231,0,3,2,23,24,21,23,24,28,9,11,7,1,224,1
1206,0,12,12,9,27,27,27,40,24,29,110,81,105,119,175,179,7,6,8,17,26,9,42,18,33,9,30,11,71,101,87,2,0,2,1,8,6,36,56,2,68,37,108,122,119,55,7,12,23,44,83,1,8,7,8,2,10,56,1,5,66,95,37,164,56,157
1207,6,5,6,1,5,7,15,38,18,42,38,18,42,146,50,69,3,12,2,19,14,2,11,44,50,100,67,50,165,50,61,7,12,7,24,19,21,49,55,56,75,60,73,218,104,107,14,24,44,87,169,2,1,3,3,4,2,9,33,38,33,31,46,24,28,165
1208,19,3,8,5,22,11,22,27,7,19,63,7,19,30,189,228,6,11,3,8,9,18,21,38,18,26,109,32,117,69,60,11,0,2,5,23,1,48,56,50,11,115,14,116,1,90,10,18,35,68,128,6,5,6,9,14,12,43,38,3,81,107,96,113,134,127
1209,0,1,6,1,2,4,17,8,4,43,14,4,43,135,219,200,3,12,2,3,2,15,39,37,16,39,2,16,70,120,27,1,5,8,1,12,2,40,28,54,73,98,66,120,207,58,4,7,10,16,34,2,1,3,11,9,8,12,23,11,8,62,16,62,133,16
1210,6,1,5,3,1,8,17,14,15,2,101,36,52,206,198,42,3,12,2,3,2,15,39,37,16,88,37,89,120,53,112,1,5,8,1,12,2,7,25,34,43,77,93,99,78,61,4,7,11,18,38,2,1,3,11,9,8,24,11,23,18,19,18,22,15,62
1211,14,4,1,8,20,1,14,47,37,12,47,37,12,168,89,212,13,13,6,5,15,21,29,17,24,29,17,24,25,16,18,3,1,0,2,3,16,41,9,11,19,64,26,20,68,34,9,16,30,56,107,10,7,9,21,22,22,16,15,25,34,6,36,11,12,8
1212,40,8,13,0,28,24,10,6,41,55,82,41,90,210,35,32,2,10,0,2,1,17,36,45,22,36,45,22,193,35,144,0,9,11,15,2,24,39,13,2,4,2,68,94,167,184,13,23,43,86,167,4,4,4,1,3,3,10,17,10,29,16,21,9,4,10
1213,40,12,12,9,27,20,27,3,24,38,3,14,29,131,122,82,7,6,8,17,12,28,9,30,11,60,91,100,219,111,62,2,7,1,23,22,4,50,23,39,55,114,6,18,19,108,7,12,23,45,88,1,8,7,8,2,10,4,1,5,4,21,6,27,23,22
1214,40,8,13,0,3,24,10,6,33,55,82,33,87,91,206,32,2,10,0,12,19,17,36,45,22,36,81,22,79,157,101,0,9,11,15,2,24,39,13,18,13,28,71,17,77,135,13,23,43,85,166,4,4,4,1,3,3,10,17,10,29,16,21,9,4,10
1215,11,6,3,13,19,19,4,35,19,32,64,29,32,221,106,154,9,8,7,16,21,7,43,25,45,91,25,45,41,29,76,13,11,5,8,9,13,9,27,0,64,9,95,70,117,20,2,4,5,9,22,0,3,2,23,24,21,23,24,28,9,11,7,99,192,212
1216,0,12,12,9,27,27,27,40,52,29,110,81,39,8,116,40,7,6,8,17,26,12,50,57,55,113,57,103,98,105,7,2,7,1,1,8,6,16,48,2,113,40,87,186,195,93,7,13,25,48,93,1,8,7,8,2,10,4,1,5,87,101,105,118,116,129
1217,7,12,12,9,27,27,8,5,52,46,110,81,46,80,26,40,7,6,8,17,8,12,50,57,55,61,63,110,98,221,7,2,7,1,1,8,6,36,56,2,113,40,87,186,28,108,7,13,25,48,93,8,4,7,8,21,10,17,1,5,78,82,102,164,64,96
1218,0,11,9,2,4,16,12,9,54,36,9,54,71,116,129,105,10,7,13,28,16,22,23,23,54,80,23,54,211,162,187,2,0,2,1,8,6,36,56,17,49,34,52,2,102,8,14,27,50,99,193,1,12,0,25,11,13,48,51,50,86,87,76,89,85,72
1219,0,9,0,12,21,10,1,28,51,13,59,102,13,65,23,29,4,0,5,20,20,23,35,15,29,71,15,62,217,25,131,2,0,2,1,8,6,48,56,50,25,34,87,186,28,108,10,18,35,67,125,7,6,5,9,6,25,43,38,24,60,86,84,88,89,87
1220,7,12,12,9,27,20,27,3,24,38,69,81,46,86,95,186,7,6,8,17,12,28,9,30,11,109,57,99,102,113,132,2,7,1,23,22,4,35,23,2,93,110,75,141,75,110,14,29,55,112,221,1,8,7,8,2,10,4,1,5,68,21,37,95,23,166
1221,52,1,5,3,5,8,15,38,8,17,38,8,17,68,196,225,3,12,2,15,13,11,11,44,50,100,67,50,200,230,34,1,5,8,24,8,21,49,55,56,75,5,115,140,2,222,14,28,52,105,205,2,1,3,3,4,2,9,33,38,36,54,46,29,154,41
1222,52,1,5,3,5,8,6,38,18,42,38,66,42,147,230,225,3,12,2,15,13,11,11,44,3,11,11,3,181,122,208,1,5,8,24,19,21,36,56,17,37,78,96,30,182,82,4,8,13,21,45,2,1,3,3,4,2,9,29,15,13,12,70,79,33,30
1223,0,11,9,2,4,16,0,17,54,26,115,54,26,158,80,28,10,5,10,26,4,27,33,32,43,74,92,52,115,43,19,2,0,2,13,4,5,36,56,2,77,113,22,162,220,115,11,20,37,72,137,1,2,0,10,11,13,15,12,46,71,72,42,86,110,88
1224,40,11,9,2,4,15,0,3,14,25,3,14,26,153,107,51,10,5,10,26,4,27,33,32,43,33,32,43,20,124,51,2,7,1,13,4,5,35,24,38,49,113,0,186,19,223,11,20,37,72,138,1,2,0,10,11,13,15,12,13,21,34,29,36,43,33
1225,37,0,3,6,25,17,13,44,31,3,89,83,3,75,213,128,11,2,4,14,3,3,34,14,21,34,14,21,130,115,77,5,3,4,18,18,11,46,14,49,72,84,5,8,217,12,1,2,2,5,11,0,9,11,13,5,9,1,3,1,10,1,1,48,55,48
1226,8,6,10,13,19,19,4,35,21,32,64,29,32,49,204,226,9,8,7,16,21,7,43,25,45,43,25,106,112,148,11,2,0,2,8,9,13,9,27,0,64,9,92,206,113,37,14,27,49,96,185,0,3,2,23,24,21,23,24,28,9,11,7,1,3,1
1227,0,13,5,2,26,11,12,7,17,19,94,103,98,205,143,21,3,12,2,15,13,11,11,44,3,11,11,3,227,122,3,11,0,2,24,19,21,16,48,12,56,93,100,116,64,90,14,29,54,111,219,6,1,3,3,25,28,9,31,39,13,12,34,101,92,180
1228,6,1,5,3,5,8,6,38,28,42,70,66,42,99,61,225,3,12,2,15,13,11,11,44,3,11,11,3,227,122,3,1,0,2,16,21,28,43,31,23,39,72,20,231,42,6,4,8,13,21,45,12,11,13,17,18,20,28,25,30,12,37,41,20,22,19
1229,40,11,11,11,4,12,16,33,52,39,83,104,39,98,209,214,10,5,10,26,4,8,7,8,52,74,8,52,216,104,202,2,7,1,9,8,5,35,48,12,79,103,102,71,209,93,7,13,25,48,94,5,2,0,5,0,0,42,43,42,52,101,105,55,100,129
1230,40,8,13,0,13,24,7,7,28,22,63,28,22,16,16,76,6,11,13,8,9,18,26,13,32,5,107,97,17,146,219,2,0,2,1,8,6,48,4,50,11,115,14,83,101,3,14,27,49,95,183,12,5,12,19,16,14,33,37,29,83,70,61,65,95,133
1231,0,12,12,9,27,20,12,12,24,10,40,39,60,230,66,52,7,6,8,17,12,28,9,30,11,9,30,11,168,133,87,2,7,1,23,22,4,10,2,42,20,112,111,131,185,168,7,13,24,46,89,1,8,7,8,2,10,4,1,33,51,45,6,46,45,31
1232,0,8,13,0,3,21,0,34,2,9,97,80,59,158,1,40,2,10,0,11,8,12,50,54,55,97,54,13,209,40,71,2,0,2,6,27,0,36,48,2,25,8,105,186,28,108,12,21,39,78,150,4,4,4,1,21,3,17,30,14,61,69,27,109,101,96
1233,16,6,3,13,0,19,3,22,44,6,95,26,41,81,88,113,9,8,7,16,21,7,10,3,38,92,82,44,37,123,70,13,11,5,21,26,17,1,35,41,94,29,21,11,7,35,2,3,3,6,13,0,3,2,2,10,5,2,4,12,45,43,45,39,72,46
1234,10,7,4,4,12,2,11,42,49,7,102,49,7,59,96,209,1,9,1,1,11,1,1,7,31,1,66,31,1,41,43,9,2,9,25,20,15,20,41,15,29,54,33,13,103,69,6,11,21,40,76,9,0,1,6,8,7,13,16,9,7,4,3,8,7,4
1235,13,10,10,11,7,10,24,32,55,39,93,99,94,195,51,146,10,5,10,21,5,10,17,39,57,95,111,76,30,149,221,2,0,2,1,8,6,16,48,12,25,8,105,16,26,129,12,22,41,82,160,5,2,8,5,6,0,18,55,18,96,28,39,109,121,132
1236,43,3,7,7,13,23,9,55,13,22,109,70,69,167,155,74,13,1,13,13,27,13,32,47,41,32,47,41,143,190,205,2,0,2,1,15,6,8,3,46,112,90,13,107,153,98,14,26,47,92,178,12,11,12,22,15,23,25,26,27,35,63,56,23,76,20
1237,0,10,4,4,16,21,24,37,34,24,98,94,7,48,74,141,10,5,10,21,5,10,17,39,57,17,39,57,48,140,35,2,0,2,1,8,6,16,48,17,48,15,69,155,178,219,6,11,19,36,70,9,0,1,24,0,0,39,34,34,90,116,43,148,159,143
1238,0,3,2,7,16,23,9,16,22,48,114,70,48,179,136,222,13,1,12,21,5,10,16,34,17,58,34,17,21,130,170,2,0,2,1,8,6,48,4,50,11,115,14,6,221,229,10,17,32,62,117,3,5,1,19,16,14,33,40,29,64,114,61,112,130,74
