doc_idx,true_label,kmeans_k3_s0,kmeans_k3_s1,kmeans_k3_s2,kmeans_k6_s0,kmeans_k6_s1,kmeans_k6_s2,kmeans_k11_s0,kmeans_k11_s1,kmeans_k11_s2,kmeans_k22_s0,kmeans_k22_s1,kmeans_k22_s2,kmeans_k44_s0,kmeans_k44_s1,kmeans_k44_s2,gmm_k3_s0,gmm_k3_s1,gmm_k3_s2,gmm_k6_s0,gmm_k6_s1,gmm_k6_s2,gmm_k11_s0,gmm_k11_s1,gmm_k11_s2,gmm_k22_s0,gmm_k22_s1,gmm_k22_s2,gmm_k44_s0,gmm_k44_s1,gmm_k44_s2,spectral_k3_s0,spectral_k3_s1,spectral_k3_s2,spectral_k6_s0,spectral_k6_s1,spectral_k6_s2,spectral_k11_s0,spectral_k11_s1,spectral_k11_s2,spectral_k22_s0,spectral_k22_s1,spectral_k22_s2,spectral_k44_s0,spectral_k44_s1,spectral_k44_s2,ward_k3,ward_k6,ward_k11,ward_k22,ward_k44,leiden_k3_s0,leiden_k3_s1,leiden_k3_s2,leiden_k6_s0,leiden_k6_s1,leiden_k6_s2,leiden_k11_s0,leiden_k11_s1,leiden_k11_s2,leiden_k22_s0,leiden_k22_s1,leiden_k22_s2,leiden_k44_s0,leiden_k44_s1,leiden_k44_s2
1028,9,1,0,0,3,4,5,10,8,2,16,18,13,29,18,13,2,2,0,2,2,0,2,6,10,2,17,10,21,13,10,0,0,0,2,0,2,4,8,1,3,1,18,1,6,0,2,4,6,12,21,0,0,0,1,1,1,0,0,0,6,5,5,2,11,18
1029,2,1,0,0,3,4,0,4,5,0,18,19,20,22,19,32,2,2,0,2,2,0,9,2,8,15,10,7,15,10,27,0,0,0,2,0,2,8,4,9,10,0,10,14,18,16,2,4,9,17,33,0,0,0,1,1,1,4,4,4,7,10,9,10,13,16
1030,7,1,2,0,1,2,4,9,7,5,7,20,4,17,20,4,0,0,1,3,5,5,4,3,4,3,3,5,3,24,5,2,2,2,4,3,3,3,0,6,2,8,2,22,10,9,3,5,10,20,38,1,2,2,5,5,5,7,7,7,5,4,4,3,2,1
1031,5,1,2,0,1,2,4,7,2,7,3,13,8,3,24,24,1,1,0,5,1,3,3,1,2,16,20,14,16,36,2,1,1,1,1,5,4,2,5,4,8,14,6,9,16,8,3,6,11,21,42,2,1,0,3,3,3,2,2,3,15,2,16,22,23,23
1032,6,1,2,0,1,2,4,6,3,4,8,17,17,8,17,42,1,1,0,1,3,4,1,5,7,1,5,8,30,33,39,0,0,0,5,1,0,6,9,2,5,7,11,13,8,38,2,4,7,14,26,0,1,0,4,2,2,6,6,6,3,3,3,14,16,14
1033,8,2,1,1,5,1,3,5,1,1,2,1,16,2,35,16,0,0,1,0,0,1,6,8,9,6,12,9,31,42,29,0,0,0,0,4,1,1,1,5,4,5,12,10,9,36,1,2,3,6,9,1,0,1,0,0,0,3,3,2,1,6,6,0,1,5
1034,9,1,0,0,3,4,5,10,8,2,16,12,13,39,12,26,2,2,0,2,2,0,2,6,10,17,8,0,17,8,25,0,0,0,2,0,2,4,8,1,3,1,3,40,23,31,2,4,6,10,17,0,0,0,1,1,1,0,0,0,13,13,8,11,10,10
1035,1,1,2,2,4,5,2,3,4,6,15,7,5,15,7,5,1,2,2,4,3,2,5,4,5,5,4,4,34,4,4,0,0,0,3,2,5,0,3,0,7,2,8,18,41,1,2,3,4,7,10,0,1,0,2,4,4,5,5,5,2,1,1,1,0,4
1036,7,1,2,0,1,2,4,9,7,5,17,9,11,7,9,11,0,0,1,3,5,5,4,3,4,3,3,15,38,3,15,2,2,2,4,3,3,3,0,6,2,8,2,22,10,9,3,5,10,20,38,1,2,2,5,5,5,7,7,7,5,4,4,3,2,1
1037,5,1,2,0,1,2,4,7,2,7,3,5,8,35,5,23,1,1,0,5,1,3,3,1,2,16,1,2,16,36,2,1,1,1,1,5,4,2,5,4,6,4,7,26,2,2,3,6,11,21,42,2,1,0,3,3,3,2,2,3,4,2,2,4,4,2
1038,5,1,2,0,1,2,4,7,2,7,3,13,8,3,13,1,1,1,0,5,1,3,3,1,2,16,20,14,40,28,23,1,1,1,1,5,4,2,5,4,9,9,13,32,26,10,3,6,11,21,41,2,1,0,3,3,3,2,2,3,15,21,2,42,42,43
1039,6,1,2,0,1,2,4,6,3,4,8,17,19,8,17,42,1,1,0,1,3,4,1,5,7,1,5,8,30,33,39,0,0,0,5,1,0,6,9,2,5,7,11,13,8,38,2,4,7,14,25,0,1,0,4,2,2,6,6,6,3,3,3,40,40,0
1040,0,1,0,0,3,4,5,4,6,8,12,21,14,12,21,14,2,2,0,2,2,0,2,6,0,19,11,12,19,11,12,0,0,0,2,0,2,4,8,1,11,18,16,36,24,28,2,4,5,8,13,0,0,0,1,1,1,0,0,8,12,12,11,19,21,22
1041,8,2,1,1,5,1,3,5,1,1,2,1,16,2,35,16,0,0,1,0,0,1,6,8,9,6,12,9,31,42,29,0,0,0,0,4,1,1,1,5,4,5,12,10,9,36,1,2,3,6,9,1,0,1,0,0,0,3,3,2,1,15,6,0,22,5
1042,9,1,0,0,3,4,5,10,8,2,4,21,14,4,22,39,2,2,0,2,2,0,2,6,10,18,17,21,18,26,21,0,0,0,2,0,2,4,8,1,20,21,21,19,22,18,2,4,6,11,18,0,0,0,1,1,1,0,0,0,19,18,18,31,30,32
1043,9,1,0,1,3,4,5,10,8,2,0,15,13,29,15,0,2,2,0,2,2,0,2,6,10,17,8,10,26,13,26,0,0,0,2,0,2,4,8,1,3,1,3,34,27,19,2,4,5,9,16,0,0,0,1,1,1,0,0,0,21,5,8,34,34,36
1044,8,2,1,1,5,1,3,5,1,1,5,1,1,5,1,36,0,0,1,0,0,1,6,8,9,6,12,9,6,12,9,0,0,0,0,4,1,1,1,5,4,5,12,10,9,36,1,2,3,5,7,1,0,1,0,0,0,3,3,2,1,6,6,0,1,12
1045,5,1,2,0,1,2,4,7,2,7,3,5,8,33,39,25,1,1,0,5,1,3,3,1,2,4,1,2,16,32,2,1,1,1,1,5,4,2,5,4,6,4,7,26,2,2,3,6,11,21,42,2,1,0,3,3,3,2,2,3,4,2,2,4,4,2
1046,0,1,0,0,3,4,5,4,6,8,12,21,14,12,21,14,2,2,0,2,2,0,2,6,0,19,11,12,19,11,12,0,0,0,2,0,2,4,8,1,11,18,16,36,24,28,2,4,5,8,13,0,0,0,1,1,1,0,0,8,12,12,11,19,21,22
1047,6,1,2,0,1,2,4,6,3,4,8,17,19,8,33,19,1,1,0,1,3,4,1,5,7,1,5,8,30,5,39,0,0,0,5,1,0,6,9,2,5,7,11,13,8,38,2,4,7,14,27,0,1,0,4,2,2,6,6,6,3,3,3,5,5,0
1048,9,1,0,0,3,4,5,4,6,8,19,14,9,27,14,9,2,2,0,2,2,0,2,6,10,10,17,17,42,29,17,0,0,0,2,0,2,4,8,1,20,21,21,19,22,18,2,4,6,11,19,0,0,0,1,1,1,0,0,0,19,18,18,31,30,32
1049,4,0,1,1,0,0,1,0,0,9,0,15,1,11,0,30,0,0,1,0,0,1,0,0,6,0,18,6,0,18,32,0,0,0,0,4,1,5,2,7,0,3,1,2,38,3,1,1,1,2,2,1,0,1,0,0,0,1,1,1,0,20,20,38,37,42
1050,10,2,1,1,2,3,3,2,9,10,14,3,15,37,28,27,0,0,1,0,4,1,8,7,1,7,6,1,7,39,1,0,0,0,0,4,1,7,6,3,14,10,4,4,5,17,1,2,2,4,5,1,0,1,0,0,0,8,8,9,8,7,7,7,8,7
1051,0,1,0,0,3,4,5,4,6,8,19,14,9,27,14,9,2,2,0,2,2,0,2,6,0,10,11,17,10,29,17,0,0,0,2,0,2,4,8,1,21,16,3,1,14,5,2,4,5,9,14,0,0,0,1,1,1,0,0,8,9,8,13,15,15,26
1052,5,1,2,0,1,2,4,7,2,7,3,5,8,33,39,25,1,1,0,5,1,3,3,1,2,4,1,2,4,40,28,1,1,1,1,5,4,2,5,4,6,4,7,7,12,25,3,6,11,21,40,2,1,0,3,3,3,2,2,3,4,2,2,9,12,8
1053,0,1,0,0,3,4,5,4,6,8,19,14,9,27,14,9,2,2,0,2,2,0,2,6,0,10,11,17,10,29,17,0,0,0,2,0,2,4,8,1,21,16,3,1,14,5,2,4,5,9,14,0,0,0,1,1,1,0,0,8,9,8,13,15,15,26
1054,9,1,0,0,3,4,5,10,8,2,16,12,13,39,15,26,2,2,0,2,2,0,2,6,10,17,8,0,17,8,25,0,0,0,2,0,2,4,8,1,3,1,3,40,23,31,2,4,6,10,17,0,0,0,1,1,1,0,0,0,13,13,8,11,10,10
1055,4,0,1,1,0,0,1,0,0,9,20,0,6,0,0,30,0,0,1,0,0,1,0,0,6,0,18,6,0,18,32,0,0,0,0,4,1,5,2,7,0,3,1,2,38,3,1,1,1,2,2,1,0,1,0,0,0,1,1,1,0,20,20,38,37,42
1056,0,2,1,1,3,4,5,10,8,2,0,15,0,34,15,38,2,2,0,2,2,0,2,6,0,10,16,0,27,16,0,0,0,0,2,0,2,4,8,1,21,16,3,11,43,20,2,4,5,9,15,0,0,0,1,1,1,0,0,8,13,13,8,16,14,20
1057,5,1,2,0,1,2,4,7,2,7,3,5,8,35,5,23,1,1,0,5,1,3,3,1,2,4,1,2,4,40,28,1,1,1,1,5,4,2,5,4,6,4,7,7,12,25,3,6,11,21,40,2,1,0,3,3,3,2,2,3,4,2,2,9,12,8
1058,2,1,0,0,3,4,0,4,5,0,21,8,12,30,30,12,2,2,0,2,2,0,9,2,8,8,10,7,8,37,7,0,0,0,2,0,2,8,4,9,1,12,14,41,17,15,2,4,9,19,36,0,0,0,1,1,1,4,4,4,7,11,9,26,28,28
1059,7,1,2,0,1,2,4,9,7,5,7,20,4,17,20,4,0,0,1,3,5,5,4,3,4,3,3,5,3,24,5,2,2,2,4,3,3,3,0,6,2,8,2,22,10,9,3,5,10,20,38,1,2,2,5,5,5,7,7,7,5,4,4,3,2,1
1060,1,1,2,2,4,5,2,3,4,6,6,7,5,6,7,22,1,2,2,4,3,2,5,4,5,5,4,4,5,4,4,0,0,0,3,2,5,0,3,0,7,2,8,18,41,1,2,4,6,13,23,0,1,0,2,4,4,5,5,5,2,1,1,1,0,30
1061,5,1,2,0,1,2,4,7,2,7,3,13,8,3,24,8,1,1,0,5,1,3,3,1,2,12,19,13,12,19,22,1,1,1,1,5,4,9,7,8,13,13,9,12,13,27,3,6,11,22,43,2,1,0,3,3,3,2,2,3,20,19,19,37,35,39
1062,9,1,0,0,3,4,5,10,8,2,9,18,7,9,40,7,2,2,0,2,2,0,2,6,10,21,13,10,43,38,24,0,0,0,2,0,2,4,8,1,3,1,18,6,21,39,2,4,6,12,21,0,0,0,1,1,1,0,0,0,16,5,5,23,11,18
1063,8,2,1,1,5,1,3,5,1,1,5,1,1,5,1,36,0,0,1,0,0,1,6,8,9,6,12,9,6,12,9,0,0,0,0,4,1,1,1,5,4,5,12,10,9,36,1,2,3,5,7,1,0,1,0,0,0,3,3,2,1,6,6,0,1,12
1064,5,1,2,0,1,2,4,7,2,7,3,5,8,33,39,25,1,1,0,5,1,3,3,1,2,16,1,2,16,32,2,1,1,1,1,5,4,2,5,4,6,4,7,26,2,2,3,6,11,21,42,2,1,0,3,3,3,2,2,3,4,2,2,9,12,8
1065,5,1,2,0,1,2,4,7,2,7,3,13,8,3,24,24,1,1,0,5,1,3,3,1,2,16,20,14,22,20,14,1,1,1,1,5,4,2,5,4,8,14,6,9,16,8,3,6,11,22,44,2,1,0,3,3,3,2,2,3,15,17,16,22,23,23
1066,6,1,2,0,3,4,0,4,5,0,13,19,3,19,37,34,1,1,0,1,3,4,1,5,7,1,5,8,1,5,8,0,0,0,5,1,0,6,9,2,5,7,11,13,8,14,2,4,9,16,30,0,1,0,4,2,2,6,6,6,11,11,15,30,29,31
1067,9,1,0,0,3,4,5,10,8,2,16,12,13,34,12,26,2,2,0,2,2,0,2,6,10,17,8,0,17,8,25,0,0,0,2,0,2,4,8,1,3,1,3,40,23,31,2,4,6,10,17,0,0,0,1,1,1,0,0,0,13,13,8,11,10,10
1068,10,2,1,1,2,3,3,2,9,10,14,3,15,37,28,27,0,0,1,0,4,1,8,7,1,7,6,1,7,6,1,0,0,0,0,4,1,7,6,3,14,10,4,4,5,17,1,2,2,4,5,1,0,1,0,0,0,8,8,9,8,7,7,7,8,7
1069,7,1,2,0,1,2,4,9,7,5,7,20,4,17,20,37,0,0,1,3,5,5,4,3,4,3,3,5,3,24,5,2,2,2,4,3,3,3,0,6,2,8,2,22,10,9,3,5,10,20,38,1,2,2,5,5,5,7,7,7,5,4,4,3,2,1
1070,2,1,0,0,3,4,0,4,5,0,18,19,20,22,19,32,2,2,0,2,2,0,9,2,8,15,10,7,15,10,27,0,0,0,2,0,2,8,4,9,10,0,10,14,18,16,2,4,9,17,33,0,0,0,1,1,1,4,4,4,7,10,9,10,13,16
1071,2,1,0,0,3,4,0,4,5,0,21,8,12,21,8,12,2,2,0,2,2,0,9,2,8,13,2,16,24,2,33,0,0,0,2,0,2,8,4,9,1,12,14,25,33,23,2,4,9,19,35,0,0,0,1,1,1,4,4,4,11,11,15,30,29,31
1072,4,0,1,1,0,0,1,0,0,9,11,0,6,28,38,6,0,0,1,0,0,1,0,0,6,0,0,18,36,0,42,0,0,0,0,4,1,5,2,7,0,3,1,2,38,3,1,1,1,3,3,1,0,1,0,0,0,1,1,1,0,0,0,6,6,6
1073,5,1,2,0,1,2,4,7,2,7,3,5,8,35,5,23,1,1,0,5,1,3,3,1,2,16,1,2,16,32,2,1,1,1,1,5,4,2,5,4,6,4,7,26,2,2,3,6,11,21,42,2,1,0,3,3,3,2,2,3,4,2,2,4,4,2
1074,6,1,2,0,1,2,4,6,3,4,8,2,19,42,2,19,1,1,0,1,3,4,1,5,7,1,5,8,1,5,8,0,0,0,5,1,0,6,9,2,5,7,11,0,37,14,2,4,7,14,27,0,1,0,4,2,2,6,6,6,3,3,3,5,5,0
1075,7,1,2,0,1,2,4,9,7,5,17,9,11,26,25,11,0,0,1,3,5,5,4,3,4,3,3,15,38,3,15,2,2,2,4,3,3,3,0,6,17,17,20,5,4,24,3,5,10,20,37,1,2,2,5,5,5,7,7,7,5,4,4,33,33,35
1076,2,1,0,0,3,4,0,4,5,0,13,19,20,13,41,40,2,2,0,2,2,0,9,2,8,15,10,7,37,31,30,0,0,0,2,0,2,8,4,9,15,19,17,28,36,33,2,4,9,17,32,0,0,0,1,1,1,4,4,4,7,10,9,39,13,16
1077,8,2,1,1,5,1,3,5,1,1,5,11,1,0,1,36,0,0,1,0,0,1,6,8,9,6,12,9,6,12,9,0,0,0,0,4,1,1,1,5,4,5,12,10,9,36,1,2,3,5,7,1,0,1,0,0,0,3,3,2,1,6,6,29,31,12
1078,0,1,0,0,3,4,5,4,6,8,19,14,9,19,37,3,2,2,0,2,2,0,2,6,10,10,11,17,42,29,17,0,0,0,2,0,2,4,8,1,21,16,3,1,14,5,2,4,6,11,19,0,0,0,1,1,1,0,0,0,9,8,13,15,15,37
1079,7,1,2,0,1,2,4,9,7,5,17,9,11,26,25,11,0,0,1,3,5,5,4,3,4,3,3,15,38,3,15,2,2,2,4,3,3,3,0,6,17,17,20,5,4,24,3,5,10,20,38,1,2,2,5,5,5,7,7,7,5,4,4,33,33,35
1080,4,0,1,1,0,0,1,8,0,9,10,16,18,38,29,41,0,0,1,0,0,1,0,10,6,11,15,11,11,15,43,0,0,0,0,4,1,10,10,10,16,20,0,30,11,32,1,1,1,1,1,1,0,1,0,0,0,10,10,2,14,14,14,17,17,17
1081,6,1,2,0,1,2,4,6,3,4,8,2,19,42,2,17,1,1,0,1,3,4,1,5,7,1,5,8,35,5,8,0,0,0,5,1,0,6,9,2,5,7,11,0,37,14,2,4,7,14,27,0,1,0,4,2,2,6,6,6,3,3,3,5,5,0
1082,0,1,0,0,3,4,5,4,6,8,4,14,9,27,14,9,2,2,0,2,2,0,2,6,0,10,11,17,10,29,17,0,0,0,2,0,2,4,8,1,21,16,3,1,14,5,2,4,5,9,14,0,0,0,1,1,1,0,0,8,9,8,13,15,15,26
1083,4,0,1,1,0,0,1,0,0,9,20,0,6,10,43,10,0,0,1,0,0,1,0,10,6,11,15,11,11,15,34,0,0,0,0,4,1,5,2,7,0,3,1,2,38,3,1,1,1,2,2,1,0,1,0,0,0,10,10,1,14,14,14,17,17,17
1084,4,0,1,1,0,0,1,0,0,9,11,0,6,20,38,43,0,0,1,0,0,1,0,0,6,0,0,18,36,35,42,0,0,0,0,4,1,5,2,7,0,3,1,2,38,3,1,1,1,3,3,1,0,1,0,0,0,1,1,1,0,0,0,12,18,11
1085,10,2,1,1,2,3,3,2,9,10,14,3,15,37,28,27,0,0,1,0,4,1,8,7,1,7,6,1,7,39,1,0,0,0,0,4,1,7,6,3,14,10,4,4,5,17,1,2,2,4,5,1,0,1,0,0,0,8,8,9,8,7,7,7,8,7
1086,8,2,1,1,5,1,3,5,1,1,5,1,1,31,23,31,0,0,1,0,0,1,6,8,9,6,12,9,6,41,37,0,0,0,0,4,1,1,1,5,4,5,12,42,40,26,1,2,3,5,7,1,0,1,0,0,0,3,3,2,1,6,6,21,24,25
1087,9,1,0,0,3,4,5,10,8,2,16,18,13,29,18,13,2,2,0,2,2,0,2,6,10,2,17,10,21,17,10,0,0,0,2,0,2,4,8,1,3,1,3,1,6,0,2,4,6,11,20,0,0,0,1,1,1,0,0,0,6,5,5,2,11,18
1088,4,0,1,1,0,0,1,0,0,9,11,0,6,36,38,18,0,0,1,0,0,1,0,0,6,0,0,18,36,0,42,0,0,0,0,4,1,5,2,7,0,3,1,2,38,3,1,1,1,3,3,1,0,1,0,0,0,1,1,1,0,0,0,6,6,6
1089,5,1,2,0,1,2,4,7,2,7,3,5,8,35,5,23,1,1,0,5,1,3,3,1,2,16,1,2,16,36,2,1,1,1,1,5,4,2,5,4,6,4,7,26,2,2,3,6,11,21,42,2,1,0,3,3,3,2,2,3,4,2,2,4,4,2
1090,9,1,0,0,3,4,5,10,8,2,16,18,13,29,18,13,2,2,0,2,2,0,2,6,10,2,17,10,21,17,10,0,0,0,2,0,2,4,8,1,3,1,3,1,6,0,2,4,6,11,20,0,0,0,1,1,1,0,0,0,6,5,5,2,3,3
1091,0,1,0,0,3,4,5,4,6,8,19,14,9,43,14,9,2,2,0,2,2,0,2,6,0,10,11,17,42,29,17,0,0,0,2,0,2,4,8,1,21,16,3,1,14,5,2,4,6,11,19,0,0,0,1,1,1,0,0,0,9,8,13,15,15,37
1092,5,1,2,0,1,2,4,7,2,7,3,5,8,35,5,23,1,1,0,5,1,3,3,1,2,4,1,2,16,40,28,1,1,1,1,5,4,2,5,4,6,4,7,26,2,2,2,4,7,14,25,2,1,0,3,3,3,2,2,3,4,2,2,4,12,8
1093,1,1,2,2,4,5,2,3,4,6,15,7,5,40,31,5,1,2,2,4,3,2,5,4,5,5,4,4,5,34,41,0,0,0,3,2,5,0,3,0,7,2,8,18,41,1,2,3,4,7,10,0,1,0,2,4,4,5,5,5,2,1,1,18,19,19
1094,5,1,2,0,1,2,4,7,2,7,3,5,8,35,5,23,1,1,0,5,1,3,3,1,2,16,1,2,16,32,2,1,1,1,1,5,4,2,5,4,6,4,7,26,2,2,3,6,11,21,42,2,1,0,3,3,3,2,2,3,4,2,2,4,4,2
1095,0,1,0,0,3,4,5,4,6,8,19,14,9,43,14,38,2,2,0,2,2,0,2,6,0,10,16,17,27,16,0,0,0,0,2,0,2,4,8,1,21,16,3,11,43,20,2,4,5,9,15,0,0,0,1,1,1,0,0,8,9,8,8,16,14,20
1096,1,1,2,2,4,5,2,3,4,6,15,7,5,40,31,5,1,2,2,4,3,2,5,4,5,5,4,4,29,34,41,0,0,0,3,2,5,0,3,0,7,2,8,29,32,21,2,3,4,7,11,0,1,0,2,4,4,5,5,5,2,1,1,18,19,19
1097,8,2,1,1,5,1,3,5,1,1,5,1,1,5,1,36,0,0,1,0,0,1,6,8,9,6,12,9,6,12,9,0,0,0,0,4,1,1,1,5,4,5,12,10,9,36,1,2,3,5,7,1,0,1,0,0,0,3,3,2,1,6,6,0,1,12
1098,2,1,2,0,3,4,0,4,5,0,13,19,20,13,41,40,2,2,0,2,2,0,9,2,8,15,10,7,37,31,30,0,0,0,2,0,2,8,4,9,15,19,17,28,36,33,2,4,9,17,32,0,0,0,1,1,1,4,4,4,7,10,9,39,13,16
1099,0,1,0,0,3,4,5,4,6,8,12,21,14,12,21,14,2,2,0,2,2,0,2,6,0,10,11,17,10,29,17,0,0,0,2,0,2,4,8,1,11,18,16,23,31,5,2,4,5,9,14,0,0,0,1,1,1,0,0,8,12,12,11,19,21,22
1100,0,1,0,0,3,4,5,4,6,8,0,14,0,43,14,38,2,2,0,2,2,0,2,6,0,10,16,0,27,16,0,0,0,0,2,0,2,4,8,1,21,16,3,11,43,20,2,4,5,9,15,0,0,0,1,1,1,0,0,8,9,8,8,16,14,20
1101,1,1,2,2,4,5,2,3,4,6,6,7,5,40,7,22,1,2,2,4,3,2,5,4,5,5,4,4,34,4,4,0,0,0,3,2,5,0,3,0,7,2,8,18,41,1,2,3,4,7,10,0,1,0,2,4,4,5,5,5,2,1,1,1,0,4
1102,5,1,2,0,1,2,4,7,2,7,3,13,8,3,13,8,1,1,0,5,1,3,3,1,2,12,19,13,12,19,22,1,1,1,1,5,4,9,7,8,13,13,9,12,13,27,3,6,11,22,43,2,1,0,3,3,3,2,2,3,20,19,19,37,35,39
1103,9,1,0,0,3,4,5,10,8,2,9,18,7,9,40,7,2,2,0,2,2,0,2,6,10,21,13,10,43,38,24,0,0,0,2,0,2,4,8,1,3,1,18,6,21,39,2,4,6,12,21,0,0,0,1,1,1,0,0,0,16,5,5,23,11,18
1104,2,1,0,0,3,4,0,4,5,0,18,19,20,22,19,32,2,2,0,2,2,0,9,2,8,15,10,7,15,10,27,0,0,0,2,0,2,8,4,9,1,12,14,14,18,16,2,4,9,19,36,0,0,0,1,1,1,4,4,4,7,10,9,10,13,16
1105,3,1,2,0,1,2,0,1,10,3,1,4,10,1,34,28,1,1,0,1,3,4,7,9,3,9,9,3,28,22,31,0,0,0,0,4,1,5,2,7,12,11,5,17,3,6,2,4,9,16,30,0,1,0,2,2,2,9,9,4,10,9,12,35,38,13
1106,1,1,2,2,4,5,2,3,4,6,15,7,5,40,31,5,1,2,2,4,3,2,5,4,5,5,4,4,5,34,41,0,0,0,3,2,5,0,3,0,7,2,8,18,41,1,2,3,4,7,11,0,1,0,2,4,4,5,5,5,2,1,1,18,19,19
1107,5,1,2,0,1,2,4,7,2,7,3,13,8,35,5,23,1,1,0,5,1,3,3,1,2,16,20,14,16,36,2,1,1,1,1,5,4,2,5,4,6,4,7,26,2,2,3,6,11,21,42,2,1,0,3,3,3,2,2,3,15,2,16,22,23,23
1108,2,1,2,0,3,4,0,4,5,0,13,19,3,19,37,3,2,2,0,2,2,0,2,6,10,2,17,10,2,17,35,0,0,0,2,0,2,4,8,1,3,1,3,1,6,0,2,4,7,14,27,0,0,0,1,1,1,0,0,0,6,5,5,2,3,3
1109,1,1,2,2,4,5,2,3,4,6,6,7,5,6,7,22,1,2,2,4,3,2,5,4,5,5,4,4,34,4,4,0,0,0,3,2,5,0,3,0,7,2,8,18,41,1,2,3,4,7,10,0,1,0,2,4,4,5,5,5,2,1,1,1,0,4
1110,6,1,2,0,1,2,4,9,7,5,13,2,3,42,36,17,0,0,1,3,5,5,4,3,4,3,3,5,32,23,40,2,2,2,4,3,3,3,0,6,2,8,2,8,15,35,2,4,7,14,27,1,2,2,5,5,5,7,7,7,5,4,4,20,20,24
1111,10,2,1,1,2,3,3,2,9,10,14,3,2,14,28,15,0,0,1,0,4,1,8,7,1,7,21,19,41,21,19,0,0,0,0,4,1,7,6,3,14,10,4,4,5,17,1,1,1,2,2,1,0,1,0,0,0,8,8,9,8,7,7,24,25,27
1112,9,1,0,0,3,4,5,10,8,2,9,18,7,9,40,7,2,2,0,2,2,0,2,6,10,21,13,10,43,38,24,0,0,0,2,0,2,4,8,1,3,1,18,6,21,39,2,4,6,12,21,0,0,0,1,1,1,0,0,0,16,5,5,23,11,18
1113,5,1,2,0,1,2,4,7,2,7,3,5,8,35,39,23,1,1,0,5,1,3,3,1,2,16,1,2,16,32,2,1,1,1,1,5,4,2,5,4,6,4,7,26,2,2,3,6,11,21,42,2,1,0,3,3,3,2,2,3,4,2,2,4,4,2
1114,3,1,2,0,1,2,4,1,10,3,13,4,3,19,34,3,1,1,0,1,3,4,7,9,3,9,9,3,28,22,31,0,0,0,2,0,2,5,2,7,3,1,3,1,38,3,2,4,9,16,30,0,0,0,1,1,1,9,9,4,10,9,12,35,38,37
1115,8,2,1,1,5,1,3,5,1,1,5,1,1,5,1,36,0,0,1,0,0,1,6,8,9,6,12,9,6,12,9,0,0,0,0,4,1,1,1,5,4,5,12,10,9,36,1,2,3,5,7,1,0,1,0,0,0,3,3,2,1,6,6,0,1,12
1116,7,1,2,0,1,2,4,9,7,5,7,20,4,17,20,4,0,0,1,3,5,5,4,3,4,3,3,5,3,24,5,2,2,2,4,3,3,3,0,6,2,8,2,22,10,9,3,5,10,20,38,1,2,2,5,5,5,7,7,7,5,4,4,3,2,1
1117,9,1,0,0,3,4,0,4,5,0,18,6,3,32,6,33,2,2,0,2,2,0,9,2,8,13,2,16,13,25,16,0,0,0,2,0,2,8,4,9,19,15,15,38,7,43,2,4,9,18,34,0,0,0,1,1,1,4,4,4,11,16,12,25,26,13
1118,0,1,0,0,3,4,5,4,6,8,12,21,14,12,21,14,2,2,0,2,2,0,2,6,0,10,11,17,18,29,17,0,0,0,2,0,2,4,8,1,11,18,16,23,31,5,2,4,6,12,21,0,0,0,1,1,1,0,0,8,12,12,11,19,21,22
1119,3,1,2,0,1,2,4,1,10,3,1,4,10,1,4,28,1,1,0,1,3,4,7,9,3,9,9,3,9,9,3,0,0,0,0,4,1,5,2,7,12,11,5,17,3,6,2,4,8,15,28,0,1,0,2,2,2,9,9,10,10,9,10,8,9,9
1120,4,0,1,1,0,0,1,8,0,9,10,16,18,38,29,41,0,0,1,0,0,1,0,10,6,11,15,11,11,15,43,0,0,0,0,4,1,10,10,10,16,20,0,30,11,32,1,1,1,1,1,1,0,1,0,0,0,10,10,2,14,14,14,17,17,17
1121,2,1,0,0,3,4,0,4,5,0,21,8,12,30,30,12,2,2,0,2,2,0,9,2,8,8,10,7,8,37,7,0,0,0,2,0,2,8,4,9,1,12,14,41,17,15,2,4,9,19,36,0,0,0,1,1,1,4,4,4,7,11,9,26,28,28
1122,2,1,0,0,3,4,0,4,5,0,21,8,12,30,30,12,2,2,0,2,2,0,9,2,8,8,10,7,8,37,7,0,0,0,2,0,2,8,4,9,1,12,14,41,17,15,2,4,9,19,36,0,0,0,1,1,1,4,4,4,7,11,9,26,28,28
1123,8,2,1,1,5,1,3,5,1,1,5,1,1,5,1,36,0,0,1,0,0,1,6,8,9,6,12,9,6,12,9,0,0,0,0,4,1,1,1,5,4,5,12,10,9,36,1,2,3,5,7,1,0,1,0,0,0,3,3,2,1,6,6,0,1,5
1124,5,1,2,0,1,2,4,7,2,7,3,5,8,35,5,23,1,1,0,5,1,3,3,1,2,16,1,2,16,36,2,1,1,1,1,5,4,2,5,4,6,4,7,26,2,2,3,6,11,21,42,2,1,0,3,3,3,2,2,3,4,2,2,4,4,2
1125,6,1,2,0,1,2,4,6,3,4,8,2,19,42,36,17,1,1,0,1,3,4,1,5,7,1,5,8,35,5,8,0,0,0,5,1,0,6,9,2,5,7,11,0,37,14,2,4,7,14,27,0,1,0,4,2,2,6,6,6,3,3,3,5,5,0
