doc_idx,true_label,kmeans_k19_s0,kmeans_k19_s1,kmeans_k19_s2,kmeans_k38_s0,kmeans_k38_s1,kmeans_k38_s2,kmeans_k77_s0,kmeans_k77_s1,kmeans_k77_s2,kmeans_k154_s0,kmeans_k154_s1,kmeans_k154_s2,kmeans_k308_s0,kmeans_k308_s1,kmeans_k308_s2,gmm_k19_s0,gmm_k19_s1,gmm_k19_s2,gmm_k38_s0,gmm_k38_s1,gmm_k38_s2,gmm_k77_s0,gmm_k77_s1,gmm_k77_s2,gmm_k154_s0,gmm_k154_s1,gmm_k154_s2,gmm_k308_s0,gmm_k308_s1,gmm_k308_s2,spectral_k19_s0,spectral_k19_s1,spectral_k19_s2,spectral_k38_s0,spectral_k38_s1,spectral_k38_s2,spectral_k77_s0,spectral_k77_s1,spectral_k77_s2,spectral_k154_s0,spectral_k154_s1,spectral_k154_s2,spectral_k308_s0,spectral_k308_s1,spectral_k308_s2,ward_k19,ward_k38,ward_k77,ward_k154,ward_k308,leiden_k19_s0,leiden_k19_s1,leiden_k19_s2,leiden_k38_s0,leiden_k38_s1,leiden_k38_s2,leiden_k77_s0,leiden_k77_s1,leiden_k77_s2,leiden_k154_s0,leiden_k154_s1,leiden_k154_s2,leiden_k308_s0,leiden_k308_s1,leiden_k308_s2
274,33,2,12,5,3,20,14,48,61,36,36,16,71,270,175,215,12,2,7,16,15,5,11,13,22,149,140,52,149,140,185,5,8,7,12,7,30,50,66,60,77,105,121,114,190,121,11,20,35,77,154,3,7,5,8,7,8,9,11,11,49,103,44,87,82,96
275,33,2,12,5,3,20,14,48,68,36,112,16,71,270,16,71,12,2,7,16,15,5,11,13,22,149,61,52,59,300,52,5,8,7,12,7,30,50,66,60,97,53,67,153,151,191,11,20,35,77,155,3,7,5,8,7,8,9,11,11,49,55,44,145,146,134
276,33,2,12,5,36,20,14,53,61,36,36,141,71,270,175,215,12,2,7,16,15,5,11,13,22,149,140,52,149,140,185,5,8,7,12,7,30,50,66,60,77,105,121,114,190,121,11,20,35,77,154,3,7,5,8,7,8,42,45,39,49,103,44,87,82,96
277,33,2,12,5,3,20,14,48,61,36,36,16,71,270,175,215,12,2,7,16,15,5,11,13,22,149,140,52,149,140,185,5,8,7,12,7,30,50,66,60,77,105,121,114,190,121,11,20,35,77,154,3,7,5,8,7,8,9,11,11,49,103,44,87,82,96
278,33,2,12,5,3,20,14,25,68,36,37,2,71,37,307,71,12,2,7,16,15,5,11,13,22,59,21,52,59,226,258,5,8,7,12,7,30,50,66,60,97,139,67,153,5,0,11,20,35,77,155,3,7,5,8,7,8,9,11,11,49,55,44,145,146,134
279,33,2,12,5,3,20,14,48,61,36,36,16,71,270,175,215,12,2,7,16,15,5,11,13,22,149,140,52,149,140,185,5,8,7,12,7,30,50,66,60,77,105,121,114,190,121,11,20,35,77,154,3,7,5,8,7,8,9,11,11,49,103,44,87,82,96
280,33,2,12,5,3,20,14,48,61,36,36,16,71,270,175,215,12,2,7,16,15,5,11,13,22,149,140,52,149,140,185,5,8,7,12,7,30,50,66,60,77,105,121,114,190,121,11,20,35,77,154,3,7,5,8,7,8,9,11,11,49,103,44,87,82,96
281,33,2,12,5,3,20,14,25,68,36,37,61,71,37,307,71,12,2,7,16,15,5,11,13,22,149,61,52,127,300,86,5,8,7,12,7,30,50,66,60,97,139,71,153,5,251,11,20,35,76,153,3,7,5,8,7,8,9,11,11,49,55,44,222,120,121
282,33,2,12,5,3,20,14,48,61,36,36,16,71,36,175,215,12,2,7,16,15,5,11,13,22,149,140,52,149,140,185,5,8,7,12,7,30,50,66,60,77,105,121,114,190,121,11,20,35,77,154,3,7,5,8,7,8,9,11,11,49,103,44,87,82,96
283,33,2,12,5,3,20,14,25,68,36,37,2,71,37,307,71,12,2,7,16,15,5,11,13,22,149,61,52,59,226,52,5,8,7,12,7,30,50,66,60,97,139,67,153,5,0,11,20,35,77,155,3,7,5,8,7,8,9,11,11,49,55,44,145,146,134
284,41,0,7,11,13,4,29,10,51,7,113,95,134,113,95,134,0,13,5,35,12,33,38,61,51,102,16,66,242,16,66,18,4,1,24,5,13,40,75,35,51,123,127,7,252,57,3,8,13,29,58,2,0,0,14,0,1,53,53,49,75,39,38,101,125,164
285,41,6,7,11,13,4,29,10,10,7,22,95,144,245,95,144,0,13,5,0,29,24,48,5,25,42,40,44,206,178,190,18,4,1,24,5,13,49,4,33,56,123,26,282,152,21,3,8,13,29,57,2,0,0,14,27,1,41,40,40,138,13,38,212,240,205
286,41,0,13,11,5,4,29,10,10,7,22,3,144,22,3,144,0,13,5,0,29,24,48,5,25,42,40,44,42,156,44,18,4,1,24,5,13,49,4,33,56,81,26,282,152,21,3,9,15,32,63,2,0,0,14,27,33,41,40,40,16,13,18,56,48,59
287,41,9,13,1,5,4,29,10,10,7,22,120,103,22,120,103,0,13,5,0,29,24,48,5,25,42,40,44,42,156,44,18,4,17,24,5,13,49,4,33,56,81,26,17,49,169,3,9,15,32,64,2,0,0,14,27,33,41,40,40,16,13,18,56,48,59
288,41,9,13,1,5,4,29,10,10,7,22,3,144,22,3,144,0,13,5,0,29,24,48,5,25,42,40,44,42,156,44,18,4,1,24,5,13,49,4,33,56,81,26,282,152,21,3,9,15,32,63,2,0,0,14,27,33,41,40,40,16,13,18,64,69,67
289,41,9,13,1,5,4,29,10,10,7,22,3,144,22,3,144,0,13,5,0,29,24,48,5,25,42,40,44,42,156,44,18,4,1,24,5,13,49,4,33,56,81,26,282,152,21,3,9,15,32,63,2,0,0,14,27,33,41,40,40,16,13,18,56,48,225
290,41,6,7,11,13,4,29,10,51,7,41,115,14,277,115,14,0,13,5,35,12,33,38,61,51,147,74,30,147,74,241,18,4,1,24,5,13,40,75,35,51,26,127,155,91,175,3,8,13,28,56,2,0,0,20,0,1,53,53,49,75,39,38,74,125,95
291,41,6,7,11,13,4,29,10,51,7,113,95,134,245,95,134,0,13,5,35,12,33,38,61,51,102,16,66,242,16,66,18,4,1,24,5,13,45,75,35,51,123,127,7,180,21,3,8,13,29,57,2,0,0,14,0,1,53,53,49,122,39,38,152,256,164
292,41,5,11,9,33,32,19,60,58,76,0,28,72,178,283,203,4,6,6,5,5,4,4,45,45,3,66,45,3,66,45,7,7,9,29,10,29,42,32,18,26,78,60,113,30,144,5,12,21,41,86,11,12,11,6,9,7,1,1,1,153,7,153,20,258,21
293,41,6,13,11,13,4,29,10,51,7,22,3,134,22,3,134,0,13,5,0,29,24,48,5,25,42,40,44,206,178,190,18,4,1,24,5,13,40,75,33,51,123,127,162,123,57,3,8,13,29,58,2,0,0,14,27,1,41,40,40,138,13,38,212,231,205
294,41,6,7,11,13,4,29,10,51,7,41,115,14,277,115,14,0,13,5,35,12,33,38,61,51,102,16,66,102,234,66,18,4,1,24,5,13,40,75,35,51,26,127,155,91,175,3,8,13,28,56,2,0,0,14,0,1,53,53,49,75,39,38,74,125,95
295,41,6,7,11,13,4,29,10,51,7,125,47,66,236,154,66,0,13,5,35,12,33,38,61,51,30,132,93,280,244,93,18,4,1,7,28,1,40,40,34,53,69,58,164,174,30,3,8,12,24,47,2,0,0,20,0,1,67,67,69,62,63,73,39,47,47
296,41,9,13,1,5,4,29,10,10,7,22,3,144,22,3,144,0,13,5,0,29,24,48,5,25,42,40,44,42,156,44,18,4,1,24,5,13,49,4,33,56,81,26,282,152,21,3,9,15,32,63,2,0,0,14,27,33,41,40,40,16,13,18,56,48,59
297,41,9,13,1,5,4,29,10,10,7,22,120,103,22,120,103,0,13,5,0,29,24,48,5,25,42,40,44,42,156,44,18,4,17,24,5,13,49,4,33,56,81,26,17,49,169,3,9,15,32,64,2,0,0,14,27,33,41,40,40,16,13,18,56,48,59
298,41,9,13,1,5,4,29,10,10,7,22,3,144,22,3,144,0,13,5,0,29,24,48,5,25,42,40,44,42,156,44,18,4,1,24,5,13,49,4,33,56,81,26,282,152,21,3,9,15,32,63,2,0,0,14,27,33,41,40,40,16,13,18,64,69,67
299,41,6,7,11,13,4,29,10,51,7,113,95,134,245,95,134,0,13,5,35,12,33,38,61,51,102,16,66,102,234,66,18,4,1,7,28,1,40,75,35,51,123,127,7,76,191,3,8,13,29,57,2,0,0,20,0,1,53,53,49,87,39,38,101,257,143
300,41,6,13,11,5,4,29,10,10,7,22,3,144,22,3,144,0,13,5,0,29,24,48,5,25,42,40,44,42,156,44,18,4,1,24,5,13,49,4,33,56,81,26,282,152,21,3,9,15,32,63,2,0,0,14,27,33,41,40,40,16,13,18,56,48,59
301,41,6,7,11,13,4,29,10,51,7,125,47,66,236,154,66,0,13,5,35,12,33,38,61,51,30,132,93,280,244,93,18,4,1,24,5,13,40,40,34,53,69,58,7,174,226,3,8,12,24,47,2,0,0,20,0,1,67,67,69,62,63,73,39,47,47
302,41,6,7,11,13,4,29,10,51,7,113,95,134,245,95,134,0,13,5,35,12,33,38,61,51,102,16,66,242,16,66,18,4,1,24,5,13,40,75,35,51,123,127,7,252,226,3,8,13,29,58,2,0,0,14,0,1,53,53,49,75,39,38,101,125,164
303,41,9,13,1,5,4,29,10,10,7,22,120,103,22,120,103,0,13,5,0,29,24,48,5,25,42,40,44,42,156,44,4,4,17,24,5,13,49,4,33,56,81,26,17,49,169,3,9,15,32,64,2,0,0,14,27,33,41,40,40,16,13,18,56,48,59
304,41,6,7,11,13,4,29,10,51,7,113,95,134,113,95,134,0,13,5,35,12,33,38,61,51,102,16,66,242,16,66,18,4,1,24,5,13,40,75,35,51,123,127,7,0,21,3,8,13,29,57,2,0,0,14,0,1,53,53,49,122,39,38,101,240,143
305,41,17,13,1,5,4,29,10,10,7,22,3,144,22,3,144,0,13,5,0,29,24,48,5,25,42,40,44,42,156,44,18,4,17,24,5,13,49,4,33,56,81,26,282,152,21,3,9,15,32,63,2,0,0,14,27,33,41,40,40,16,13,18,56,48,59
306,41,9,13,1,5,4,29,10,10,7,22,120,103,22,120,103,0,13,5,0,29,24,48,5,25,42,40,44,42,156,44,4,4,17,24,5,13,49,4,33,56,81,26,17,49,169,3,9,15,32,64,2,0,0,14,27,33,41,40,40,16,13,18,56,48,59
307,41,6,7,11,13,4,29,10,51,7,113,95,134,245,95,134,0,13,5,35,12,33,38,61,51,102,16,66,242,16,66,18,4,1,24,5,13,40,75,34,51,123,127,7,252,226,3,8,13,29,58,2,0,0,14,0,1,53,53,49,75,39,38,101,125,164
308,41,6,7,11,13,4,29,10,51,7,41,115,134,277,115,14,0,13,5,35,12,33,38,61,51,102,16,66,102,234,66,18,4,1,24,5,13,40,75,35,51,26,127,155,91,175,3,8,13,28,56,2,0,0,20,0,1,53,53,49,75,39,38,74,125,95
309,41,4,13,1,18,27,10,63,10,61,22,3,144,22,3,144,0,13,5,0,29,24,48,5,25,152,40,152,152,40,152,4,18,17,24,5,13,49,4,33,56,81,26,282,152,21,3,9,15,32,63,2,0,0,14,27,33,41,40,40,16,13,18,98,101,225
310,41,6,7,11,13,4,29,10,51,7,113,95,134,113,95,134,0,13,5,35,12,33,38,61,51,102,16,66,242,16,66,18,4,1,24,5,13,40,75,35,51,123,127,7,0,21,3,8,13,29,57,2,0,0,14,0,1,53,53,49,122,39,38,101,125,164
311,41,6,7,11,13,4,29,10,51,7,113,95,134,113,95,134,0,13,5,35,12,33,38,61,51,102,16,66,242,16,66,18,4,1,24,5,13,40,75,35,51,123,127,7,180,21,3,8,13,29,57,2,0,0,14,0,1,53,53,49,122,39,38,101,160,159
312,1,14,5,18,4,33,35,29,55,65,61,24,21,61,24,21,10,16,12,26,18,21,22,19,20,19,20,22,19,207,22,13,9,11,16,15,16,7,17,20,70,23,63,166,43,73,8,17,28,57,110,17,17,17,35,36,37,58,54,58,19,25,22,3,2,3
313,1,14,11,18,14,33,35,29,55,65,136,24,21,136,231,196,10,16,12,26,18,21,22,19,20,19,20,22,19,207,22,13,9,11,16,15,16,7,17,20,70,23,63,166,43,73,8,17,28,57,111,17,17,17,35,36,37,58,54,58,19,25,22,3,2,3
314,1,14,11,9,10,33,35,29,28,65,61,18,99,61,241,99,10,16,12,26,18,21,22,19,20,19,20,22,229,20,294,13,9,11,16,15,16,69,72,61,47,89,110,104,97,96,8,17,28,56,108,17,17,17,35,36,37,58,54,58,19,25,22,3,2,3
315,1,14,11,18,33,33,35,29,55,65,136,24,21,136,231,196,10,16,12,26,18,21,22,19,20,19,20,22,19,207,22,13,9,11,16,15,16,7,17,20,70,23,63,166,43,73,8,17,28,57,111,17,17,17,35,36,37,58,54,58,19,25,22,3,2,3
316,1,14,11,18,4,33,35,29,55,65,61,24,21,61,24,21,10,16,12,26,18,21,22,19,20,19,20,22,19,207,22,13,9,11,16,15,16,7,17,20,70,23,63,166,43,73,8,17,28,57,110,17,17,17,35,36,37,58,54,58,19,25,22,3,2,3
317,1,14,11,18,14,33,35,29,55,65,136,24,21,136,231,196,10,16,12,26,18,21,22,19,20,19,20,22,19,207,22,13,9,11,16,15,16,7,17,20,70,23,63,166,43,73,8,17,28,57,111,17,17,17,35,36,37,58,54,58,19,25,22,3,2,3
318,1,14,11,18,33,33,35,29,55,65,136,24,21,136,231,196,10,16,12,26,18,21,22,19,20,19,20,22,19,207,22,13,9,11,16,15,16,7,17,20,70,23,63,166,43,73,8,17,28,57,111,17,17,17,35,36,37,58,54,58,19,25,22,3,2,3
319,1,14,11,18,14,33,35,29,55,65,136,24,21,136,24,21,10,16,12,26,18,21,22,19,20,19,20,22,19,207,22,13,9,11,16,15,16,7,17,20,70,23,63,166,43,73,8,17,28,57,110,17,17,17,35,36,37,58,54,58,19,25,22,3,2,3
320,1,14,5,18,4,33,35,29,28,65,61,24,99,61,241,99,10,16,12,26,18,21,22,19,20,19,20,22,229,20,294,13,9,11,16,15,16,7,17,20,70,23,110,104,97,96,8,17,28,56,109,17,17,17,35,36,37,58,54,58,19,25,22,3,2,3
321,1,14,5,18,4,33,35,29,28,65,61,24,99,61,241,99,10,16,12,26,18,21,22,19,20,19,20,22,19,207,22,13,9,11,16,15,16,7,17,20,70,23,110,104,97,96,8,17,28,56,108,17,17,17,35,36,37,58,54,58,19,25,22,3,2,3
322,1,14,5,18,4,33,35,29,28,65,61,24,99,61,241,99,10,16,12,26,18,21,22,19,20,19,20,22,229,20,294,13,9,11,16,15,16,7,17,20,70,23,110,104,97,96,8,17,28,56,109,17,17,17,35,36,37,58,54,58,19,25,22,3,2,3
323,1,14,5,18,4,33,35,29,28,65,61,24,99,61,241,99,10,16,12,26,18,21,22,19,20,19,20,22,19,207,22,13,9,11,16,15,16,7,17,20,70,23,110,104,97,96,8,17,28,56,109,17,17,17,35,36,37,58,54,58,19,25,22,3,2,3
324,1,14,5,18,4,33,35,29,55,65,61,24,21,61,24,21,10,16,12,26,18,21,22,19,20,19,20,22,19,207,22,13,9,11,16,15,16,7,17,20,70,23,63,166,43,73,8,17,28,57,110,17,17,17,35,36,37,58,54,58,19,25,22,3,2,3
325,1,14,5,18,4,33,35,29,28,65,61,24,99,61,241,99,10,16,12,26,18,21,22,19,20,19,20,22,229,20,294,13,9,11,16,15,16,7,17,20,47,89,110,104,97,96,8,17,28,56,109,17,17,17,35,36,37,58,54,58,19,25,22,3,2,3
326,1,14,11,18,29,33,35,29,55,65,26,24,99,26,165,99,10,16,12,26,18,21,22,19,20,19,20,22,19,207,22,13,9,11,16,15,16,7,17,20,70,23,63,166,43,73,8,17,28,57,111,17,17,17,35,36,37,58,54,58,19,25,22,3,2,3
327,1,14,5,18,4,33,35,29,55,65,61,24,21,61,24,21,10,16,12,26,18,21,22,19,20,19,20,22,19,207,22,13,9,11,16,15,16,7,17,20,70,23,63,166,43,73,8,17,28,57,110,17,17,17,35,36,37,58,54,58,19,25,22,3,2,3
328,1,14,5,18,4,33,35,29,55,65,61,24,21,61,24,21,10,16,12,26,18,21,22,19,20,19,20,22,19,207,22,13,9,11,16,15,16,7,17,20,70,23,63,166,43,73,8,17,28,57,110,17,17,17,35,36,37,58,54,58,19,25,22,3,2,3
329,1,14,11,18,29,33,35,29,55,65,26,24,99,26,165,99,10,16,12,26,18,21,22,19,20,19,20,22,19,207,22,13,9,11,16,15,16,7,17,20,70,23,63,166,43,73,8,17,28,57,111,17,17,17,35,36,37,58,54,58,19,25,22,3,2,3
330,1,14,5,18,4,33,35,29,55,65,61,24,99,61,24,99,10,16,12,26,18,21,22,19,20,19,20,22,19,207,22,13,9,11,16,15,16,7,17,20,70,23,63,104,43,96,8,17,28,57,110,17,17,17,35,36,37,58,54,58,19,25,22,3,2,3
331,1,14,5,18,4,33,35,29,55,65,61,24,21,61,24,21,10,16,12,26,18,21,22,19,20,19,20,22,19,207,22,13,9,11,16,15,16,7,17,20,70,23,63,166,43,73,8,17,28,57,110,17,17,17,35,36,37,58,54,58,19,25,22,3,2,3
332,1,14,5,18,4,33,35,29,55,65,61,24,21,61,24,21,10,16,12,26,18,21,22,19,20,19,20,22,19,207,22,13,9,11,16,15,16,7,17,20,70,23,63,104,43,96,8,17,28,57,110,17,17,17,35,36,37,58,54,58,19,25,22,3,2,3
333,49,1,17,17,30,30,24,16,11,39,117,11,86,117,202,86,18,0,4,19,0,7,59,54,19,82,85,56,82,85,265,15,6,5,34,9,34,22,22,37,31,53,39,222,150,19,4,10,19,37,76,7,6,8,12,13,12,26,55,57,28,29,23,12,8,14
334,49,1,17,17,30,30,24,16,11,63,117,11,86,226,176,86,18,0,4,19,0,7,59,54,19,82,85,56,82,85,265,15,6,5,34,9,34,53,71,43,31,24,39,35,245,302,4,10,19,37,77,7,6,8,12,13,12,26,55,57,28,29,23,12,8,14
335,49,1,17,17,30,30,24,16,11,39,117,11,86,117,202,86,18,0,4,19,0,7,59,54,19,82,85,56,82,85,265,15,6,5,34,9,34,53,71,43,31,24,39,222,150,19,4,10,19,37,76,7,6,8,12,13,12,26,55,57,28,29,23,12,8,14
336,49,1,17,17,11,30,24,16,11,39,117,11,86,117,11,155,18,0,4,19,0,7,59,54,19,82,85,56,82,85,265,15,6,5,34,9,34,53,71,43,31,24,39,222,150,19,4,10,19,37,76,7,6,8,12,13,12,26,55,57,28,29,23,12,8,14
337,49,17,8,11,13,4,29,10,51,7,32,3,134,32,3,134,0,13,5,0,29,24,48,5,25,42,40,44,42,276,44,4,18,17,24,5,13,45,18,16,56,53,26,72,92,193,3,9,14,30,61,2,0,0,14,27,33,41,40,40,141,127,139,215,205,155
338,49,1,17,17,30,30,24,16,11,63,130,11,86,130,176,155,18,0,4,19,0,7,59,54,19,82,85,56,82,85,265,15,6,5,34,9,34,53,71,43,31,24,39,35,245,302,4,10,19,37,77,7,6,8,12,13,12,26,55,57,28,29,23,12,8,14
339,49,1,17,17,30,30,24,16,11,63,130,11,86,130,176,155,18,0,4,19,0,7,59,54,19,82,85,56,82,85,265,15,6,5,34,9,34,53,71,43,31,24,39,35,245,101,4,10,19,37,77,7,6,8,12,13,12,26,55,57,28,29,23,12,8,14
340,49,1,17,17,11,30,24,16,11,39,130,11,86,130,11,155,18,0,4,19,0,7,59,54,19,82,85,56,82,85,265,15,6,5,34,9,34,53,71,43,31,24,39,131,99,101,4,10,19,36,75,7,6,8,12,13,12,26,55,57,28,29,23,12,8,14
341,49,1,17,17,11,30,24,16,11,63,130,96,86,130,282,155,18,0,4,19,0,7,59,54,19,82,85,56,82,85,265,15,6,5,34,9,34,53,71,43,31,24,39,131,99,101,4,10,19,36,74,7,6,8,12,13,12,26,55,57,28,29,23,240,223,199
342,49,1,17,17,30,30,24,16,11,39,117,11,86,117,202,86,18,0,4,19,0,7,59,54,19,82,85,56,82,85,265,15,6,5,34,9,34,53,71,43,31,24,39,222,150,19,4,10,19,37,76,7,6,8,12,13,12,26,55,57,28,29,23,12,8,14
343,49,1,8,6,11,30,24,22,12,24,93,119,112,93,119,231,0,13,5,25,36,17,25,34,71,115,96,25,115,215,176,4,18,17,24,5,13,20,25,25,21,18,89,249,22,15,4,10,19,36,75,7,6,8,23,25,27,24,26,26,10,9,11,31,113,34
344,49,1,17,17,30,30,24,16,11,63,130,11,86,130,176,155,18,0,4,19,0,7,59,54,19,82,85,56,82,85,265,15,6,5,34,9,34,53,71,43,31,24,39,35,245,101,4,10,19,37,77,7,6,8,12,13,12,26,55,57,28,29,23,12,8,14
345,49,1,17,17,30,30,24,16,11,39,117,11,86,117,202,86,18,0,4,19,0,7,59,54,19,82,85,56,82,85,293,15,6,5,34,9,34,53,71,43,31,24,39,222,150,19,4,10,19,37,76,7,6,8,12,13,12,26,55,57,28,29,23,12,8,14
346,49,6,7,11,13,4,29,10,12,24,32,26,14,32,26,14,0,13,5,25,36,17,25,34,71,115,96,25,196,96,25,4,18,17,24,5,13,20,25,25,21,18,89,72,92,193,3,9,14,30,61,2,0,0,23,25,27,24,26,26,10,9,11,215,59,155
347,49,1,8,15,11,30,24,16,16,63,130,35,86,130,282,155,18,0,4,19,0,7,59,54,19,82,85,56,82,85,265,4,18,17,34,9,34,53,71,43,45,49,141,131,99,101,4,10,19,36,74,7,6,8,12,13,12,26,55,57,28,29,23,188,172,199
348,49,1,17,17,30,4,24,22,62,14,8,59,86,226,59,112,18,0,4,19,0,7,7,0,70,14,93,137,14,282,245,4,18,17,34,9,34,33,30,67,129,88,97,214,180,191,4,10,18,35,72,7,6,8,12,13,12,26,55,57,100,89,139,215,205,199
349,49,8,4,16,15,7,22,20,31,18,68,94,68,283,269,68,11,5,10,2,13,20,65,43,73,71,73,31,71,73,31,8,0,4,37,8,35,72,55,76,127,131,143,68,291,80,19,37,74,147,294,0,1,2,11,10,9,59,2,61,47,43,40,36,38,32
350,49,1,17,17,30,30,24,16,11,63,117,11,86,117,176,86,18,0,4,19,0,7,59,54,19,82,85,56,82,85,265,15,6,5,34,9,34,53,71,43,31,24,39,35,245,302,4,10,19,37,77,7,6,8,12,13,12,26,55,57,28,29,23,12,8,14
351,49,1,17,17,30,30,24,16,11,63,130,11,86,130,176,155,18,0,4,19,0,7,59,54,19,82,85,56,82,85,265,15,6,5,34,9,34,53,71,43,31,24,39,35,245,302,4,10,19,37,77,7,6,8,12,13,12,26,55,57,28,29,23,12,8,14
352,49,1,17,17,30,30,24,16,11,63,117,11,86,117,176,86,18,0,4,19,0,7,59,54,19,82,85,56,82,85,265,15,6,5,34,9,34,53,71,43,31,24,39,35,245,302,4,10,19,37,77,7,6,8,12,13,12,26,55,57,28,29,23,12,8,14
353,49,1,17,17,30,30,24,16,11,63,130,11,86,130,176,155,18,0,4,19,0,7,59,54,19,82,85,56,82,85,265,15,6,5,34,9,34,53,71,43,31,24,39,35,245,302,4,10,19,37,77,7,6,8,12,13,12,26,55,57,28,29,23,12,8,14
354,49,1,17,17,11,30,24,16,11,39,117,11,86,117,202,86,18,0,4,19,0,7,59,54,19,82,85,56,82,85,265,15,6,5,34,9,34,53,71,43,31,24,39,222,150,19,4,10,19,37,76,7,6,8,12,13,12,26,55,57,28,29,23,12,8,14
355,49,1,17,17,30,30,24,73,11,39,63,88,33,63,88,33,18,0,4,19,0,7,59,76,19,114,55,70,114,55,167,15,6,5,34,9,34,22,22,37,60,153,40,222,4,35,4,10,16,33,66,7,6,8,12,13,12,10,34,34,44,35,39,13,14,15
356,49,1,17,17,30,30,24,16,11,39,117,11,86,117,202,86,18,0,4,19,0,7,59,54,19,82,85,56,82,85,265,15,6,5,34,9,34,53,71,43,31,24,39,222,150,19,4,10,19,37,76,7,6,8,12,13,12,26,55,57,28,29,23,12,8,14
357,49,17,8,15,13,4,29,10,12,24,125,119,66,251,119,236,0,13,5,25,36,17,25,34,71,115,96,25,196,293,25,18,4,1,24,5,13,40,40,34,53,69,58,110,174,30,3,8,12,24,48,2,0,0,23,25,27,67,67,69,62,63,73,39,47,47
358,49,1,17,17,30,30,24,73,11,39,117,88,141,117,202,141,18,0,4,19,0,7,59,54,19,82,85,56,82,85,293,15,6,5,34,9,34,22,22,37,60,153,40,291,4,35,4,10,19,37,76,7,6,8,12,13,12,10,34,34,44,35,39,13,14,15
359,49,1,17,17,30,30,24,22,11,63,8,0,86,226,59,174,18,0,4,19,0,7,7,0,70,14,93,137,14,282,245,4,18,17,34,9,34,33,30,67,91,88,79,214,180,191,4,10,18,35,72,7,6,8,12,13,12,26,55,57,100,89,23,107,104,109
360,49,1,17,17,30,30,24,16,11,39,117,11,86,117,202,86,18,0,4,19,0,7,59,54,19,82,85,56,82,85,56,15,6,5,34,9,34,53,71,43,31,24,39,222,150,19,4,10,19,37,76,7,6,8,12,13,12,26,55,57,28,29,23,12,8,14
361,23,17,0,6,18,0,12,11,1,28,147,83,54,147,83,54,15,15,15,11,8,18,44,53,55,137,88,16,137,88,16,4,18,17,0,0,22,57,45,13,102,50,93,59,95,76,18,36,71,141,282,9,11,9,5,6,6,35,16,37,53,57,26,29,22,29
362,23,17,8,15,16,26,21,49,37,42,42,73,130,42,196,130,15,15,15,11,37,18,50,15,41,21,48,38,21,266,38,4,18,17,0,0,22,60,45,13,45,49,37,211,161,78,18,36,70,140,281,9,11,9,5,6,6,0,0,0,38,40,30,103,107,38
363,23,9,13,18,2,16,10,17,20,3,153,60,24,305,239,28,10,4,12,4,6,29,26,52,24,50,17,27,231,242,141,2,1,2,6,30,17,24,42,54,101,134,130,189,213,200,12,21,37,79,158,1,3,4,21,19,22,33,36,35,11,133,131,182,214,168
364,23,17,8,6,16,26,12,55,1,28,147,83,54,264,83,54,15,15,15,11,8,18,44,53,55,137,88,16,137,88,16,4,18,17,0,0,22,57,45,13,102,50,93,59,95,76,18,36,71,141,282,9,11,9,5,6,6,35,16,37,53,57,26,29,22,29
365,23,17,8,15,16,26,12,55,1,2,42,146,145,114,73,145,15,15,15,11,8,18,44,53,55,40,11,124,264,171,124,4,18,17,0,0,22,57,45,13,44,113,76,197,248,142,18,35,67,135,269,9,11,9,5,6,6,35,16,37,53,57,26,227,22,29
366,23,17,8,15,16,8,12,55,1,2,42,73,145,42,73,145,15,15,15,11,8,18,44,53,55,40,11,124,40,171,124,4,18,17,0,0,22,57,45,13,44,113,76,251,17,269,18,35,69,138,276,9,11,9,5,6,6,35,16,37,93,73,26,80,54,81
367,23,17,8,15,16,26,12,55,37,42,44,66,130,44,146,130,15,15,15,11,37,18,50,15,41,112,48,88,247,202,215,4,18,17,0,0,22,60,45,13,44,53,76,197,248,142,18,36,70,140,281,9,11,9,5,6,6,35,16,37,53,57,26,204,215,235
368,23,17,8,15,16,26,12,55,1,42,42,73,145,42,73,145,15,15,15,11,8,18,44,53,55,40,11,124,264,171,124,4,18,17,0,0,22,57,45,13,44,50,76,251,17,142,18,36,71,141,283,9,11,9,5,6,6,35,16,37,53,57,26,29,22,29
369,23,17,8,15,16,26,12,55,1,42,42,73,145,42,73,145,15,15,15,11,8,18,44,53,55,40,11,124,264,171,124,4,18,17,0,0,22,57,45,13,44,50,76,251,17,269,18,36,71,141,283,9,11,9,5,6,6,35,16,37,53,57,26,29,22,29
370,23,1,0,6,30,30,12,11,1,28,147,83,54,147,83,54,15,15,15,11,8,18,44,53,55,137,88,16,137,88,16,4,18,17,0,0,22,57,45,13,102,50,93,59,95,76,18,36,71,141,282,9,11,9,5,6,6,35,16,37,53,57,26,29,22,29
371,23,17,8,15,16,26,12,55,1,24,42,73,54,42,73,54,15,15,15,11,8,18,44,53,55,137,88,16,137,88,16,4,18,17,0,0,22,57,45,13,102,50,93,251,17,269,4,10,19,36,75,9,11,9,5,6,6,35,16,37,53,57,26,29,22,29
372,23,17,8,6,16,26,12,55,1,28,147,83,54,264,83,54,15,15,15,11,8,18,44,53,55,137,88,16,137,88,16,4,18,17,0,0,22,57,45,13,102,50,93,59,95,76,18,36,71,141,282,9,11,9,5,6,6,35,16,37,53,57,26,29,22,29
